"TRANSNR","TRANSTYPE","KONTO","AFTALE","ARTNR","KANAL","PRISGRUPPE","VILKAR","BILAGSNR","BILAGSDATO","ANTAL","STKPRIS","STKAFREGNSATS","BELOEB","VALUTA","SKAT","AFREGNBATCH"
"14486","Salg","AUTH-1910","AFT-2024-044","978-87-3004-492-1","Lydbog","Indbundet","B","86143","08.10.2021","322","544.86","0.1033","18123.46","DKK","0.00","5244"
"14487","Royalty","AUTH-1910","AFT-2024-044","978-87-6118-570-9","Eksport","Lydbog","A","87587","11.10.2021","1528","58.09","0.2162","19190.24","DKK","0.00","5244"
"14488","Salg","AUTH-1910","AFT-2024-044","978-87-8665-571-3","Boghandel","Digital","D","60821","17.09.2021","1247","221.13","0.2405","66317.66","DKK","0.00","5244"
"14489","Diverse","AUTH-1910","AFT-2024-044","978-87-8651-767-7","Boghandel","Pocket","C","95891","28.09.2021","1390","547.39","0.1818","138326.55","SEK","0.00","5244"
"14490","Forskud","AUTH-1910","AFT-2024-044","","Online","Digital","D","54868","10.09.2021","248","118.97","0.0735","2168.59","DKK","0.00","5244"
"14491","Salg","AUTH-1910","AFT-2024-044","","Lydbog","Klassiker","A","71385","30.08.2021","447","419.23","0.0694","13005.27","DKK","0.00","5244"
"14492","Royalty","AUTH-1910","AFT-2024-044","","Eksport","Digital","A","74681","15.10.2021","975","375.82","0.1719","62988.37","DKK","0.00","5244"
"14493","GarGlobal","AUTH-1910","AFT-2024-044","","E-bog","Indbundet","C","94512","03.10.2021","355","500.64","0.2283","40575.12","DKK","0.00","5244"
"14494","Salg","AUTH-1910","AFT-2024-044","978-87-3757-081-2","Boghandel","Pocket","D","50805","02.10.2021","679","66.22","0.1576","7086.23","DKK","0.00","5244"
"14495","Royalty","AUTH-1910","AFT-2024-044","978-87-6826-144-4","Eksport","Klassiker","B","73880","09.09.2021","813","180.33","0.205","30054.70","DKK","0.00","5244"
"14496","Royalty","AUTH-1910","AFT-2024-044","978-87-2668-974-7","Bibliotek","Pocket","A","54640","15.09.2021","1738","563.59","0.1449","141932.36","DKK","0.00","5244"
"14497","Salg","AUTH-1910","AFT-2024-044","978-87-5529-165-2","Lydbog","Klassiker","A","66393","23.09.2021","416","474.84","0.2139","42252.40","DKK","0.00","5244"
"14498","Salg","AUTH-1910","AFT-2024-044","978-87-8668-492-8","Eksport","Indbundet","A","61090","08.09.2021","911","486.45","0.1221","54109.34","NOK","0.00","5244"
"14499","GarGlobal","AUTH-1910","AFT-2024-044","978-87-2308-912-0","Online","Digital","B","62750","05.09.2021","332","531.42","0.1991","35127.50","DKK","0.00","5244"
"14500","Royalty","AUTH-1910","AFT-2024-044","978-87-1023-941-5","Boghandel","Lydbog","C","53676","24.09.2021","633","407.18","0.1846","47579.72","DKK","0.00","5244"
"14501","Salg","AUTH-1910","AFT-2024-044","978-87-7491-928-5","Lydbog","Indbundet","A","56348","09.10.2021","415","109.89","0.1633","7447.19","DKK","0.00","5244"
"14502","Salg","AUTH-1910","AFT-2024-044","978-87-7024-911-9","Boghandel","Klassiker","D","69564","01.09.2021","1542","265.58","0.2226","91160.12","DKK","0.00","5244"
"14503","Afgift","AUTH-1910","AFT-2024-044","","Subskription","Special","D","57728","27.08.2021","1872","31.07","0.2282","13272.81","DKK","0.00","5244"
"14504","Forskud","AUTH-1910","AFT-2024-044","978-87-7900-684-3","Subskription","Klassiker","B","82741","21.09.2021","1945","512.59","0.1081","107774.35","SEK","0.00","5244"
"14505","Salg","AUTH-1910","AFT-2024-044","978-87-3587-311-3","Bibliotek","Indbundet","D","90112","03.10.2021","175","525.37","0.1232","11326.98","DKK","0.00","5244"
"14506","Salg","AUTH-1910","AFT-2024-044","978-87-5644-313-5","Bibliotek","Klassiker","D","74480","04.10.2021","336","547.21","0.0721","13256.49","DKK","0.00","5244"
"14507","Retur","AUTH-1910","AFT-2024-044","978-87-3329-046-2","Boghandel","Pocket","D","94752","11.09.2021","-8","516.41","0.2442","-1008.86","DKK","0.00","5244"
"14508","Salg","AUTH-1910","AFT-2024-044","","Boghandel","Special","B","89645","18.09.2021","1239","304.93","0.2063","77941.85","DKK","0.00","5244"
"14509","Salg","AUTH-1910","AFT-2024-044","978-87-5277-115-7","Lydbog","Digital","C","50922","01.10.2021","1506","546.59","0.1487","122404.57","DKK","0.00","5244"
"14510","Salg","AUTH-1910","AFT-2024-044","","Subskription","Special","A","61265","11.09.2021","1587","122.61","0.0842","16383.81","DKK","0.00","5244"
"14511","ForskudMod","AUTH-1910","AFT-2024-044","978-87-1113-073-5","Boghandel","Lydbog","D","89295","06.10.2021","862","250.48","0.2096","45255.52","DKK","0.00","5244"
"14512","Royalty","AUTH-1910","AFT-2024-044","","Boghandel","Klassiker","D","54201","04.09.2021","822","246.00","0.0689","13932.41","DKK","0.00","5244"
"14513","Bonus","AUTH-1910","AFT-2024-044","","Online","Special","C","55583","26.08.2021","926","71.60","0.1953","12948.70","DKK","0.00","5244"
"14514","Salg","AUTH-1910","AFT-2024-044","","Subskription","Klassiker","D","87188","03.09.2021","1630","273.96","0.0907","40502.52","DKK","0.00","5244"
"14515","Salg","AUTH-1910","AFT-2024-044","978-87-7861-784-2","Lydbog","Digital","C","92619","16.10.2021","20","214.35","0.1584","679.06","DKK","0.00","5244"
