"TRANSNR";"TRANSTYPE";"KONTO";"AFTALE";"ARTNR";"KANAL";"PRISGRUPPE";"VILKAR";"BILAGSNR";"BILAGSDATO";"ANTAL";"STKPRIS";"STKAFREGNSATS";"BELOEB";"VALUTA";"SKAT";"AFREGNBATCH"
"14320";"Salg";"AUTH-0627";"AFT-2021-004";"978-87-7224-375-7";"Eksport";"Lydbog";"B";"56725";"04-09-2025";"1967";"337.44";"0.1927";"127903.56";"DKK";"0.00";"9349"
"14321";"Korrektion";"AUTH-0627";"AFT-2021-004";"978-87-9718-511-7";"Online";"Indbundet";"D";"80520";"26-09-2025";"550";"411.09";"0.2484";"56163.12";"DKK";"0.00";"9349"
"14322";"Salg";"AUTH-0627";"AFT-2021-004";"978-87-9380-962-8";"Eksport";"Pocket";"A";"75849";"16-10-2025";"1333";"448.61";"0.1429";"85453.79";"DKK";"0.00";"9349"
"14323";"Salg";"AUTH-0627";"AFT-2021-004";"978-87-8344-026-8";"Boghandel";"Klassiker";"A";"64725";"30-09-2025";"1314";"435.95";"0.0591";"33854.74";"DKK";"0.00";"9349"
"14324";"Retur";"AUTH-0627";"AFT-2021-004";"978-87-3540-858-2";"E-bog";"Klassiker";"D";"99894";"07-10-2025";"-595";"120.51";"0.0503";"-3606.68";"DKK";"0.00";"9349"
"14325";"Retur";"AUTH-0627";"AFT-2021-004";"978-87-6756-753-0";"E-bog";"Indbundet";"B";"54993";"01-10-2025";"-1537";"326.27";"0.1318";"-66094.67";"DKK";"0.00";"9349"
"14326";"Salg";"AUTH-0627";"AFT-2021-004";"978-87-2413-373-0";"Bibliotek";"Lydbog";"B";"69859";"10-10-2025";"386";"486.88";"0.2427";"45611.99";"DKK";"0.00";"9349"
"14327";"Salg";"AUTH-0627";"AFT-2021-004";"978-87-8902-084-6";"Lydbog";"Standard";"C";"88112";"07-10-2025";"288";"483.05";"0.0967";"13452.75";"DKK";"0.00";"9349"
"14328";"Salg";"AUTH-0627";"AFT-2021-004";"978-87-8644-829-2";"Lydbog";"Pocket";"A";"70521";"29-08-2025";"1936";"276.47";"0.2111";"112990.41";"DKK";"0.00";"9349"
"14329";"Salg";"AUTH-0627";"AFT-2021-004";"978-87-9062-465-1";"E-bog";"Klassiker";"D";"58260";"10-10-2025";"312";"544.54";"0.0631";"10720.47";"DKK";"0.00";"9349"
"14330";"Salg";"AUTH-0627";"AFT-2021-004";"978-87-3762-920-6";"Bibliotek";"Special";"B";"77168";"21-09-2025";"869";"268.19";"0.1201";"27990.16";"DKK";"0.00";"9349"
"14331";"Korrektion";"AUTH-0627";"AFT-2021-004";"978-87-7070-109-9";"Subskription";"Special";"A";"96914";"21-09-2025";"1856";"550.59";"0.2401";"245357.00";"DKK";"0.00";"9349"
"14332";"Retur";"AUTH-0627";"AFT-2021-004";"978-87-8825-784-7";"Eksport";"Digital";"C";"81167";"04-09-2025";"-1409";"147.10";"0.0686";"-14218.30";"DKK";"0.00";"9349"
"14333";"Salg";"AUTH-0627";"AFT-2021-004";"978-87-6911-781-8";"Subskription";"Lydbog";"C";"83088";"26-10-2025";"1027";"348.76";"0.2103";"75324.52";"DKK";"0.00";"9349"
"14334";"Salg";"AUTH-0627";"AFT-2021-004";"978-87-6239-378-3";"Bibliotek";"Klassiker";"A";"87687";"02-09-2025";"548";"62.40";"0.1796";"6141.46";"DKK";"0.00";"9349"
"14335";"Retur";"AUTH-0627";"AFT-2021-004";"978-87-2100-047-9";"Eksport";"Standard";"C";"69096";"16-10-2025";"-1448";"476.39";"0.2078";"-143343.08";"DKK";"0.00";"9349"
"14336";"Salg";"AUTH-0627";"AFT-2021-004";"978-87-8590-037-1";"Eksport";"Lydbog";"C";"54145";"24-09-2025";"1888";"32.30";"0.1584";"9659.61";"DKK";"0.00";"9349"
"14337";"Salg";"AUTH-0627";"AFT-2021-004";"978-87-0274-237-4";"Eksport";"Digital";"B";"77757";"09-10-2025";"1631";"578.98";"0.0888";"83855.29";"DKK";"0.00";"9349"
"14338";"Salg";"AUTH-0627";"AFT-2021-004";"978-87-1260-562-1";"Online";"Standard";"C";"65323";"08-09-2025";"1279";"103.25";"0.1275";"16837.24";"DKK";"0.00";"9349"
"14339";"Retur";"AUTH-0627";"AFT-2021-004";"978-87-3421-487-0";"Online";"Standard";"A";"82802";"05-10-2025";"-896";"160.38";"0.0794";"-11409.82";"DKK";"0.00";"9349"
"14340";"Frieksp";"AUTH-0627";"AFT-2021-004";"978-87-3196-885-1";"Online";"Klassiker";"A";"72881";"15-10-2025";"394";"237.49";"0.0638";"5969.83";"DKK";"0.00";"9349"
"14341";"ForskudMod";"AUTH-0627";"AFT-2021-004";"978-87-4788-824-2";"Online";"Lydbog";"D";"84125";"06-10-2025";"679";"420.06";"0.2287";"65229.98";"DKK";"0.00";"9349"
"14342";"Forskud";"AUTH-0627";"AFT-2021-004";"978-87-1723-288-4";"Lydbog";"Standard";"B";"96111";"09-09-2025";"324";"395.90";"0.095";"12185.80";"DKK";"0.00";"9349"
"14343";"Royalty";"AUTH-0627";"AFT-2021-004";"978-87-8705-544-4";"Bibliotek";"Indbundet";"A";"81869";"17-09-2025";"56";"483.55";"0.1171";"3170.93";"DKK";"0.00";"9349"
"14344";"Retur";"AUTH-0627";"AFT-2021-004";"978-87-1369-070-1";"Bibliotek";"Pocket";"B";"88264";"17-09-2025";"-1632";"513.50";"0.195";"-163416.24";"DKK";"0.00";"9349"
"14345";"Salg";"AUTH-0627";"AFT-2021-004";"978-87-1787-896-9";"Bibliotek";"Lydbog";"A";"75080";"12-10-2025";"1016";"457.23";"0.1979";"91933.59";"EUR";"0.00";"9349"
"14346";"Salg";"AUTH-0627";"AFT-2021-004";"978-87-4579-427-9";"Boghandel";"Indbundet";"C";"63607";"27-09-2025";"1765";"240.35";"0.1432";"60747.98";"DKK";"0.00";"9349"
"14347";"Salg";"AUTH-0627";"AFT-2021-004";"978-87-2444-971-8";"Eksport";"Digital";"C";"70609";"05-10-2025";"335";"552.01";"0.1255";"23207.88";"DKK";"0.00";"9349"
"14348";"Salg";"AUTH-0627";"AFT-2021-004";"978-87-2009-125-6";"Bibliotek";"Lydbog";"B";"70445";"23-10-2025";"1472";"488.93";"0.1247";"89747.21";"DKK";"0.00";"9349"
"14349";"Salg";"AUTH-0627";"AFT-2021-004";"978-87-8953-897-6";"Online";"Klassiker";"D";"55020";"31-08-2025";"46";"564.26";"0.1827";"4742.15";"DKK";"0.00";"9349"
"14350";"Salg";"AUTH-0627";"AFT-2021-004";"978-87-6782-637-8";"Subskription";"Special";"C";"50411";"02-09-2025";"779";"376.27";"0.1026";"30073.53";"DKK";"0.00";"9349"
