"TRANSNR";"TRANSTYPE";"KONTO";"AFTALE";"ARTNR";"KANAL";"PRISGRUPPE";"VILKAR";"BILAGSNR";"BILAGSDATO";"ANTAL";"STKPRIS";"STKAFREGNSATS";"BELOEB";"VALUTA";"SKAT";"AFREGNBATCH"
"15073";"Salg";"AUTH-1708";"AFT-2022-081";"978-87-6060-682-3";"Bibliotek";"Standard";"A";"78904";"2024-10-21";"1903";"434.93";"0.0662";"54791.87";"DKK";"0.00";"5064"
"15074";"Salg";"AUTH-1708";"AFT-2022-081";"978-87-5742-050-0";"Subskription";"Lydbog";"D";"54106";"2024-09-12";"1326";"64.78";"0.9329";"80134.51";"DKK";"0.00";"5064"
"15075";"GarGlobal";"AUTH-1708";"AFT-2022-081";"978-87-6201-199-1";"E-bog";"Pocket";"D";"81460";"2024-10-17";"17";"480.27";"0.2166";"1768.45";"DKK";"0.00";"5064"
"15076";"Salg";"AUTH-1708";"AFT-2022-081";"978-87-2663-456-3";"Lydbog";"Standard";"C";"96099";"1899-01-01";"633";"222.77";"0.177";"24959.37";"DKK";"0.00";"5064"
"15077";"Forskud";"AUTH-1708";"AFT-2022-081";"978-87-5922-021-4";"Lydbog";"Lydbog";"C";"58534";"2024-10-02";"1964";"159.53";"0.1786";"55958.40";"DKK";"0.00";"5064"
"15078";"Salg";"AUTH-1708";"AFT-2022-081";"978-87-3593-256-8";"Eksport";"Digital";"D";"63250";"2024-11-01";"1902";"99.53";"0.1789";"33866.85";"DKK";"0.00";"5064"
"15079";"Royalty";"AUTH-1708";"AFT-2022-081";"978-87-7441-662-3";"Boghandel";"Standard";"C";"83723";"2024-10-18";"240";"192.90";"0.1151";"5328.67";"DKK";"0.00";"5064"
"15080";"Salg";"AUTH-1708";"AFT-2022-081";"978-87-1693-617-2";"E-bog";"Lydbog";"C";"94033";"2024-09-22";"1386";"213.16";"0.1606";"47447.63";"DKK";"0.00";"5064"
"15081";"Frieksp";"AUTH-1708";"AFT-2022-081";"978-87-4155-014-5";"Lydbog";"Digital";"A";"94207";"2024-09-30";"687";"527.68";"0.0528";"19140.85";"DKK";"0.00";"5064"
"15082";"Salg";"AUTH-1708";"AFT-2022-081";"978-87-3759-112-1";"Subskription";"Standard";"D";"57842";"2024-09-26";"1080";"386.03";"0.1899";"79171.66";"DKK";"0.00";"5064"
"15083";"GarGlobal";"AUTH-1708";"AFT-2022-081";"978-87-0160-161-0";"Lydbog";"Pocket";"C";"74253";"2024-10-28";"1354";"376.90";"0.1989";"101503.17";"DKK";"0.00";"5064"
"15084";"Salg";"AUTH-1708";"AFT-2022-081";"978-87-2537-094-3";"Online";"Indbundet";"B";"90871";"2024-10-04";"319";"46.33";"0.1916";"2831.71";"DKK";"0.00";"5064"
"15085";"Salg";"AUTH-1708";"AFT-2022-081";"978-87-9589-282-6";"Bibliotek";"Standard";"A";"87954";"2024-10-01";"1675";"95.56";"0.893";"142936.26";"DKK";"0.00";"5064"
"15086";"Korrektion";"AUTH-1708";"AFT-2022-081";"978-87-7725-188-7";"Online";"Standard";"B";"71988";"2024-10-19";"469";"140.02";"0.2409";"15819.75";"DKK";"0.00";"5064"
"15087";"Salg";"AUTH-1708";"AFT-2022-081";"978-87-2639-864-9";"Subskription";"Klassiker";"A";"92380";"2199-01-01";"1213";"154.64";"0.1089";"20427.28";"DKK";"0.00";"5064"
"15088";"Forskud";"AUTH-1708";"AFT-2022-081";"978-87-4538-822-5";"Boghandel";"Special";"C";"57913";"2024-10-18";"494";"398.36";"0.1043";"20525.18";"DKK";"0.00";"5064"
"15089";"Royalty";"AUTH-1708";"AFT-2022-081";"978-87-7438-267-6";"Boghandel";"Digital";"C";"88047";"2024-10-04";"1084";"115.25";"0.0818";"10219.36";"DKK";"0.00";"5064"
"15090";"GarGlobal";"AUTH-1708";"AFT-2022-081";"978-87-8105-131-2";"Eksport";"Special";"A";"90959";"2024-10-19";"629";"278.58";"0.2126";"37253.22";"DKK";"0.00";"5064"
"15091";"Salg";"AUTH-1708";"AFT-2022-081";"978-87-3458-723-3";"Online";"Lydbog";"D";"84414";"2024-09-21";"788";"477.80";"0.1808";"68072.36";"DKK";"0.00";"5064"
"15092";"Retur";"AUTH-1708";"AFT-2022-081";"978-87-9811-457-4";"E-bog";"Lydbog";"C";"84847";"2024-11-08";"-740";"330.47";"0.1418";"-34676.88";"DKK";"0.00";"5064"
"15093";"Frieksp";"AUTH-1708";"AFT-2022-081";"978-87-7451-152-6";"Lydbog";"Klassiker";"A";"98542";"2024-10-15";"601";"293.17";"0.0649";"11435.07";"DKK";"0.00";"5064"
"15094";"Royalty";"AUTH-1708";"AFT-2022-081";"978-87-0300-352-8";"E-bog";"Standard";"A";"80395";"2024-09-18";"1757";"404.97";"0.1149";"81755.06";"DKK";"0.00";"5064"
"15095";"Salg";"AUTH-1708";"AFT-2022-081";"978-87-9487-836-4";"Lydbog";"Special";"B";"52735";"2024-10-25";"1871";"461.12";"0.0575";"49608.44";"DKK";"0.00";"5064"
"15096";"Salg";"AUTH-1708";"AFT-2022-081";"978-87-5582-814-8";"Lydbog";"Klassiker";"C";"98193";"2024-11-06";"1541";"259.70";"0.0701";"28053.86";"DKK";"0.00";"5064"
"15097";"Salg";"AUTH-1708";"AFT-2022-081";"978-87-3887-217-5";"Subskription";"Digital";"D";"50134";"2024-10-07";"1382";"104.55";"0.1583";"22872.47";"DKK";"0.00";"5064"
"15098";"Korrektion";"AUTH-1708";"AFT-2022-081";"978-87-8448-794-1";"Lydbog";"Special";"D";"58771";"2024-09-24";"1249";"167.88";"0.1404";"29439.37";"DKK";"0.00";"5064"
"15099";"Salg";"AUTH-1708";"AFT-2022-081";"978-87-8072-743-0";"Boghandel";"Special";"B";"87399";"2024-10-06";"688";"506.43";"0.1857";"64702.31";"DKK";"0.00";"5064"
"15100";"Salg";"AUTH-1708";"AFT-2022-081";"978-87-7434-205-2";"Subskription";"Digital";"B";"50339";"2024-10-19";"35";"122.62";"0.0611";"262.22";"DKK";"0.00";"5064"
"15101";"Retur";"AUTH-1708";"AFT-2022-081";"978-87-4503-735-2";"Boghandel";"Klassiker";"B";"75165";"2024-10-23";"-26";"375.99";"0.2268";"-2217.14";"DKK";"0.00";"5064"
"15102";"Diverse";"AUTH-1708";"AFT-2022-081";"978-87-7515-418-0";"Online";"Indbundet";"B";"61649";"2024-10-27";"1900";"339.56";"0.0772";"49806.66";"DKK";"0.00";"5064"
"15103";"Salg";"AUTH-1708";"AFT-2022-081";"978-87-6139-992-2";"Boghandel";"Pocket";"A";"79113";"2024-10-25";"427";"118.14";"0.7519";"37930.18";"DKK";"0.00";"5064"
"15104";"Salg";"AUTH-1708";"AFT-2022-081";"978-87-2276-078-5";"E-bog";"Lydbog";"C";"95754";"2024-11-10";"859";"274.24";"0.2391";"56325.30";"DKK";"0.00";"5064"
"15105";"Frieksp";"AUTH-1708";"AFT-2022-081";"978-87-7077-135-1";"Bibliotek";"Indbundet";"B";"66172";"2024-09-27";"1382";"355.84";"0.0812";"39931.80";"DKK";"0.00";"5064"
"15106";"Salg";"AUTH-1708";"AFT-2022-081";"978-87-8605-423-3";"Lydbog";"Klassiker";"C";"73163";"1899-01-01";"155";"529.39";"0.181";"14852.04";"DKK";"0.00";"5064"
"15107";"Royalty";"AUTH-1708";"AFT-2022-081";"978-87-7465-505-3";"Bibliotek";"Klassiker";"C";"65215";"2024-09-29";"925";"208.26";"0.0626";"12059.30";"DKK";"0.00";"5064"
"15108";"Salg";"AUTH-1708";"AFT-2022-081";"978-87-5085-115-8";"Online";"Indbundet";"C";"95294";"2024-10-10";"628";"481.45";"0.2336";"70629.10";"DKK";"0.00";"5064"
"15109";"Retur";"AUTH-1708";"AFT-2022-081";"978-87-6534-254-2";"Subskription";"Lydbog";"A";"86804";"2024-10-14";"-1340";"116.86";"0.0801";"-12543.05";"DKK";"0.00";"5064"
"15110";"Salg";"AUTH-1708";"AFT-2022-081";"978-87-2974-805-2";"E-bog";"Pocket";"B";"91705";"2024-11-06";"935";"368.01";"0.1883";"64792.02";"DKK";"0.00";"5064"
"15111";"Bonus";"AUTH-1708";"AFT-2022-081";"978-87-5201-889-4";"Eksport";"Lydbog";"B";"94848";"2024-09-15";"931";"254.50";"0.068";"16111.89";"DKK";"0.00";"5064"
"15112";"Royalty";"AUTH-1708";"AFT-2022-081";"978-87-2866-535-0";"Subskription";"Special";"B";"87946";"2024-11-04";"1440";"404.92";"0.0653";"38075.44";"DKK";"0.00";"5064"
"15113";"Bonus";"AUTH-1708";"AFT-2022-081";"978-87-1721-486-6";"Bibliotek";"Digital";"D";"96369";"2024-10-17";"1141";"334.88";"0.1772";"67707.78";"DKK";"0.00";"5064"
"15114";"Retur";"AUTH-1708";"AFT-2022-081";"978-87-9346-673-9";"Bibliotek";"Standard";"C";"67035";"2024-09-12";"-101";"318.03";"0.1582";"-5081.55";"DKK";"0.00";"5064"
