"TRANSNR","TRANSTYPE","KONTO","AFTALE","ARTNR","KANAL","PRISGRUPPE","VILKAR","BILAGSNR","BILAGSDATO","ANTAL","STKPRIS","STKAFREGNSATS","BELOEB","VALUTA","SKAT","AFREGNBATCH"
"13243","Retur","AUTH-0812","AFT-2022-081","978-87-0434-249-7","E-bog","Standard","C","57840","25-08-2021","-213","514.53","0.0811","-8888.15","DKK","0.00","6979"
"13244","Forskud","AUTH-0812","AFT-2022-081","978-87-4222-124-2","Eksport","Special","C","88688","27-09-2021","269","580.26","0.0715","11160.43","DKK","0.00","6979"
"13245","Forskud","AUTH-0812","AFT-2022-081","978-87-9034-731-4","Online","Klassiker","A","88726","24-08-2021","930","215.84","0.0563","11301.17","DKK","0.00","6979"
"13246","Bonus","AUTH-0812","AFT-2022-081","978-87-3271-045-9","Online","Lydbog","C","77950","26-08-2021","425","448.80","0.6771","129150.05","SEK","0.00","6979"
"13247","Salg","AUTH-0812","AFT-2022-081","978-87-1719-163-1","E-bog","Lydbog","C","79244","29-08-2021","1905","488.84","0.2019","188017.40","DKK","0.00","6979"
"13248","Salg","AUTH-0812","AFT-2022-081","978-87-3382-541-1","E-bog","Indbundet","C","95176","22-08-2021","993","485.65","0.1589","76629.60","DKK","0.00","6979"
"13249","Salg","AUTH-0812","AFT-2022-081","978-87-9458-028-1","Boghandel","Special","B","86481","25-09-2021","1908","202.74","0.1422","55006.93","DKK","0.00","6979"
"13250","Korrektion","AUTH-0812","AFT-2022-081","978-87-8162-549-0","Lydbog","Lydbog","A","66305","02-09-2021","1240","141.18","0.2341","40982.30","DKK","0.00","6979"
"13251","Retur","AUTH-0812","AFT-2022-081","978-87-6136-746-4","Boghandel","Pocket","B","65794","13-08-2021","-168","275.25","0.6775","-31328.95","DKK","0.00","6979"
"13252","Royalty","AUTH-0812","AFT-2022-081","978-87-3671-274-9","E-bog","Standard","D","65685","10-10-2021","991","32.26","0.8918","28510.54","DKK","0.00","6979"
"13253","Salg","AUTH-0812","AFT-2022-081","978-87-9406-972-4","Online","Standard","D","53448","06-10-2021","1217","272.47","0.2472","81970.53","DKK","0.00","6979"
"13254","Salg","AUTH-0812","AFT-2022-081","978-87-1916-787-0","Lydbog","Special","B","82204","06-09-2021","643","452.98","0.8261","240614.96","DKK","0.00","6979"
"13255","Salg","AUTH-0812","AFT-2022-081","978-87-5317-550-3","Subskription","Standard","B","65333","20-08-2021","534","252.50","0.668","90069.78","DKK","0.00","6979"
"13256","Bonus","AUTH-0812","AFT-2022-081","978-87-2675-457-5","Subskription","Lydbog","C","69285","19-09-2021","857","495.73","0.1765","74984.37","EUR","0.00","6979"
"13257","Salg","AUTH-0812","AFT-2022-081","978-87-0956-360-6","Bibliotek","Pocket","C","83232","23-08-2021","447","319.85","0.1793","25635.05","DKK","0.00","6979"
"13258","GarGlobal","AUTH-0812","AFT-2022-081","978-87-2996-783-5","Online","Pocket","A","73523","11-10-2021","1831","498.26","0.1117","101905.48","DKK","0.00","6979"
"13259","GarGlobalMod","AUTH-0812","AFT-2022-081","978-87-1977-638-6","E-bog","Lydbog","C","93091","03-10-2021","742","321.20","0.1284","30601.62","DKK","0.00","6979"
"13260","Salg","AUTH-0812","AFT-2022-081","978-87-6366-287-1","Bibliotek","Lydbog","C","63905","03-10-2021","199","73.67","0.7249","10627.27","DKK","0.00","6979"
"13261","Retur","AUTH-0812","AFT-2022-081","978-87-3945-069-3","Lydbog","Digital","C","58419","24-09-2021","-1068","380.11","0.1505","-61096.60","DKK","0.00","6979"
"13262","GarGlobalMod","AUTH-0812","AFT-2022-081","978-87-7285-541-7","Eksport","Pocket","A","64374","01-10-2021","915","360.22","0.7965","262527.44","DKK","0.00","6979"
"13263","Salg","AUTH-0812","AFT-2022-081","978-87-1544-096-0","Bibliotek","Klassiker","A","59345","10-10-2021","948","509.45","0.0794","38346.91","DKK","0.00","6979"
"13264","Bonus","AUTH-0812","AFT-2022-081","978-87-5277-035-8","Bibliotek","Special","C","65169","11-10-2021","516","553.99","0.1362","38933.97","DKK","0.00","6979"
"13265","Salg","AUTH-0812","AFT-2022-081","978-87-9751-090-2","Eksport","Digital","D","56452","04-10-2021","810","430.56","0.1207","42094.56","DKK","0.00","6979"
"13266","Salg","AUTH-0812","AFT-2022-081","978-87-3461-504-2","Boghandel","Special","B","83644","16-08-2021","243","435.19","0.0625","6609.45","DKK","0.00","6979"
"13267","Diverse","AUTH-0812","AFT-2022-081","978-87-5139-002-1","Online","Pocket","A","69913","02-10-2021","1199","421.60","0.8444","426842.85","DKK","0.00","6979"
"13268","Salg","AUTH-0812","AFT-2022-081","978-87-9055-523-8","E-bog","Digital","D","82409","14-08-2021","987","316.76","0.651","203530.02","DKK","0.00","6979"
"13269","Retur","AUTH-0812","AFT-2022-081","978-87-8442-633-9","Eksport","Lydbog","C","91585","09-10-2021","-432","498.47","0.0991","-21340.10","DKK","0.00","6979"
"13270","Korrektion","AUTH-0812","AFT-2022-081","978-87-4830-824-4","Bibliotek","Standard","A","93373","02-10-2021","183","148.57","0.5696","15486.46","DKK","0.00","6979"
"13271","Salg","AUTH-0812","AFT-2022-081","978-87-0359-341-8","E-bog","Digital","C","90976","08-10-2021","1977","306.12","0.1468","88843.25","DKK","0.00","6979"
"13272","Salg","AUTH-0812","AFT-2022-081","978-87-0718-218-2","Online","Indbundet","B","78431","14-08-2021","327","82.32","0.1266","3407.90","DKK","0.00","6979"
"13273","Salg","AUTH-0812","AFT-2022-081","978-87-7811-080-0","Lydbog","Pocket","B","86510","16-09-2021","316","556.57","0.0971","17077.57","EUR","0.00","6979"
"13274","Salg","AUTH-0812","AFT-2022-081","978-87-2579-535-7","Eksport","Klassiker","D","54555","09-10-2021","867","206.13","0.1819","32508.21","DKK","0.00","6979"
"13275","Salg","AUTH-0812","AFT-2022-081","978-87-8639-962-4","Bibliotek","Indbundet","D","82912","27-08-2021","628","489.32","0.1827","56142.42","DKK","0.00","6979"
"13276","Salg","AUTH-0812","AFT-2022-081","978-87-7591-450-0","Lydbog","Pocket","A","62533","23-09-2021","1244","55.21","0.1785","12259.60","DKK","0.00","6979"
"13277","Retur","AUTH-0812","AFT-2022-081","978-87-6939-539-1","Subskription","Special","B","55874","05-10-2021","-1948","393.67","0.2381","-182591.55","DKK","0.00","6979"
"13278","Salg","AUTH-0812","AFT-2022-081","978-87-3827-653-9","Eksport","Digital","D","61665","16-08-2021","1942","463.01","0.158","142068.14","DKK","0.00","6979"
