"TRANSNR";"TRANSTYPE";"KONTO";"AFTALE";"ARTNR";"KANAL";"PRISGRUPPE";"VILKAR";"BILAGSNR";"BILAGSDATO";"ANTAL";"STKPRIS";"STKAFREGNSATS";"BELOEB";"VALUTA";"SKAT";"AFREGNBATCH"
"11157";"Frieksp";"AUTH-1203";"AFT-2023-039";"978-87-5926-648-9";"Lydbog";"Digital";"A";"66316";"28-03-2024";"865";"380.75";"0.1577";"51938.30";"DKK";"0.00";"3383"
"11158";"Frieksp";"AUTH-1203";"AFT-2023-039";"978-87-8694-155-7";"E-bog";"Klassiker";"D";"53230";"19-03-2024";"1205";"178.60";"0.1127";"24254.51";"DKK";"0.00";"3383"
"11159";"Salg";"AUTH-1203";"AFT-2023-039";"978-87-2075-360-4";"Boghandel";"Klassiker";"B";"94745";"04-03-2024";"720";"94.47";"0.1449";"9855.87";"DKK";"0.00";"3383"
"11160";"Salg";"AUTH-1203";"AFT-2023-039";"978-87-5362-189-5";"Online";"Digital";"D";"81818";"01-03-2024";"533";"216.40";"0.1699";"19596.47";"DKK";"0.00";"3383"
"11161";"Salg";"AUTH-1203";"AFT-2023-039";"978-87-4894-204-2";"Boghandel";"Klassiker";"C";"67955";"01-04-2024";"1886";"244.10";"0.125";"57546.57";"DKK";"0.00";"3383"
"11162";"Afgift";"AUTH-1203";"AFT-2023-039";"978-87-0564-204-6";"Lydbog";"Special";"D";"79038";"25-03-2024";"645";"270.99";"0.1228";"21464.03";"DKK";"0.00";"3383"
"11163";"Retur";"AUTH-1203";"AFT-2023-039";"978-87-4533-890-9";"Lydbog";"Standard";"D";"66914";"29-02-2024";"-871";"104.41";"0.2214";"-20134.36";"DKK";"0.00";"3383"
"11164";"Retur";"AUTH-1203";"AFT-2023-039";"978-87-5401-659-1";"Subskription";"Pocket";"B";"95533";"06-02-2024";"-1246";"227.42";"0.2351";"-66619.19";"DKK";"0.00";"3383"
"11165";"Korrektion";"AUTH-1203";"AFT-2023-039";"978-87-2427-677-2";"Online";"Digital";"B";"54412";"16-03-2024";"637";"258.27";"0.2028";"33364.25";"DKK";"0.00";"3383"
"11166";"Retur";"AUTH-1203";"AFT-2023-039";"978-87-1158-488-0";"Boghandel";"Standard";"A";"85183";"25-03-2024";"-1310";"250.88";"0.062";"-20376.47";"DKK";"0.00";"3383"
"11167";"Frieksp";"AUTH-1203";"AFT-2023-039";"978-87-5926-648-9";"Lydbog";"Digital";"A";"66316";"28-03-2024";"865";"380.75";"0.1577";"51938.30";"DKK";"0.00";"3383"
"11168";"Salg";"AUTH-1203";"AFT-2023-039";"978-87-5362-189-5";"Online";"Digital";"D";"81818";"01-03-2024";"533";"216.40";"0.1699";"19596.47";"DKK";"0.00";"3383"
