"TRANSNR";"TRANSTYPE";"KONTO";"AFTALE";"ARTNR";"KANAL";"PRISGRUPPE";"VILKAR";"BILAGSNR";"BILAGSDATO";"ANTAL";"STKPRIS";"STKAFREGNSATS";"BELOEB";"VALUTA";"SKAT";"AFREGNBATCH"
"14616";"Salg";"AUTH-0734";"AFT-2019-003";"978-87-7095-577-5";"Online";"Lydbog";"B";"53074";"2024-05-02";"1797";"400.71";"0.2123";"152872.11";"DKK";"0.00";"1334"
"14617";"Retur";"AUTH-0734";"AFT-2019-003";"978-87-8908-964-5";"E-bog";"Pocket";"D";"66125";"2024-06-29";"-452";"208.33";"0.1929";"-18164.46";"DKK";"0.00";"1334"
"14618";"Bonus";"AUTH-0734";"AFT-2019-003";"978-87-7671-294-5";"Online";"Standard";"A";"54545";"2024-05-04";"1893";"400.99";"0.1005";"76286.94";"DKK";"0.00";"1334"
"14619";"Salg";"AUTH-0734";"AFT-2019-003";"978-87-7073-662-6";"E-bog";"Standard";"A";"82549";"2024-06-20";"106";"583.41";"0.1319";"7771.67";"DKK";"0.00";"1334"
"14620";"Salg";"AUTH-0734";"AFT-2019-003";"978-87-9967-450-3";"Bibliotek";"Indbundet";"D";"60167";"2024-06-06";"929";"66.81";"0.079";"4903.25";"DKK";"0.00";"1334"
"14621";"Salg";"AUTH-0734";"AFT-2019-003";"978-87-5575-768-4";"Eksport";"Lydbog";"C";"77484";"2024-06-22";"252";"93.05";"0.2176";"5111.26";"DKK";"0.00";"1334"
"14622";"Retur";"AUTH-0734";"AFT-2019-003";"978-87-0407-439-8";"E-bog";"Indbundet";"C";"79450";"2024-06-11";"-418";"332.01";"0.0816";"-11324.46";"DKK";"0.00";"1334"
"14623";"Salg";"AUTH-0734";"AFT-2019-003";"978-87-3359-242-9";"Eksport";"Lydbog";"C";"58486";"2024-06-26";"400";"347.80";"0.1001";"13925.91";"DKK";"0.00";"1334"
"14624";"Salg";"AUTH-0734";"AFT-2019-003";"978-87-1063-781-5";"E-bog";"Pocket";"A";"84220";"2024-05-27";"1412";"488.06";"0.0744";"51272.07";"EUR";"0.00";"1334"
"14625";"Salg";"AUTH-0734";"AFT-2019-003";"978-87-3457-128-7";"Lydbog";"Pocket";"C";"67227";"2024-06-01";"584";"61.48";"0.0936";"3360.64";"DKK";"0.00";"1334"
"14626";"Salg";"AUTH-0734";"AFT-2019-003";"978-87-4919-318-4";"Subskription";"Indbundet";"D";"62590";"2024-06-16";"1335";"292.49";"0.076";"29676.04";"DKK";"0.00";"1334"
"14627";"Retur";"AUTH-0734";"AFT-2019-003";"978-87-2334-405-2";"Boghandel";"Klassiker";"C";"98979";"2024-06-17";"-1982";"518.78";"0.1956";"-201120.22";"EUR";"0.00";"1334"
"14628";"Salg";"AUTH-0734";"AFT-2019-003";"978-87-3378-733-7";"Subskription";"Klassiker";"B";"86009";"2024-06-22";"669";"454.11";"0.0618";"18774.81";"DKK";"0.00";"1334"
"14629";"GarGlobal";"AUTH-0734";"AFT-2019-003";"978-87-8148-805-7";"Lydbog";"Lydbog";"C";"76435";"2024-05-21";"1935";"379.94";"0.0634";"46818.87";"DKK";"0.00";"1334"
"14630";"Salg";"AUTH-0734";"AFT-2019-003";"978-87-0063-647-7";"Online";"Digital";"B";"69249";"2024-05-03";"79";"188.08";"0.1548";"2300.07";"DKK";"0.00";"1334"
"14631";"Salg";"AUTH-0734";"AFT-2019-003";"978-87-8919-294-9";"Lydbog";"Lydbog";"A";"62819";"2024-05-13";"1851";"388.13";"0.1386";"99574.21";"DKK";"0.00";"1334"
"14632";"Royalty";"AUTH-0734";"AFT-2019-003";"978-87-4701-303-3";"Eksport";"Digital";"B";"88805";"2024-05-17";"930";"274.55";"0.0522";"13328.30";"DKK";"0.00";"1334"
"14633";"Salg";"AUTH-0734";"AFT-2019-003";"978-87-7973-108-0";"E-bog";"Special";"D";"60887";"2024-05-04";"107";"446.32";"0.1476";"7537.92";"NOK";"0.00";"1334"
"14634";"Salg";"AUTH-0734";"AFT-2019-003";"978-87-1903-222-2";"Bibliotek";"Indbundet";"D";"83302";"2024-06-01";"152";"96.46";"0.2149";"3150.85";"DKK";"0.00";"1334"
"14635";"Korrektion";"AUTH-0734";"AFT-2019-003";"978-87-6070-941-8";"Lydbog";"Lydbog";"A";"60451";"2024-05-31";"1416";"458.80";"0.1144";"74321.20";"DKK";"0.00";"1334"
"14636";"Salg";"AUTH-0734";"AFT-2019-003";"978-87-4536-981-1";"Boghandel";"Special";"C";"97827";"2024-05-12";"1282";"52.02";"0.2379";"15865.47";"DKK";"0.00";"1334"
"14637";"Salg";"AUTH-0734";"AFT-2019-003";"978-87-4923-081-0";"Bibliotek";"Pocket";"C";"67713";"2024-06-06";"1575";"58.51";"0.195";"17518.46";"DKK";"0.00";"1334"
"14638";"Retur";"AUTH-0734";"AFT-2019-003";"978-87-9072-674-4";"Eksport";"Indbundet";"A";"97981";"2024-05-15";"-1748";"407.82";"0.1145";"-81623.54";"DKK";"0.00";"1334"
"14639";"Salg";"AUTH-0734";"AFT-2019-003";"978-87-9991-780-8";"Lydbog";"Special";"B";"70796";"2024-05-06";"1339";"436.38";"0.0865";"50543.06";"DKK";"0.00";"1334"
"14640";"Salg";"AUTH-0734";"AFT-2019-003";"978-87-2263-861-9";"Subskription";"Pocket";"D";"54146";"2024-06-04";"1915";"598.68";"0.072";"82546.00";"DKK";"0.00";"1334"
"14641";"Bonus";"AUTH-0734";"AFT-2019-003";"978-87-7810-524-0";"Subskription";"Pocket";"C";"74014";"2024-05-20";"1319";"588.55";"0.0525";"40526.07";"DKK";"0.00";"1334"
"14642";"Salg";"AUTH-0734";"AFT-2019-003";"978-87-3579-614-6";"Online";"Standard";"A";"79997";"2024-05-21";"1970";"178.95";"0.0546";"19248.22";"DKK";"0.00";"1334"
"14643";"Bonus";"AUTH-0734";"AFT-2019-003";"978-87-2279-110-9";"Bibliotek";"Pocket";"A";"74214";"2024-05-21";"1390";"295.29";"0.137";"56701.13";"DKK";"0.00";"1334"
"14644";"Salg";"AUTH-0734";"AFT-2019-003";"978-87-5232-042-3";"Boghandel";"Pocket";"A";"68253";"2024-05-09";"1708";"42.56";"0.1078";"7836.25";"EUR";"0.00";"1334"
