"TRANSNR";"TRANSTYPE";"KONTO";"AFTALE";"ARTNR";"KANAL";"PRISGRUPPE";"VILKAR";"BILAGSNR";"BILAGSDATO";"ANTAL";"STKPRIS";"STKAFREGNSATS";"BELOEB";"VALUTA";"SKAT";"AFREGNBATCH"
"12562";"Retur";"AUTH-1708";"AFT-2025-071";"978-87-6341-104-2";"Bibliotek";"Klassiker";"D";"96784";"10-07-2024";"-1102";"518.77";"0.1379";"-78835.30";"DKK";"0.00";"2582"
"12563";"Korrektion";"AUTH-1708";"AFT-2025-071";"978-87-7281-829-0";"Eksport";"Standard";"B";"86845";"23-07-2024";"1721";"96.91";"0.2199";"36675.39";"DKK";"0.00";"2582"
"12564";"Salg";"AUTH-1708";"AFT-2025-071";"978-87-6084-158-3";"Bibliotek";"Klassiker";"A";"54044";"04-07-2024";"1595";"220.43";"-0.05";"43456.01";"DKK";"0.00";"2582"
"12565";"Salg";"AUTH-1708";"AFT-2025-071";"978-87-8559-670-3";"Online";"Special";"D";"66741";"14-07-2024";"1010";"497.47";"0.137";"68834.92";"DKK";"0.00";"2582"
"12566";"Bonus";"AUTH-1708";"AFT-2025-071";"978-87-4000-407-6";"E-bog";"Digital";"A";"53336";"24-07-2024";"757";"263.43";"0";"15913.44";"DKK";"0.00";"2582"
"12567";"Korrektion";"AUTH-1708";"AFT-2025-071";"978-87-9729-682-0";"Bibliotek";"Digital";"A";"71639";"01-08-2024";"362";"447.05";"0.1507";"24388.10";"DKK";"0.00";"2582"
"12568";"Salg";"AUTH-1708";"AFT-2025-071";"978-87-9799-251-7";"Eksport";"Pocket";"C";"76938";"05-07-2024";"1633";"515.18";"-0.05";"196777.48";"DKK";"0.00";"2582"
"12569";"Frieksp";"AUTH-1708";"AFT-2025-071";"978-87-7587-837-6";"E-bog";"Digital";"C";"71142";"19-07-2024";"1864";"68.03";"0.062";"7862.09";"DKK";"0.00";"2582"
"12570";"Salg";"AUTH-1708";"AFT-2025-071";"978-87-9067-718-3";"Lydbog";"Lydbog";"B";"91627";"24-07-2024";"664";"140.94";"0.1303";"12194.02";"DKK";"0.00";"2582"
"12571";"Salg";"AUTH-1708";"AFT-2025-071";"978-87-4025-600-0";"Eksport";"Indbundet";"B";"94700";"01-07-2024";"602";"98.76";"0.2301";"13680.25";"DKK";"0.00";"2582"
"12572";"Forskud";"AUTH-1708";"AFT-2025-071";"978-87-0712-797-8";"Eksport";"Indbundet";"B";"99877";"25-06-2024";"211";"279.81";"0.5537";"32690.40";"DKK";"0.00";"2582"
"12573";"Salg";"AUTH-1708";"AFT-2025-071";"978-87-9043-881-4";"Online";"Lydbog";"D";"58879";"30-06-2024";"998";"546.90";"0.1314";"71718.93";"DKK";"0.00";"2582"
"12574";"Salg";"AUTH-1708";"AFT-2025-071";"978-87-5431-639-4";"Subskription";"Special";"A";"67872";"01-07-2024";"137";"211.23";"0.1118";"3235.33";"DKK";"0.00";"2582"
"12575";"Salg";"AUTH-1708";"AFT-2025-071";"978-87-6782-036-9";"Bibliotek";"Special";"A";"96067";"11-06-2024";"1271";"42.15";"0.6781";"36327.61";"DKK";"0.00";"2582"
"12576";"Retur";"AUTH-1708";"AFT-2025-071";"978-87-1340-973-0";"Boghandel";"Lydbog";"B";"94041";"24-07-2024";"-192";"522.26";"0.0809";"-8112.16";"DKK";"0.00";"2582"
"12577";"Salg";"AUTH-1708";"AFT-2025-071";"978-87-6654-053-4";"Subskription";"Digital";"D";"92724";"15-07-2024";"1508";"391.25";"0.1055";"62245.53";"DKK";"0.00";"2582"
"12578";"Salg";"AUTH-1708";"AFT-2025-071";"978-87-4353-286-6";"E-bog";"Digital";"D";"73966";"05-06-2024";"1871";"71.65";"0.16";"21449.14";"DKK";"0.00";"2582"
"12579";"Salg";"AUTH-1708";"AFT-2025-071";"978-87-2136-788-6";"Lydbog";"Standard";"C";"70663";"28-06-2024";"789";"198.74";"0.1164";"18181.18";"DKK";"0.00";"2582"
"12580";"Salg";"AUTH-1708";"AFT-2025-071";"978-87-5570-529-6";"Boghandel";"Special";"A";"82290";"09-07-2024";"1938";"242.48";"0.1624";"76316.02";"DKK";"0.00";"2582"
"12581";"Salg";"AUTH-1708";"AFT-2025-071";"978-87-5998-962-3";"Bibliotek";"Standard";"B";"59861";"13-07-2024";"1911";"561.25";"0.1623";"174074.66";"DKK";"0.00";"2582"
"12582";"Salg";"AUTH-1708";"AFT-2025-071";"978-87-5515-179-6";"Bibliotek";"Special";"A";"88340";"28-06-2024";"1787";"459.75";"0.5802";"476676.80";"SEK";"0.00";"2582"
"12583";"Salg";"AUTH-1708";"AFT-2025-071";"978-87-3127-344-3";"Eksport";"Klassiker";"C";"93846";"06-06-2024";"1654";"523.95";"0.156";"135191.67";"DKK";"0.00";"2582"
"12584";"Salg";"AUTH-1708";"AFT-2025-071";"978-87-1346-164-6";"Lydbog";"Special";"D";"95869";"04-08-2024";"1400";"244.32";"0.114";"38993.47";"DKK";"0.00";"2582"
"12585";"Korrektion";"AUTH-1708";"AFT-2025-071";"978-87-2247-081-3";"Subskription";"Indbundet";"B";"60998";"11-06-2024";"5";"90.96";"0.1556";"70.77";"DKK";"0.00";"2582"
"12586";"Royalty";"AUTH-1708";"AFT-2025-071";"978-87-3748-126-2";"Boghandel";"Klassiker";"C";"66366";"13-07-2024";"1056";"92.53";"0.2008";"19620.51";"NOK";"0.00";"2582"
"12587";"Salg";"AUTH-1708";"AFT-2025-071";"978-87-8990-580-8";"E-bog";"Standard";"A";"68521";"18-06-2024";"1120";"98.66";"0.0532";"5878.56";"DKK";"0.00";"2582"
"12588";"Salg";"AUTH-1708";"AFT-2025-071";"978-87-0563-586-4";"Bibliotek";"Standard";"A";"62083";"15-07-2024";"1660";"486.34";"0.1681";"135711.23";"DKK";"0.00";"2582"
"12589";"Salg";"AUTH-1708";"AFT-2025-071";"978-87-9460-212-9";"Boghandel";"Standard";"D";"66926";"02-07-2024";"1869";"573.97";"0.1081";"116445.85";"DKK";"0.00";"2582"
"12590";"Salg";"AUTH-1708";"AFT-2025-071";"978-87-5983-620-0";"Lydbog";"Standard";"B";"86700";"07-07-2024";"937";"495.57";"0.1035";"48060.13";"DKK";"0.00";"2582"
"12591";"Retur";"AUTH-1708";"AFT-2025-071";"978-87-9203-314-7";"Lydbog";"Standard";"B";"82468";"18-07-2024";"-1526";"276.20";"";"-56267.74";"DKK";"0.00";"2582"
"12592";"Korrektion";"AUTH-1708";"AFT-2025-071";"978-87-8130-499-9";"Eksport";"Indbundet";"D";"69051";"03-08-2024";"708";"513.28";"0.1106";"40445.44";"DKK";"0.00";"2582"
"12593";"Salg";"AUTH-1708";"AFT-2025-071";"978-87-2953-223-1";"Eksport";"Indbundet";"C";"97675";"22-06-2024";"48";"298.41";"0.0795";"1138.73";"EUR";"0.00";"2582"
"12594";"Retur";"AUTH-1708";"AFT-2025-071";"978-87-3955-745-3";"Bibliotek";"Standard";"B";"83030";"05-06-2024";"-1115";"255.78";"0.8251";"-235314.15";"DKK";"0.00";"2582"
"12595";"Salg";"AUTH-1708";"AFT-2025-071";"978-87-0835-442-7";"Lydbog";"Pocket";"C";"87001";"27-06-2024";"1384";"393.61";"0.153";"83347.70";"DKK";"0.00";"2582"
"12596";"Bonus";"AUTH-1708";"AFT-2025-071";"978-87-5693-259-2";"Lydbog";"Standard";"B";"95111";"02-07-2024";"850";"491.01";"0.2404";"100332.98";"EUR";"0.00";"2582"
"12597";"Salg";"AUTH-1708";"AFT-2025-071";"978-87-1275-341-4";"Online";"Pocket";"D";"99321";"20-07-2024";"1091";"147.09";"0.1979";"31758.04";"DKK";"0.00";"2582"
