"TRANSNR","TRANSTYPE","KONTO","AFTALE","ARTNR","KANAL","PRISGRUPPE","VILKAR","BILAGSNR","BILAGSDATO","ANTAL","STKPRIS","STKAFREGNSATS","BELOEB","VALUTA","SKAT","AFREGNBATCH"
"14390","Salg","AUTH-0401","AFT-2025-050","978-87-7957-571-4","Eksport","Digital","B","79393","2026-11-13","1496","460.39","0.1367","94151.23","EUR","0.00","2761"
"14391","Salg","AUTH-0401","AFT-2025-050","978-87-9736-587-8","Bibliotek","Standard","A","88629","2026-10-22","1644","438.20","0.1916","138028.79","DKK","0.00","2761"
"14392","Salg","AUTH-0401","AFT-2025-050","978-87-5110-817-6","Subskription","Lydbog","B","80051","2026-10-27","1050","142.60","0.2492","37312.72","DKK","0.00","2761"
"14393","Salg","AUTH-0401","AFT-2025-050","978-87-6617-658-0","Lydbog","Standard","B","65725","2026-12-01","1039","78.76","0.2065","16898.23","DKK","0.00","2761"
"14394","Royalty","AUTH-0401","AFT-2025-050","978-87-7125-507-2","Subskription","Special","A","57647","2026-11-14","705","337.71","0.1647","39212.69","DKK","0.00","2761"
"14395","Forskud","AUTH-0401","AFT-2025-050","978-87-0834-443-5","Lydbog","Pocket","D","71947","2026-11-08","563","64.91","0.2273","8306.53","DKK","0.00","2761"
"14396","Retur","AUTH-0401","AFT-2025-050","978-87-7175-663-0","Lydbog","Klassiker","A","98532","2026-10-18","-642","308.70","0.0502","-9948.91","EUR","0.00","2761"
"14397","ForskudMod","AUTH-0401","AFT-2025-050","978-87-3200-738-2","Boghandel","Klassiker","D","65291","2026-10-24","1504","419.70","0.1158","73096.30","DKK","0.00","2761"
"14398","Royalty","AUTH-0401","AFT-2025-050","978-87-6992-897-1","Boghandel","Standard","A","79167","2026-12-03","1328","107.57","0.1024","14628.14","DKK","0.00","2761"
"14399","Frieksp","AUTH-0401","AFT-2025-050","978-87-8776-013-3","Boghandel","Klassiker","B","78032","2026-12-04","209","42.62","0.175","1558.83","DKK","0.00","2761"
"14400","Salg","AUTH-0401","AFT-2025-050","978-87-5718-265-1","Bibliotek","Indbundet","B","50611","2026-11-19","276","132.58","0.1412","5166.80","DKK","0.00","2761"
"14401","Frieksp","AUTH-0401","AFT-2025-050","978-87-6565-840-7","Lydbog","Indbundet","D","87963","2026-12-04","581","134.44","0.1928","15059.54","DKK","0.00","2761"
"14402","Salg","AUTH-0401","AFT-2025-050","978-87-4973-645-9","E-bog","Standard","B","55157","2026-11-27","850","312.04","0.0647","17160.64","DKK","0.00","2761"
"14403","Salg","AUTH-0401","AFT-2025-050","978-87-4155-721-2","Bibliotek","Klassiker","D","95578","2026-10-10","1390","171.09","0.2347","55815.20","DKK","0.00","2761"
