"TRANSNR";"TRANSTYPE";"KONTO";"AFTALE";"ARTNR";"KANAL";"PRISGRUPPE";"VILKAR";"BILAGSNR";"BILAGSDATO";"ANTAL";"STKPRIS";"STKAFREGNSATS";"BELOEB";"VALUTA";"SKAT";"AFREGNBATCH"
"15911";"Bonus";"AUTH-1405";"AFT-2023-039";"978-87-3346-226-5";"Online";"Standard";"B";"52221";"2018-11-17";"1782";"172.97";"0.1006";"31008.19";"DKK";"0.00";"1940"
"15912";"Salg";"AUTH-1405";"AFT-2023-039";"978-87-5914-473-2";"Subskription";"Special";"C";"63923";"2018-11-20";"1125";"144.06";"0.0945";"15315.38";"DKK";"0.00";"1940"
"15913";"Royalty";"AUTH-1405";"AFT-2023-039";"978-87-8099-560-0";"Boghandel";"Special";"D";"70469";"2018-11-05";"700";"107.76";"0.2138";"16127.36";"DKK";"0.00";"1940"
"15914";"Salg";"AUTH-1405";"AFT-2023-039";"978-87-7100-275-1";"Lydbog";"Lydbog";"C";"77108";"2018-11-24";"1509";"311.78";"0.1711";"80498.45";"DKK";"0.00";"1940"
"15915";"Forskud";"AUTH-1405";"AFT-2023-039";"978-87-9024-838-3";"Lydbog";"Standard";"A";"62603";"2018-10-17";"1886";"353.41";"0.2244";"149569.61";"DKK";"0.00";"1940"
"15916";"Royalty";"AUTH-1405";"AFT-2023-039";"978-87-8727-573-6";"Eksport";"Pocket";"A";"94241";"2018-10-07";"219";"481.51";"0.1614";"17019.74";"DKK";"0.00";"1940"
"15917";"Salg";"AUTH-1405";"AFT-2023-039";"978-87-6079-274-8";"Boghandel";"Digital";"B";"60424";"2018-10-04";"1970";"259.91";"0.1971";"100919.67";"DKK";"0.00";"1940"
"15918";"Salg";"AUTH-1405";"AFT-2023-039";"978-87-3963-926-5";"Online";"Indbundet";"C";"87276";"2018-10-20";"843";"351.58";"0.1702";"50444.21";"DKK";"0.00";"1940"
"15919";"Frieksp";"AUTH-1405";"AFT-2023-039";"978-87-4159-844-4";"Online";"Pocket";"A";"85023";"2018-10-12";"1207";"276.09";"0.1879";"62615.91";"DKK";"0.00";"1940"
"15920";"Salg";"AUTH-1405";"AFT-2023-039";"978-87-6948-564-1";"Eksport";"Standard";"D";"51273";"2018-11-11";"1331";"587.26";"0.1";"78164.31";"DKK";"0.00";"1940"
"15921";"Bonus";"AUTH-1405";"AFT-2023-039";"978-87-4033-562-0";"Boghandel";"Indbundet";"C";"92129";"2018-11-08";"876";"574.08";"0.2042";"102690.97";"EUR";"0.00";"1940"
"15922";"GarGlobalMod";"AUTH-1405";"AFT-2023-039";"978-87-5149-572-6";"Bibliotek";"Lydbog";"C";"52269";"2018-10-20";"1310";"420.11";"0.1623";"89320.85";"DKK";"0.00";"1940"
"15923";"Retur";"AUTH-1405";"AFT-2023-039";"978-87-6716-977-2";"Lydbog";"Digital";"D";"82572";"2018-11-03";"-1131";"447.87";"0.2367";"-119898.25";"SEK";"0.00";"1940"
"15924";"Retur";"AUTH-1405";"AFT-2023-039";"978-87-8124-795-1";"Eksport";"Lydbog";"B";"51172";"2018-11-07";"-1817";"497.62";"0.0581";"-52532.60";"DKK";"0.00";"1940"
"15925";"Salg";"AUTH-1405";"AFT-2023-039";"978-87-2024-190-3";"Eksport";"Indbundet";"A";"88851";"2018-10-08";"719";"152.11";"0.0801";"8760.30";"DKK";"0.00";"1940"
"15926";"Retur";"AUTH-1405";"AFT-2023-039";"978-87-9053-625-1";"Online";"Klassiker";"C";"56905";"2018-10-29";"-847";"418.35";"0.124";"-43938.46";"DKK";"0.00";"1940"
"15927";"Salg";"AUTH-1405";"AFT-2023-039";"978-87-7821-176-7";"Boghandel";"Digital";"A";"88562";"2018-11-09";"560";"166.76";"0.1999";"18667.78";"DKK";"0.00";"1940"
"15928";"Korrektion";"AUTH-1405";"AFT-2023-039";"978-87-4750-712-9";"Boghandel";"Special";"D";"85641";"2018-10-18";"1264";"283.71";"0.2163";"77567.22";"DKK";"0.00";"1940"
"15929";"Bonus";"AUTH-1405";"AFT-2023-039";"978-87-2875-428-3";"Eksport";"Standard";"B";"80706";"2018-10-21";"1796";"360.10";"0.0546";"35311.98";"DKK";"0.00";"1940"
"15930";"Salg";"AUTH-1405";"AFT-2023-039";"978-87-4305-044-5";"Boghandel";"Digital";"B";"62454";"2018-11-21";"1107";"145.89";"0.0631";"10190.66";"DKK";"0.00";"1940"
"15931";"Salg";"AUTH-1405";"AFT-2023-039";"978-87-7879-704-9";"Boghandel";"Klassiker";"D";"58692";"2018-11-25";"199";"461.34";"0.1447";"13284.42";"DKK";"0.00";"1940"
"15932";"Salg";"AUTH-1405";"AFT-2023-039";"978-87-9668-292-1";"Online";"Pocket";"A";"81653";"2018-11-21";"1537";"305.10";"0.0602";"28230.11";"DKK";"0.00";"1940"
"15933";"Salg";"AUTH-1405";"AFT-2023-039";"978-87-8567-584-2";"Eksport";"Standard";"D";"53695";"2018-11-05";"1913";"399.97";"0.1688";"129156.07";"DKK";"0.00";"1940"
"15934";"Forskud";"AUTH-1405";"AFT-2023-039";"978-87-7927-085-5";"Bibliotek";"Klassiker";"B";"72812";"2018-10-21";"755";"138.53";"0.0652";"6819.28";"DKK";"0.00";"1940"
"15935";"Salg";"AUTH-1405";"AFT-2023-039";"978-87-8466-117-4";"Bibliotek";"Pocket";"C";"53652";"2018-10-11";"1652";"292.33";"0.1315";"63505.18";"DKK";"0.00";"1940"
"15936";"Salg";"AUTH-1405";"AFT-2023-039";"978-87-9813-202-8";"Subskription";"Indbundet";"B";"97241";"2018-11-19";"1467";"310.91";"0.2302";"104995.36";"DKK";"0.00";"1940"
"15937";"Forskud";"AUTH-1405";"AFT-2023-039";"978-87-2554-831-1";"Bibliotek";"Pocket";"B";"59153";"2018-11-10";"649";"533.92";"0.2433";"84306.88";"DKK";"0.00";"1940"
"15938";"Diverse";"AUTH-1405";"AFT-2023-039";"978-87-8514-508-6";"Online";"Standard";"A";"68994";"2018-10-04";"732";"180.32";"0.1801";"23772.16";"EUR";"0.00";"1940"
"15939";"Bonus";"AUTH-1405";"AFT-2023-039";"978-87-1563-143-6";"Eksport";"Special";"A";"64163";"2018-10-15";"946";"292.69";"0.184";"50946.79";"DKK";"0.00";"1940"
"15940";"ForskudMod";"AUTH-1405";"AFT-2023-039";"978-87-4635-852-4";"Lydbog";"Pocket";"A";"58033";"2018-09-29";"187";"476.46";"0.068";"6058.67";"DKK";"0.00";"1940"
"15941";"Forskud";"AUTH-1405";"AFT-2023-039";"978-87-0577-297-2";"Subskription";"Klassiker";"B";"71710";"2018-11-06";"767";"138.90";"0.093";"9907.88";"EUR";"0.00";"1940"
"15942";"Korrektion";"AUTH-1405";"AFT-2023-039";"978-87-9460-128-3";"Bibliotek";"Special";"B";"72408";"2018-10-12";"1697";"530.31";"0.1875";"168738.01";"DKK";"0.00";"1940"
"15943";"Retur";"AUTH-1405";"AFT-2023-039";"978-87-9472-697-9";"E-bog";"Klassiker";"B";"80053";"2018-10-07";"-102";"299.48";"0.2151";"-6570.65";"DKK";"0.00";"1940"
"15944";"Korrektion";"AUTH-1405";"AFT-2023-039";"978-87-4750-712-9";"Boghandel";"Special";"D";"85641";"2018-10-18";"1264";"283.71";"0.2163";"77567.22";"DKK";"0.00";"1940"
"15945";"Retur";"AUTH-1405";"AFT-2023-039";"978-87-9053-625-1";"Online";"Klassiker";"C";"56905";"2018-10-29";"-847";"418.35";"0.124";"-43938.46";"DKK";"0.00";"1940"
