"TRANSNR";"TRANSTYPE";"KONTO";"AFTALE";"ARTNR";"KANAL";"PRISGRUPPE";"VILKAR";"BILAGSNR";"BILAGSDATO";"ANTAL";"STKPRIS";"STKAFREGNSATS";"BELOEB";"VALUTA";"SKAT";"AFREGNBATCH"
"17226";"ForskudMod";"AUTH-0999";"AFT-2020-055";"978-87-1090-620-1";"Boghandel";"Lydbog";"D";"53307";"18-10-2020";"507";"528.19";"0.0814";"21798.30";"DKK";"0.00";"4894"
"17227";"Korrektion";"AUTH-0999";"AFT-2020-055";"978-87-2990-394-9";"Online";"Indbundet";"C";"87636";"15-10-2020";"1109";"96.20";"0.1818";"19395.48";"DKK";"0.00";"4894"
"17228";"Forskud";"AUTH-0999";"AFT-2020-055";"978-87-2051-585-1";"Subskription";"Special";"C";"70801";"17-11-2020";"470";"151.70";"0.0628";"4477.58";"EUR";"0.00";"4894"
"17229";"Salg";"AUTH-0999";"AFT-2020-055";"978-87-8813-010-2";"Lydbog";"Indbundet";"C";"77506";"07-11-2020";"93";"496.55";"0.0948";"4377.78";"DKK";"0.00";"4894"
"17230";"Bonus";"AUTH-0999";"AFT-2020-055";"978-87-6370-361-1";"Lydbog";"Lydbog";"A";"87797";"26-10-2020";"881";"117.70";"0.096";"9954.60";"DKK";"0.00";"4894"
"17231";"Salg";"AUTH-0999";"AFT-2020-055";"978-87-3998-740-3";"Eksport";"Digital";"D";"96481";"25-11-2020";"1304";"562.87";"0.054";"39635.05";"DKK";"0.00";"4894"
"17232";"ForskudMod";"AUTH-0999";"AFT-2020-055";"978-87-5684-799-5";"Subskription";"Indbundet";"B";"96635";"03-11-2020";"1784";"83.34";"0.1463";"21751.67";"DKK";"0.00";"4894"
"17233";"Salg";"AUTH-0999";"AFT-2020-055";"978-87-4198-756-9";"Subskription";"Lydbog";"D";"78574";"26-10-2020";"296";"471.99";"0.2309";"32258.82";"DKK";"0.00";"4894"
"17234";"Salg";"AUTH-0999";"AFT-2020-055";"978-87-6774-871-7";"Bibliotek";"Pocket";"A";"70522";"06-10-2020";"1787";"567.37";"0.0646";"65497.31";"DKK";"0.00";"4894"
"17235";"Forskud";"AUTH-0999";"AFT-2020-055";"978-87-8582-430-1";"Eksport";"Pocket";"A";"55295";"06-11-2020";"645";"238.64";"0.2408";"37064.61";"DKK";"0.00";"4894"
"17236";"GarGlobal";"AUTH-0999";"AFT-2020-055";"978-87-3659-751-3";"Eksport";"Pocket";"B";"90115";"30-10-2020";"11";"301.49";"0.1274";"422.51";"DKK";"0.00";"4894"
"17237";"Salg";"AUTH-0999";"AFT-2020-055";"978-87-9221-360-0";"Online";"Special";"C";"94846";"13-11-2020";"691";"300.82";"0.1725";"35856.99";"DKK";"0.00";"4894"
"17238";"Salg";"AUTH-0999";"AFT-2020-055";"978-87-2953-432-7";"Eksport";"Standard";"B";"76838";"03-12-2020";"294";"449.46";"0.1018";"13451.98";"DKK";"0.00";"4894"
"17239";"Salg";"AUTH-0999";"AFT-2020-055";"978-87-2826-186-6";"Lydbog";"Indbundet";"C";"82184";"15-10-2020";"971";"362.76";"0.1488";"52413.31";"DKK";"0.00";"4894"
"17240";"Salg";"AUTH-0999";"AFT-2020-055";"978-87-6017-755-2";"Bibliotek";"Klassiker";"C";"79184";"18-11-2020";"891";"115.53";"0.1972";"20299.22";"DKK";"0.00";"4894"
"17241";"Salg";"AUTH-0999";"AFT-2020-055";"978-87-1880-505-6";"Bibliotek";"Special";"D";"68095";"12-10-2020";"1088";"142.88";"0.1579";"24546.10";"DKK";"0.00";"4894"
"17242";"Salg";"AUTH-0999";"AFT-2020-055";"978-87-1795-758-9";"Boghandel";"Lydbog";"C";"78148";"19-10-2020";"183";"393.98";"0.16";"11535.73";"DKK";"0.00";"4894"
"17243";"Salg";"AUTH-0999";"AFT-2020-055";"978-87-9361-732-2";"Eksport";"Special";"D";"85458";"27-10-2020";"1520";"391.28";"0.0703";"41810.62";"DKK";"0.00";"4894"
"17244";"Salg";"AUTH-0999";"AFT-2020-055";"978-87-7325-145-4";"Lydbog";"Digital";"A";"93741";"01-11-2020";"1835";"192.16";"0.2284";"80536.95";"DKK";"0.00";"4894"
"17245";"Salg";"AUTH-0999";"AFT-2020-055";"978-87-9037-918-6";"Eksport";"Digital";"D";"52436";"05-11-2020";"1245";"207.53";"0.17";"43923.72";"DKK";"0.00";"4894"
"17246";"Royalty";"AUTH-0999";"AFT-2020-055";"978-87-4821-354-8";"Boghandel";"Indbundet";"C";"96458";"04-11-2020";"1405";"569.49";"0.2471";"197712.98";"DKK";"0.00";"4894"
"17247";"Retur";"AUTH-0999";"AFT-2020-055";"978-87-8496-125-0";"Lydbog";"Lydbog";"B";"62207";"16-10-2020";"-672";"224.09";"0.1712";"-25780.75";"DKK";"0.00";"4894"
"17248";"Salg";"AUTH-0999";"AFT-2020-055";"978-87-2878-116-6";"E-bog";"Indbundet";"D";"85498";"29-11-2020";"266";"214.22";"0.223";"12707.10";"DKK";"0.00";"4894"
"17249";"Salg";"AUTH-0999";"AFT-2020-055";"978-87-0832-323-2";"E-bog";"Digital";"A";"91677";"31-10-2020";"1382";"217.02";"0.0658";"19734.84";"DKK";"0.00";"4894"
"17250";"Retur";"AUTH-0999";"AFT-2020-055";"978-87-6443-992-2";"E-bog";"Digital";"A";"54403";"24-11-2020";"-22";"509.65";"0.1355";"-1519.27";"NOK";"0.00";"4894"
"17251";"Salg";"AUTH-0999";"AFT-2020-055";"978-87-8295-787-3";"Bibliotek";"Digital";"D";"83730";"11-10-2020";"982";"218.90";"0.0514";"11048.93";"DKK";"0.00";"4894"
"17252";"Salg";"AUTH-0999";"AFT-2020-055";"978-87-0843-234-7";"E-bog";"Standard";"B";"82166";"15-10-2020";"558";"587.87";"0.1431";"46941.30";"DKK";"0.00";"4894"
"17253";"Retur";"AUTH-0999";"AFT-2020-055";"978-87-0709-161-3";"E-bog";"Indbundet";"C";"98723";"08-11-2020";"-988";"53.34";"0.248";"-13069.58";"DKK";"0.00";"4894"
"17254";"Korrektion";"AUTH-0999";"AFT-2020-055";"978-87-5675-809-3";"Boghandel";"Klassiker";"C";"51514";"17-11-2020";"1533";"207.35";"0.1592";"50604.51";"DKK";"0.00";"4894"
"17255";"Salg";"AUTH-0999";"AFT-2020-055";"978-87-0754-118-7";"Online";"Pocket";"C";"96422";"06-10-2020";"1586";"138.32";"0.1068";"23429.31";"DKK";"0.00";"4894"
"17256";"Salg";"AUTH-0999";"AFT-2020-055";"978-87-6349-890-6";"Subskription";"Indbundet";"D";"97261";"07-10-2020";"1329";"172.40";"0.0628";"14388.71";"DKK";"0.00";"4894"
"17257";"Salg";"AUTH-0999";"AFT-2020-055";"978-87-2441-361-0";"Bibliotek";"Standard";"A";"92832";"07-11-2020";"863";"296.35";"0.2234";"57134.56";"DKK";"0.00";"4894"
"17258";"Forskud";"AUTH-0999";"AFT-2020-055";"978-87-7832-483-2";"Eksport";"Digital";"B";"75453";"04-12-2020";"728";"262.54";"0.0727";"13895.09";"DKK";"0.00";"4894"
"17259";"Salg";"AUTH-0999";"AFT-2020-055";"978-87-7191-838-0";"Eksport";"Pocket";"B";"83457";"01-11-2020";"955";"343.28";"0.0875";"28685.33";"DKK";"0.00";"4894"
"17260";"Royalty";"AUTH-0999";"AFT-2020-055";"978-87-3060-361-6";"E-bog";"Special";"B";"50565";"31-10-2020";"990";"542.75";"0.0765";"41105.17";"DKK";"0.00";"4894"
"17261";"Salg";"AUTH-0999";"AFT-2020-055";"978-87-7528-820-5";"Eksport";"Special";"B";"70090";"03-11-2020";"1216";"226.59";"0.1741";"47970.37";"DKK";"0.00";"4894"
"17262";"Salg";"AUTH-0999";"AFT-2020-055";"978-87-7079-191-5";"Bibliotek";"Klassiker";"A";"64249";"09-11-2020";"1564";"387.66";"0.1999";"121199.42";"DKK";"0.00";"4894"
"17263";"Salg";"AUTH-0999";"AFT-2020-055";"978-87-4677-521-5";"Bibliotek";"Pocket";"C";"56760";"11-11-2020";"31";"332.06";"0.2087";"2148.33";"DKK";"0.00";"4894"
"17264";"Salg";"AUTH-0999";"AFT-2020-055";"978-87-8967-191-8";"Online";"Digital";"A";"53250";"31-10-2020";"1582";"446.22";"0.2025";"142948.81";"DKK";"0.00";"4894"
"17265";"Salg";"AUTH-0999";"AFT-2020-055";"978-87-7539-532-3";"Subskription";"Pocket";"D";"51644";"04-11-2020";"1739";"532.58";"0.0839";"77704.54";"DKK";"0.00";"4894"
"17266";"Bonus";"AUTH-0999";"AFT-2020-055";"978-87-7133-676-4";"Eksport";"Digital";"C";"69712";"11-11-2020";"1666";"363.35";"0.2324";"140681.27";"DKK";"0.00";"4894"
"17267";"Diverse";"AUTH-0999";"AFT-2020-055";"978-87-1915-977-6";"Lydbog";"Special";"C";"75946";"21-10-2020";"1996";"322.30";"0.2373";"152657.65";"DKK";"0.00";"4894"
"17268";"Retur";"AUTH-0999";"AFT-2020-055";"978-87-7507-007-7";"Subskription";"Klassiker";"D";"97687";"11-11-2020";"-1443";"326.81";"0.154";"-72624.37";"DKK";"0.00";"4894"
"17269";"Forskud";"AUTH-0999";"AFT-2020-055";"978-87-0465-886-4";"Bibliotek";"Klassiker";"B";"70027";"27-11-2020";"446";"357.74";"0.0681";"10865.49";"DKK";"0.00";"4894"
"17270";"Bonus";"AUTH-0999";"AFT-2020-055";"978-87-7206-881-7";"Eksport";"Lydbog";"A";"83184";"29-11-2020";"1373";"584.73";"0.1427";"114564.45";"DKK";"0.00";"4894"
"17271";"Salg";"AUTH-0999";"AFT-2020-055";"978-87-6473-868-1";"Subskription";"Pocket";"A";"98933";"31-10-2020";"1052";"33.18";"0.0707";"2467.81";"DKK";"0.00";"4894"
"17272";"GarGlobal";"AUTH-0999";"AFT-2020-055";"978-87-0077-485-8";"Subskription";"Lydbog";"A";"94523";"02-11-2020";"218";"492.04";"0.0563";"6039.00";"DKK";"0.00";"4894"
"17273";"Retur";"AUTH-0999";"AFT-2020-055";"978-87-8342-690-3";"Boghandel";"Special";"D";"55999";"08-10-2020";"-500";"237.53";"0.0669";"-7945.38";"DKK";"0.00";"4894"
