"TRANSNR";"TRANSTYPE";"KONTO";"AFTALE";"ARTNR";"KANAL";"PRISGRUPPE";"VILKAR";"BILAGSNR";"BILAGSDATO";"ANTAL";"STKPRIS";"STKAFREGNSATS";"BELOEB";"VALUTA";"SKAT";"AFREGNBATCH"
"18221";"Frieksp";"AUTH-0401";"AFT-2021-004";"978-87-4744-733-3";"Eksport";"Special";"A";"58230";"2025-05-06";"849";"252.25";"0.1184";"25356.57";"DKK";"0.00";"7652"
"18222";"Salg";"AUTH-0401";"AFT-2021-004";"978-87-9409-492-4";"Lydbog";"Lydbog";"C";"97318";"2025-05-18";"1377";"554.50";"0.0767";"58564.02";"DKK";"0.00";"7652"
"18223";"Salg";"AUTH-0401";"AFT-2021-004";"978-87-1137-692-8";"Eksport";"Lydbog";"A";"96981";"2025-04-19";"507";"367.87";"0.215";"40099.67";"DKK";"0.00";"7652"
"18224";"Salg";"AUTH-0401";"AFT-2021-004";"978-87-4108-928-7";"Lydbog";"Lydbog";"A";"85612";"2025-04-15";"386";"554.42";"0.1278";"27349.98";"DKK";"0.00";"7652"
"18225";"Salg";"AUTH-0401";"AFT-2021-004";"978-87-5519-717-6";"E-bog";"Klassiker";"C";"89189";"2025-04-19";"1691";"301.54";"0.2385";"121612.14";"DKK";"0.00";"7652"
"18226";"Retur";"AUTH-0401";"AFT-2021-004";"978-87-3294-772-5";"Bibliotek";"Standard";"D";"62400";"2025-05-26";"-775";"362.17";"0.1193";"-33485.33";"DKK";"0.00";"7652"
"18227";"Salg";"AUTH-0401";"AFT-2021-004";"978-87-2939-680-2";"Lydbog";"Indbundet";"C";"85613";"2025-04-09";"1094";"165.15";"0.1056";"19079.18";"DKK";"0.00";"7652"
"18228";"Retur";"AUTH-0401";"AFT-2021-004";"978-87-3685-561-3";"Subskription";"Digital";"B";"65273";"2025-04-27";"-593";"486.14";"0.059";"-17008.58";"DKK";"0.00";"7652"
"18229";"Salg";"AUTH-0401";"AFT-2021-004";"978-87-3938-398-4";"Bibliotek";"Standard";"D";"73005";"2025-05-20";"1450";"508.58";"0.1149";"84731.97";"DKK";"0.00";"7652"
"18230";"Retur";"AUTH-0401";"AFT-2021-004";"978-87-3302-739-6";"Bibliotek";"Standard";"A";"72756";"2025-05-11";"-1939";"535.13";"0.168";"-174319.67";"DKK";"0.00";"7652"
"18231";"Retur";"AUTH-0401";"AFT-2021-004";"978-87-6430-150-2";"E-bog";"Special";"A";"67660";"2025-04-21";"-507";"394.81";"0.1855";"-37131.29";"DKK";"0.00";"7652"
"18232";"Salg";"AUTH-0401";"AFT-2021-004";"978-87-9561-959-1";"Boghandel";"Indbundet";"B";"67003";"2025-06-01";"1655";"482.28";"0.1494";"119247.11";"DKK";"0.00";"7652"
"18233";"Retur";"AUTH-0401";"AFT-2021-004";"978-87-1063-171-4";"Online";"Special";"B";"83607";"2025-04-26";"-568";"410.16";"0.2169";"-50531.38";"DKK";"0.00";"7652"
"18234";"Forskud";"AUTH-0401";"AFT-2021-004";"978-87-4476-874-5";"Eksport";"Digital";"B";"98298";"2025-04-15";"907";"494.71";"0.1262";"56626.19";"DKK";"0.00";"7652"
"18235";"Frieksp";"AUTH-0401";"AFT-2021-004";"978-87-3374-973-1";"Lydbog";"Special";"A";"96076";"2025-04-19";"961";"345.08";"0.1117";"37042.16";"NOK";"0.00";"7652"
"18236";"Afgift";"AUTH-0401";"AFT-2021-004";"978-87-7844-464-6";"E-bog";"Standard";"B";"88815";"2025-05-27";"1597";"425.09";"0.1298";"88117.16";"EUR";"0.00";"7652"
"18237";"Salg";"AUTH-0401";"AFT-2021-004";"978-87-6461-404-6";"Online";"Special";"B";"98992";"2025-06-01";"1708";"255.72";"0.1337";"58396.12";"DKK";"0.00";"7652"
"18238";"Salg";"AUTH-0401";"AFT-2021-004";"978-87-8154-961-1";"Bibliotek";"Indbundet";"A";"76719";"2025-05-20";"126";"153.12";"0.2072";"3997.53";"DKK";"0.00";"7652"
"18239";"Royalty";"AUTH-0401";"AFT-2021-004";"978-87-6895-532-9";"Eksport";"Lydbog";"D";"84584";"2025-04-16";"1611";"456.01";"0.1721";"126430.19";"DKK";"0.00";"7652"
"18240";"Frieksp";"AUTH-0401";"AFT-2021-004";"978-87-3436-385-1";"Boghandel";"Pocket";"D";"98045";"2025-04-19";"1723";"492.99";"0.1035";"87915.15";"DKK";"0.00";"7652"
"18241";"Salg";"AUTH-0401";"AFT-2021-004";"978-87-7074-958-9";"Eksport";"Digital";"B";"94101";"2025-05-11";"1924";"145.02";"0.1178";"32868.38";"DKK";"0.00";"7652"
"18242";"Salg";"AUTH-0401";"AFT-2021-004";"978-87-0699-311-6";"Boghandel";"Indbundet";"C";"68021";"2025-05-27";"1005";"266.27";"0.1351";"36152.94";"DKK";"0.00";"7652"
"18243";"Retur";"AUTH-0401";"AFT-2021-004";"978-87-8815-744-4";"Boghandel";"Indbundet";"B";"84597";"2025-06-02";"-563";"160.25";"0.2314";"-20877.08";"DKK";"0.00";"7652"
"18244";"Salg";"AUTH-0401";"AFT-2021-004";"978-87-4838-424-8";"Boghandel";"Indbundet";"A";"79126";"2025-04-16";"1863";"298.52";"0.0756";"42044.39";"DKK";"0.00";"7652"
