"TRANSNR","TRANSTYPE","KONTO","AFTALE","ARTNR","KANAL","PRISGRUPPE","VILKAR","BILAGSNR","BILAGSDATO","ANTAL","STKPRIS","STKAFREGNSATS","BELOEB","VALUTA","SKAT","AFREGNBATCH"
"12009","Salg","AUTH-1102","AFT-2022-081","978-87-5950-263-1","Bibliotek","Indbundet","C","81934","28/04/2021","1446","219.35","0.0513","16271.34","DKK","0.00","5641"
"12010","GarGlobalMod","AUTH-1102","AFT-2022-081","978-87-3327-639-8","Lydbog","Digital","C","76939","19/05/2021","1482","371.72","0.1026","56521.22","DKK","0.00","5641"
"12011","Salg","AUTH-1102","AFT-2022-081","978-87-3696-269-4","Boghandel","Klassiker","B","54067","06/04/2021","36","134.51","0.1871","906.01","DKK","0.00","5641"
"12012","XYZ123","AUTH-1102","AFT-2022-081","978-87-7906-701-1","Bibliotek","Lydbog","A","63579","30/03/2021","-1959","223.86","0.0716","-31399.59","DKK","0.00","5641"
"12013","Salg","AUTH-1102","AFT-2022-081","978-87-9721-621-7","Bibliotek","Indbundet","A","94974","15/05/2021","1129","399.29","0.1872","84389.46","DKK","0.00","5641"
"12014","MISC","AUTH-1102","AFT-2022-081","978-87-6921-053-3","E-bog","Klassiker","B","52760","25/05/2021","51","303.31","0.0819","1266.90","DKK","0.00","5641"
"12015","Salg","AUTH-1102","AFT-2022-081","978-87-7742-705-3","Lydbog","Pocket","B","85486","14/05/2021","586","383.01","0.1148","25766.16","DKK","0.00","5641"
"12016","GarGlobalMod","AUTH-1102","AFT-2022-081","978-87-2063-228-2","Eksport","Digital","B","60971","02/04/2021","1702","424.70","0.1985","143483.62","DKK","0.00","5641"
"12017","Korrektion","AUTH-1102","AFT-2022-081","978-87-4665-895-2","Lydbog","Klassiker","A","50861","23/04/2021","282","451.42","0.1042","13264.71","DKK","0.00","5641"
"12018","Diverse","AUTH-1102","AFT-2022-081","978-87-4724-525-0","Eksport","Digital","A","66423","11/05/2021","945","153.73","0.16","23243.98","DKK","0.00","5641"
"12019","FooBar","AUTH-1102","AFT-2022-081","978-87-9465-777-8","Lydbog","Klassiker","C","90292","02/04/2021","1589","523.62","0.2488","207009.61","DKK","0.00","5641"
"12020","ForskudMod","AUTH-1102","AFT-2022-081","978-87-2842-680-7","Lydbog","Klassiker","D","76283","06/04/2021","1630","370.66","0.1525","92136.81","DKK","0.00","5641"
"12021","Salg","AUTH-1102","AFT-2022-081","978-87-7005-371-6","E-bog","Lydbog","D","75375","18/04/2021","1322","323.55","0.1348","57658.42","DKK","0.00","5641"
