"TRANSNR","TRANSTYPE","KONTO","AFTALE","ARTNR","KANAL","PRISGRUPPE","VILKAR","BILAGSNR","BILAGSDATO","ANTAL","STKPRIS","STKAFREGNSATS","BELOEB","VALUTA","SKAT","AFREGNBATCH"
"17125","GarGlobal","AUTH-0999","AFT-2018-042","978-87-2064-232-8","Eksport","Standard","C","92416","29-11-2024","1626","97.01","0.0603","9511.62","DKK","0.00","7037"
"17126","Salg","AUTH-0999","AFT-2018-042","978-87-4860-393-6","Eksport","Special","A","79616","10-01-2025","310","115.77","0.1104","3962.11","DKK","0.00","7037"
"17127","Salg","AUTH-0999","AFT-2018-042","978-87-3470-804-1","Eksport","Klassiker","A","53008","20-01-2025","1625","134.00","0.158","34404.50","DKK","0.00","7037"
"17128","Salg","AUTH-0999","AFT-2018-042","978-87-9342-330-5","Boghandel","Digital","B","58085","01-12-2024","660","455.15","0.15","45059.85","DKK","0.00","7037"
"17129","Salg","AUTH-0999","AFT-2018-042","978-87-3640-220-5","Subskription","Pocket","B","60270","06-12-2024","403","270.14","0.167","18180.69","SEK","0.00","7037"
"17130","Retur","AUTH-0999","AFT-2018-042","978-87-6231-267-8","Eksport","Klassiker","A","76481","07-12-2024","-1614","427.63","0.1152","-79510.44","SEK","0.00","7037"
"17131","Salg","AUTH-0999","AFT-2018-042","978-87-4856-128-1","Bibliotek","Klassiker","D","80856","27-11-2024","907","533.33","0.1667","80637.84","DKK","0.00","7037"
"17132","Frieksp","AUTH-0999","AFT-2018-042","978-87-5420-117-1","Boghandel","Special","D","58241","30-12-2024","1679","408.29","0.1591","109066.06","DKK","0.00","7037"
"17133","Salg","AUTH-0999","AFT-2018-042","978-87-9839-134-0","Bibliotek","Special","A","57723","06-12-2024","344","519.87","0.222","39701.43","DKK","0.00","7037"
"17134","Salg","AUTH-0999","AFT-2018-042","978-87-5446-259-4","Boghandel","Special","A","93580","06-12-2024","618","543.09","0.1433","48095.72","NOK","0.00","7037"
"17135","Salg","AUTH-0999","AFT-2018-042","978-87-1435-628-6","Boghandel","Standard","C","67944","13-01-2025","335","226.86","0.0633","4810.68","DKK","0.00","7037"
"17136","Afgift","AUTH-0999","AFT-2018-042","978-87-7468-479-5","Online","Indbundet","D","76521","18-12-2024","1103","409.96","0.224","101289.64","DKK","0.00","7037"
"17137","Salg","AUTH-0999","AFT-2018-042","978-87-9309-184-9","Bibliotek","Lydbog","A","60467","24-12-2024","1920","515.73","0.2364","234083.66","DKK","0.00","7037"
"17138","Salg","AUTH-0999","AFT-2018-042","978-87-3645-495-4","Boghandel","Standard","A","86946","04-12-2024","1492","360.90","0.1277","68761.70","DKK","0.00","7037"
"17139","Salg","AUTH-0999","AFT-2018-042","978-87-4122-774-2","Online","Standard","C","69850","23-11-2024","1358","254.67","0.1248","43161.06","DKK","0.00","7037"
"17140","Salg","AUTH-0999","AFT-2018-042","978-87-1081-119-2","Boghandel","Digital","B","50206","24-11-2024","275","421.41","0.1224","14184.66","DKK","0.00","7037"
"17141","Salg","AUTH-0999","AFT-2018-042","978-87-6854-683-1","Lydbog","Standard","D","89301","08-01-2025","628","187.05","0.1445","16974.04","DKK","0.00","7037"
"17142","Salg","AUTH-0999","AFT-2018-042","978-87-6836-168-6","Online","Special","D","70385","20-12-2024","1055","591.65","0.1183","73841.77","DKK","0.00","7037"
"17143","Salg","AUTH-0999","AFT-2018-042","978-87-7236-587-8","Online","Standard","D","68104","28-12-2024","1531","113.49","0.0554","9625.93","DKK","0.00","7037"
"17144","Frieksp","AUTH-0999","AFT-2018-042","978-87-1340-822-1","Eksport","Klassiker","D","58962","23-11-2024","624","85.10","0.165","8761.90","DKK","0.00","7037"
"17145","Salg","AUTH-0999","AFT-2018-042","978-87-0057-883-8","Boghandel","Pocket","D","74379","27-12-2024","1470","486.53","0.2294","164066.67","DKK","0.00","7037"
"17146","Salg","AUTH-0999","AFT-2018-042","978-87-5908-882-7","Eksport","Indbundet","A","53595","01-01-2025","1005","457.15","0.1276","58624.00","DKK","0.00","7037"
"17147","Frieksp","AUTH-0999","AFT-2018-042","978-87-9417-455-2","Boghandel","Digital","D","87034","07-01-2025","418","427.72","0.1488","26603.50","DKK","0.00","7037"
"17148","Salg","AUTH-0999","AFT-2018-042","978-87-1433-741-4","E-bog","Indbundet","C","84722","01-12-2024","1799","512.67","0.1785","164629.36","DKK","0.00","7037"
"17149","Salg","AUTH-0999","AFT-2018-042","978-87-2474-938-1","Online","Special","C","60223","10-01-2025","1809","465.22","0.1719","144668.11","DKK","0.00","7037"
