"TRANSNR","TRANSTYPE","KONTO","AFTALE","ARTNR","KANAL","PRISGRUPPE","VILKAR","BILAGSNR","BILAGSDATO","ANTAL","STKPRIS","STKAFREGNSATS","BELOEB","VALUTA","SKAT","AFREGNBATCH"
"10426","Salg","AUTH-0812","AFT-2023-002","978-87-7049-478-6","Online","Digital","D","60094","18.11.2019","1516","293.68","0.0554","24665.13","DKK","0.00","8571"
"10427","Salg","AUTH-0812","AFT-2023-002","978-87-4627-301-8","Bibliotek","Lydbog","D","89248","22.11.2019","1567","187.70","0.2489","73207.94","DKK","0.00","8571"
"10428","Retur","AUTH-0812","AFT-2023-002","978-87-7158-904-7","Lydbog","Special","D","95434","17.12.2019","-334","360.94","0.0792","-9547.87","DKK","0.00","8571"
"10429","Salg","AUTH-0812","AFT-2023-002","978-87-6504-481-1","Bibliotek","Pocket","A","56193","05.01.2020","1053","140.24","0.1756","25931.33","DKK","0.00","8571"
"10430","Salg","AUTH-0812","AFT-2023-002","978-87-4451-895-1","Lydbog","Indbundet","C","74445","06.12.2019","1687","111.73","0.0774","14589.01","DKK","0.00","8571"
"10431","Forskud","AUTH-0812","AFT-2023-002","978-87-2833-898-8","Eksport","Indbundet","B","57468","05.01.2020","1733","332.74","0.1602","92377.47","DKK","0.00","8571"
"10432","Korrektion","AUTH-0812","AFT-2023-002","978-87-0754-527-7","Eksport","Standard","A","61285","09.12.2019","1823","591.93","0.1546","166827.07","DKK","0.00","8571"
"10433","Salg","AUTH-0812","AFT-2023-002","978-87-2342-321-4","Boghandel","Lydbog","A","51232","22.11.2019","871","423.06","0.2068","76202.75","DKK","0.00","8571"
"10434","Forskud","AUTH-0812","AFT-2023-002","978-87-0890-714-2","Subskription","Special","A","56324","05.01.2020","89","67.65","0.1835","1104.83","DKK","0.00","8571"
"10435","Salg","AUTH-0812","AFT-2023-002","978-87-5012-495-5","Lydbog","Pocket","B","90170","03.01.2020","722","121.32","0.1501","13147.72","DKK","0.00","8571"
"10436","Salg","AUTH-0812","AFT-2023-002","978-87-8334-280-7","Lydbog","Klassiker","A","83042","15.01.2020","1994","442.71","0.2348","207272.93","DKK","0.00","8571"
"10437","Royalty","AUTH-0812","AFT-2023-002","978-87-1256-638-0","Bibliotek","Lydbog","B","58101","08.12.2019","467","261.88","0.2023","24740.88","DKK","0.00","8571"
"10438","Royalty","AUTH-0812","AFT-2023-002","978-87-5480-157-9","Boghandel","Klassiker","B","70447","04.01.2020","237","248.91","0.1414","8341.42","DKK","0.00","8571"
"10439","Royalty","AUTH-0812","AFT-2023-002","978-87-6317-520-3","Online","Klassiker","D","84253","16.12.2019","1381","309.72","0.071","30368.36","DKK","0.00","8571"
"10440","Salg","AUTH-0812","AFT-2023-002","978-87-9121-535-3","Boghandel","Pocket","D","65261","25.11.2019","411","368.51","0.2481","37576.63","DKK","0.00","8571"
"10441","Korrektion","AUTH-0812","AFT-2023-002","978-87-9946-579-8","E-bog","Special","C","59658","05.12.2019","1946","260.10","0.1469","74354.11","DKK","0.00","8571"
"10442","Royalty","AUTH-0812","AFT-2023-002","978-87-3201-017-7","Boghandel","Standard","C","94512","26.12.2019","1389","45.17","0.0858","5383.19","DKK","0.00","8571"
