"TRANSNR";"TRANSTYPE";"KONTO";"AFTALE";"ARTNR";"KANAL";"PRISGRUPPE";"VILKAR";"BILAGSNR";"BILAGSDATO";"ANTAL";"STKPRIS";"STKAFREGNSATS";"BELOEB";"VALUTA";"SKAT";"AFREGNBATCH"
"11258";"Salg";"AUTH-1001";"AFT-2023-002";"978-87-1212-413-9";"Eksport";"Pocket";"A";"90652";"13-02-2021";"1171";"168.60";"0.1933";"38163.33";"EUR";"0.00";"1277"
"11259";"Royalty";"AUTH-1001";"AFT-2023-002";"978-87-9873-126-9";"Lydbog";"Klassiker";"D";"89448";"07-02-2021";"1005";"538.22";"0.0963";"52089.74";"DKK";"0.00";"1277"
"11260";"Salg";"AUTH-1001";"AFT-2023-002";"978-87-0759-889-1";"Online";"Special";"D";"91772";"02-01-2021";"974";"399.12";"0.1341";"52130.42";"DKK";"0.00";"1277"
"11261";"Salg";"AUTH-1001";"AFT-2023-002";"978-87-6543-089-8";"Online";"Standard";"A";"52993";"27-12-2020";"1305";"220.51";"0.0966";"27798.15";"DKK";"0.00";"1277"
"11262";"Salg";"AUTH-1001";"AFT-2023-002";"978-87-0576-449-6";"Boghandel";"Klassiker";"A";"50451";"17-01-2021";"1311";"289.49";"0.2343";"88921.86";"DKK";"0.00";"1277"
"11263";"Salg";"AUTH-1001";"AFT-2023-002";"978-87-7644-867-7";"Boghandel";"Pocket";"D";"70284";"15-01-2021";"822";"199.38";"0.1396";"22879.09";"DKK";"0.00";"1277"
"11264";"Salg";"AUTH-1001";"AFT-2023-002";"978-87-5604-500-1";"Eksport";"Digital";"B";"80818";"01-01-2021";"833";"168.95";"0.1129";"15889.02";"DKK";"0.00";"1277"
"11265";"Salg";"AUTH-1001";"AFT-2023-002";"978-87-9692-771-8";"Boghandel";"Klassiker";"D";"59001";"09-01-2021";"226";"532.27";"0.1631";"19619.79";"DKK";"0.00";"1277"
"11266";"Salg";"AUTH-1001";"AFT-2023-002";"978-87-9702-551-2";"Bibliotek";"Pocket";"A";"63524";"30-01-2021";"331";"330.99";"0.1425";"15611.97";"DKK";"0.00";"1277"
"11267";"Korrektion";"AUTH-1001";"AFT-2023-002";"978-87-9489-895-9";"Bibliotek";"Pocket";"A";"93087";"13-01-2021";"1253";"253.85";"0.2345";"74588.36";"DKK";"0.00";"1277"
"11268";"Korrektion";"AUTH-1001";"AFT-2023-002";"978-87-4344-149-6";"Online";"Indbundet";"C";"66029";"24-01-2021";"249";"255.02";"0.2356";"14960.60";"DKK";"0.00";"1277"
"11269";"Salg";"AUTH-1001";"AFT-2023-002";"978-87-9464-088-6";"Bibliotek";"Klassiker";"D";"82801";"08-01-2021";"351";"113.09";"0.0595";"2361.83";"DKK";"0.00";"1277"
"11270";"Korrektion";"AUTH-1001";"AFT-2023-002";"978-87-3988-941-7";"Online";"Klassiker";"D";"99823";"13-02-2021";"511";"119.69";"0.2435";"14892.85";"DKK";"0.00";"1277"
"11271";"Salg";"AUTH-1001";"AFT-2023-002";"978-87-7075-485-9";"Boghandel";"Lydbog";"B";"74283";"13-01-2021";"395";"193.30";"0.192";"14659.87";"DKK";"0.00";"1277"
"11272";"Retur";"AUTH-1001";"AFT-2023-002";"978-87-2030-044-0";"Eksport";"Digital";"B";"54200";"15-02-2021";"-1161";"276.26";"0.1109";"-35569.83";"DKK";"0.00";"1277"
"11273";"Salg";"AUTH-1001";"AFT-2023-002";"978-87-0251-213-7";"E-bog";"Klassiker";"B";"73346";"12-01-2021";"1503";"521.48";"0.1167";"91467.64";"DKK";"0.00";"1277"
