"TRANSNR";"TRANSTYPE";"KONTO";"AFTALE";"ARTNR";"KANAL";"PRISGRUPPE";"VILKAR";"BILAGSNR";"BILAGSDATO";"ANTAL";"STKPRIS";"STKAFREGNSATS";"BELOEB";"VALUTA";"SKAT";"AFREGNBATCH"
"13187";"Retur";"AUTH-0627";"AFT-2025-023";"978-87-9625-561-3";"Online";"Indbundet";"C";"96957";"05-11-2020";"-557";"182.98";"0.2374";"-24195.77";"DKK";"0.00";"9295"
"13188";"Diverse";"AUTH-0627";"AFT-2025-023";"978-87-9321-529-0";"Lydbog";"Special";"A";"57253";"01-10-2020";"524";"91.33";"0.2113";"10112.17";"DKK";"0.00";"9295"
"13189";"Salg";"AUTH-0627";"AFT-2025-023";"978-87-0965-261-4";"Subskription";"Indbundet";"B";"96815";"20-10-2020";"270";"100.20";"0.2136";"5778.73";"DKK";"0.00";"9295"
"13190";"Diverse";"AUTH-0627";"AFT-2025-023";"978-87-0011-233-9";"Bibliotek";"Klassiker";"A";"75004";"31-10-2020";"1426";"43.00";"0.134";"8216.61";"DKK";"0.00";"9295"
"13191";"Retur";"AUTH-0627";"AFT-2025-023";"978-87-3238-368-4";"Bibliotek";"Lydbog";"D";"75760";"12-10-2020";"-630";"86.54";"0.0982";"-5353.88";"DKK";"0.00";"9295"
"13192";"Salg";"AUTH-0627";"AFT-2025-023";"978-87-4905-389-1";"Online";"Digital";"A";"74065";"02-11-2020";"1595";"394.54";"0.1185";"74571.02";"DKK";"0.00";"9295"
"13193";"Salg";"AUTH-0627";"AFT-2025-023";"978-87-1683-625-0";"Lydbog";"Digital";"C";"95884";"25-09-2020";"1951";"283.53";"0.0858";"47461.73";"DKK";"0.00";"9295"
"13194";"ForskudMod";"AUTH-0627";"AFT-2025-023";"978-87-1059-157-5";"Eksport";"Pocket";"D";"99124";"16-11-2020";"1854";"524.58";"0.1518";"147636.33";"DKK";"0.00";"9295"
"13195";"Salg";"AUTH-0627";"AFT-2025-023";"978-87-9552-964-7";"Bibliotek";"Indbundet";"C";"81713";"30-09-2020";"506";"386.70";"0.0781";"15281.84";"NOK";"0.00";"9295"
"13196";"Salg";"AUTH-0627";"AFT-2025-023";"978-87-7265-134-0";"Lydbog";"Indbundet";"B";"52146";"04-11-2020";"47";"537.04";"0.1734";"4376.77";"DKK";"0.00";"9295"
"13197";"Salg";"AUTH-0627";"AFT-2025-023";"978-87-1314-562-1";"E-bog";"Indbundet";"D";"59076";"27-09-2020";"1478";"242.14";"0.0621";"22224.53";"DKK";"0.00";"9295"
"13198";"Salg";"AUTH-0627";"AFT-2025-023";"978-87-1314-644-4";"Subskription";"Standard";"B";"81334";"04-11-2020";"379";"77.55";"0.0997";"2930.33";"DKK";"0.00";"9295"
"13199";"ForskudMod";"AUTH-0627";"AFT-2025-023";"978-87-5592-277-8";"E-bog";"Digital";"A";"98528";"27-09-2020";"49";"566.24";"0.0754";"2092.03";"DKK";"0.00";"9295"
"13200";"Salg";"AUTH-0627";"AFT-2025-023";"978-87-7998-725-8";"Lydbog";"Special";"D";"70035";"12-11-2020";"826";"412.27";"0.1372";"46721.40";"DKK";"0.00";"9295"
"13201";"Salg";"AUTH-0627";"AFT-2025-023";"978-87-6499-672-2";"Boghandel";"Pocket";"C";"87010";"07-10-2020";"1435";"284.44";"0.1306";"53307.18";"EUR";"0.00";"9295"
"13202";"Frieksp";"AUTH-0627";"AFT-2025-023";"978-87-1947-505-0";"Lydbog";"Standard";"A";"59439";"28-09-2020";"1301";"134.66";"0.0591";"10353.89";"DKK";"0.00";"9295"
"13203";"Forskud";"AUTH-0627";"AFT-2025-023";"978-87-2259-332-1";"Subskription";"Digital";"A";"65223";"13-10-2020";"431";"464.68";"0.0671";"13438.59";"DKK";"0.00";"9295"
"13204";"Salg";"AUTH-0627";"AFT-2025-023";"978-87-6974-469-4";"Boghandel";"Special";"A";"84540";"01-11-2020";"997";"52.52";"0.0729";"3817.22";"DKK";"0.00";"9295"
"13205";"Salg";"AUTH-0627";"AFT-2025-023";"978-87-8602-642-5";"Subskription";"Standard";"A";"76424";"22-11-2020";"1014";"96.78";"0.1794";"17605.40";"DKK";"0.00";"9295"
"13206";"Salg";"AUTH-0627";"AFT-2025-023";"978-87-8846-937-0";"E-bog";"Digital";"C";"82562";"29-10-2020";"142";"492.27";"0.1423";"9947.10";"DKK";"0.00";"9295"
"13207";"Retur";"AUTH-0627";"AFT-2025-023";"978-87-7117-844-9";"Subskription";"Standard";"A";"67068";"25-10-2020";"-572";"57.88";"0.0812";"-2688.32";"DKK";"0.00";"9295"
"13208";"Salg";"AUTH-0627";"AFT-2025-023";"978-87-7118-816-7";"Bibliotek";"Indbundet";"B";"84477";"10-11-2020";"1104";"460.03";"0.2072";"105231.31";"DKK";"0.00";"9295"
"13209";"Salg";"AUTH-0627";"AFT-2025-023";"978-87-4774-967-3";"E-bog";"Special";"D";"58219";"07-11-2020";"1992";"324.65";"0.1083";"70037.91";"DKK";"0.00";"9295"
"13210";"Salg";"AUTH-0627";"AFT-2025-023";"978-87-5579-707-0";"E-bog";"Pocket";"A";"81207";"11-10-2020";"248";"496.27";"0.2082";"25624.21";"DKK";"0.00";"9295"
"13211";"Royalty";"AUTH-0627";"AFT-2025-023";"978-87-5530-017-0";"E-bog";"Standard";"C";"59919";"30-09-2020";"402";"89.06";"0.2356";"8434.98";"DKK";"0.00";"9295"
"13212";"Royalty";"AUTH-0627";"AFT-2025-023";"978-87-2985-672-6";"Online";"Indbundet";"B";"92318";"13-11-2020";"530";"59.69";"0.1232";"3897.52";"DKK";"0.00";"9295"
"13213";"Salg";"AUTH-0627";"AFT-2025-023";"978-87-4856-526-5";"Bibliotek";"Digital";"A";"67672";"10-11-2020";"631";"549.23";"0.2019";"69971.30";"DKK";"0.00";"9295"
