"TRANSNR","TRANSTYPE","KONTO","AFTALE","ARTNR","KANAL","PRISGRUPPE","VILKAR","BILAGSNR","BILAGSDATO","ANTAL","STKPRIS","STKAFREGNSATS","BELOEB","VALUTA","SKAT","AFREGNBATCH"
"15485","Korrektion","AUTH-1506","AFT-2020-099","978-87-7043-796-7","Boghandel","Digital","A","68478","23/03/2020","1563","229.12","0.2393","85696.81","DKK","0.00","3526"
"15486","XYZ123","AUTH-1506","AFT-2020-099","978-87-1749-097-0","Subskription","Special","B","81504","22/03/2020","1127","122.52","0.1324","18281.80","DKK","0.00","3526"
"15487","Salg","AUTH-1506","AFT-2020-099","978-87-7437-517-3","E-bog","Special","C","58686","07/03/2020","1654","491.34","0.1482","120438.64","DKK","0.00","3526"
"15488","Retur","AUTH-1506","AFT-2020-099","978-87-8878-711-5","Boghandel","Standard","A","67031","18/03/2020","-1170","254.14","0.2262","-67259.17","DKK","0.00","3526"
"15489","Forskud","AUTH-1506","AFT-2020-099","978-87-1627-970-5","Subskription","Special","C","89052","27/03/2020","883","453.70","0.2214","88696.63","DKK","0.00","3526"
"15490","MISC","AUTH-1506","AFT-2020-099","978-87-8926-247-5","Boghandel","Indbundet","C","86719","14/03/2020","-682","167.05","0.1313","-14958.76","SEK","0.00","3526"
"15491","Salg","AUTH-1506","AFT-2020-099","978-87-4554-511-6","Online","Klassiker","C","88142","08/03/2020","1654","447.50","0.2035","150623.58","DKK","0.00","3526"
"15492","MISC","AUTH-1506","AFT-2020-099","978-87-7095-646-8","Online","Klassiker","B","62077","13/03/2020","1844","108.57","0.1713","34294.79","NOK","0.00","3526"
"15493","Salg","AUTH-1506","AFT-2020-099","978-87-4364-493-4","Boghandel","Klassiker","C","81738","12/04/2020","978","203.91","0.2024","40363.41","DKK","0.00","3526"
"15494","Salg","AUTH-1506","AFT-2020-099","978-87-6883-849-3","E-bog","Klassiker","D","73968","04/04/2020","202","274.08","0.1471","8144.07","DKK","0.00","3526"
"15495","Royalty","AUTH-1506","AFT-2020-099","978-87-2894-806-4","E-bog","Digital","D","94977","03/04/2020","1551","172.04","0.0932","24868.93","DKK","0.00","3526"
"15496","Salg","AUTH-1506","AFT-2020-099","978-87-6477-880-9","Subskription","Digital","D","78542","12/04/2020","1177","552.55","0.1922","124997.53","DKK","0.00","3526"
"15497","Royalty","AUTH-1506","AFT-2020-099","978-87-2002-319-6","Eksport","Special","A","55963","18/02/2020","484","373.75","0.0822","14869.57","DKK","0.00","3526"
"15498","Salg","AUTH-1506","AFT-2020-099","978-87-6244-400-3","Bibliotek","Standard","A","58519","13/04/2020","1265","48.00","0.1436","8719.39","DKK","0.00","3526"
"15499","Salg","AUTH-1506","AFT-2020-099","978-87-4305-696-6","Eksport","Pocket","C","92315","08/03/2020","1935","420.07","0.2134","173459.09","DKK","0.00","3526"
"15500","GarGlobalMod","AUTH-1506","AFT-2020-099","978-87-0067-992-4","Boghandel","Klassiker","B","71659","25/03/2020","1397","315.97","0.1286","56765.34","DKK","0.00","3526"
"15501","Retur","AUTH-1506","AFT-2020-099","978-87-2608-175-6","Bibliotek","Special","C","93067","24/02/2020","-1232","292.80","0.0507","-18288.99","DKK","0.00","3526"
"15502","Salg","AUTH-1506","AFT-2020-099","978-87-4794-905-9","Lydbog","Standard","A","84261","21/03/2020","179","593.63","0.1541","16374.63","DKK","0.00","3526"
"15503","ForskudMod","AUTH-1506","AFT-2020-099","978-87-0272-581-0","Online","Indbundet","A","87111","20/03/2020","1319","71.35","0.0712","6700.68","DKK","0.00","3526"
"15504","Retur","AUTH-1506","AFT-2020-099","978-87-7313-285-2","Boghandel","Digital","D","67360","17/03/2020","-182","217.11","0.0777","-3070.24","DKK","0.00","3526"
"15505","Salg","AUTH-1506","AFT-2020-099","978-87-1902-336-7","Lydbog","Special","D","84758","16/03/2020","1148","114.70","0.2063","27164.68","DKK","0.00","3526"
"15506","Salg","AUTH-1506","AFT-2020-099","978-87-7205-291-5","Lydbog","Lydbog","D","85336","19/02/2020","1501","311.24","0.1204","56247.42","NOK","0.00","3526"
"15507","Retur","AUTH-1506","AFT-2020-099","978-87-6984-311-3","Online","Digital","B","97013","30/03/2020","-340","193.28","0.0592","-3890.34","DKK","0.00","3526"
"15508","Bonus","AUTH-1506","AFT-2020-099","978-87-0436-689-9","E-bog","Digital","D","56911","24/02/2020","1155","214.40","0.0539","13347.36","DKK","0.00","3526"
"15509","GarGlobal","AUTH-1506","AFT-2020-099","978-87-2316-421-6","Bibliotek","Pocket","C","76084","07/03/2020","1263","503.96","0.0985","62695.40","DKK","0.00","3526"
"15510","Salg","AUTH-1506","AFT-2020-099","978-87-9860-786-1","Subskription","Standard","D","60911","22/02/2020","1915","164.70","0.1585","49990.98","DKK","0.00","3526"
"15511","Salg","AUTH-1506","AFT-2020-099","978-87-9268-248-2","Boghandel","Indbundet","D","53420","13/03/2020","486","298.78","0.1168","16960.19","DKK","0.00","3526"
"15512","UnknownType","AUTH-1506","AFT-2020-099","978-87-5195-730-9","Subskription","Lydbog","C","58698","07/04/2020","2","381.94","0.1085","82.88","SEK","0.00","3526"
"15513","Salg","AUTH-1506","AFT-2020-099","978-87-1145-064-2","Lydbog","Pocket","C","88963","12/04/2020","646","162.74","0.1099","11553.79","DKK","0.00","3526"
