"TRANSNR";"TRANSTYPE";"KONTO";"AFTALE";"ARTNR";"KANAL";"PRISGRUPPE";"VILKAR";"BILAGSNR";"BILAGSDATO";"ANTAL";"STKPRIS";"STKAFREGNSATS";"BELOEB";"VALUTA";"SKAT";"AFREGNBATCH"
"14553";"Salg";"AUTH-0812";"AFT-2019-077";"978-87-3054-069-0";"Eksport";"Digital";"C";"75243";"2025-03-25";"872";"240.36";"0.1052";"22049.28";"DKK";"0.00";"7542"
"14554";"Afgift";"AUTH-0812";"AFT-2019-077";"978-87-3930-092-9";"Online";"Special";"B";"54757";"2025-05-04";"1826";"417.96";"0.1057";"80669.71";"DKK";"0.00";"7542"
"14555";"Salg";"AUTH-0812";"AFT-2019-077";"978-87-3673-174-0";"Eksport";"Special";"A";"58664";"2025-04-06";"1938";"119.15";"0.0632";"14593.68";"DKK";"0.00";"7542"
"14556";"Salg";"AUTH-0812";"AFT-2019-077";"978-87-9360-997-6";"Subskription";"Lydbog";"B";"74304";"2025-04-24";"81";"297.44";"0.2231";"5375.07";"DKK";"0.00";"7542"
"14557";"Retur";"AUTH-0812";"AFT-2019-077";"978-87-9868-863-1";"Boghandel";"Pocket";"A";"50626";"2025-03-30";"-682";"368.58";"0.0701";"-17621.15";"SEK";"0.00";"7542"
"14558";"Royalty";"AUTH-0812";"AFT-2019-077";"978-87-4537-709-0";"Subskription";"Indbundet";"D";"77104";"2025-04-08";"810";"174.25";"0.0811";"11446.66";"DKK";"0.00";"7542"
"14559";"Salg";"AUTH-0812";"AFT-2019-077";"978-87-3121-914-4";"Lydbog";"Digital";"C";"55166";"2025-05-14";"543";"105.26";"0.0884";"5052.61";"DKK";"0.00";"7542"
"14560";"Salg";"AUTH-0812";"AFT-2019-077";"978-87-7415-464-8";"Bibliotek";"Digital";"C";"58940";"2025-03-24";"375";"118.28";"0.124";"5500.02";"SEK";"0.00";"7542"
"14561";"Forskud";"AUTH-0812";"AFT-2019-077";"978-87-0744-114-2";"Boghandel";"Klassiker";"B";"93882";"2025-05-07";"1381";"324.75";"0.0827";"37089.28";"DKK";"0.00";"7542"
"14562";"Forskud";"AUTH-0812";"AFT-2019-077";"978-87-8453-812-4";"Lydbog";"Digital";"B";"78444";"2025-04-25";"1565";"355.54";"0.075";"41731.51";"DKK";"0.00";"7542"
"14563";"Korrektion";"AUTH-0812";"AFT-2019-077";"978-87-0989-368-0";"Subskription";"Standard";"C";"54991";"2025-03-25";"1504";"285.49";"0.0633";"27179.56";"DKK";"0.00";"7542"
"14564";"Retur";"AUTH-0812";"AFT-2019-077";"978-87-7440-005-9";"E-bog";"Standard";"C";"93964";"2025-03-21";"-520";"420.98";"0.1";"-21890.96";"DKK";"0.00";"7542"
"14565";"Salg";"AUTH-0812";"AFT-2019-077";"978-87-2327-244-7";"Online";"Pocket";"D";"52240";"2025-05-10";"1595";"420.27";"0.1843";"123541.94";"DKK";"0.00";"7542"
"14566";"Salg";"AUTH-0812";"AFT-2019-077";"978-87-6499-523-7";"Lydbog";"Klassiker";"B";"81153";"2025-04-15";"310";"512.78";"0.0898";"14274.77";"DKK";"0.00";"7542"
"14567";"Salg";"AUTH-0812";"AFT-2019-077";"978-87-7164-843-0";"Subskription";"Pocket";"B";"68779";"2025-05-13";"1557";"225.70";"0.1073";"37706.82";"DKK";"0.00";"7542"
"14568";"Frieksp";"AUTH-0812";"AFT-2019-077";"978-87-3855-588-7";"Online";"Special";"A";"91685";"2025-05-01";"693";"590.44";"0.1679";"68700.47";"DKK";"0.00";"7542"
"14569";"GarGlobal";"AUTH-0812";"AFT-2019-077";"978-87-4774-499-9";"Lydbog";"Digital";"A";"63865";"2025-04-06";"716";"477.00";"0.2438";"83265.50";"DKK";"0.00";"7542"
"14570";"Salg";"AUTH-0812";"AFT-2019-077";"978-87-0832-121-4";"Boghandel";"Digital";"A";"99878";"2025-05-12";"1752";"505.11";"0.1354";"119822.60";"DKK";"0.00";"7542"
"14571";"Royalty";"AUTH-0812";"AFT-2019-077";"978-87-9731-029-8";"Eksport";"Pocket";"C";"59403";"2025-03-22";"1060";"391.86";"0.0997";"41412.55";"DKK";"0.00";"7542"
"14572";"Korrektion";"AUTH-0812";"AFT-2019-077";"978-87-1007-498-6";"Bibliotek";"Digital";"B";"50626";"2025-03-20";"1124";"406.09";"0.1577";"71981.40";"DKK";"0.00";"7542"
"14573";"Retur";"AUTH-0812";"AFT-2019-077";"978-87-8008-666-7";"Bibliotek";"Klassiker";"C";"63687";"2025-04-05";"-678";"325.32";"0.1811";"-39944.68";"SEK";"0.00";"7542"
"14574";"Salg";"AUTH-0812";"AFT-2019-077";"978-87-3393-646-9";"Eksport";"Pocket";"B";"78242";"2025-04-04";"1174";"228.83";"0.1635";"43923.69";"DKK";"0.00";"7542"
"14575";"Retur";"AUTH-0812";"AFT-2019-077";"978-87-8885-073-4";"E-bog";"Klassiker";"B";"62106";"2025-04-11";"-308";"239.48";"0.1702";"-12553.92";"NOK";"0.00";"7542"
"14576";"Salg";"AUTH-0812";"AFT-2019-077";"978-87-9252-320-4";"Subskription";"Special";"D";"79629";"2025-03-25";"1233";"378.81";"0.131";"61186.53";"DKK";"0.00";"7542"
"14577";"Salg";"AUTH-0812";"AFT-2019-077";"978-87-1200-840-8";"Bibliotek";"Digital";"A";"60542";"2025-04-17";"975";"237.85";"0.2315";"53685.72";"DKK";"0.00";"7542"
"14578";"Salg";"AUTH-0812";"AFT-2019-077";"978-87-8599-317-5";"Online";"Special";"B";"93354";"2025-04-17";"1053";"529.40";"0.151";"84176.19";"DKK";"0.00";"7542"
