"TRANSNR";"TRANSTYPE";"KONTO";"AFTALE";"ARTNR";"KANAL";"PRISGRUPPE";"VILKAR";"BILAGSNR";"BILAGSDATO";"ANTAL";"STKPRIS";"STKAFREGNSATS";"BELOEB";"VALUTA";"SKAT";"AFREGNBATCH"
"10200";"Salg";"AUTH-1304";"AFT-2019-077";"978-87-4206-788-8";"Bibliotek";"Special";"A";"59161";"25.01.2024";"512";"83.85";"0.0704";"3022.36";"DKK";"0.00";"6870"
"10201";"Salg";"AUTH-1304";"AFT-2019-077";"978-87-6519-941-2";"Boghandel";"Standard";"B";"79060";"16.01.2024";"45";"597.38";"0.0896";"2408.64";"DKK";"0.00";"6870"
"10202";"Salg";"AUTH-1304";"AFT-2019-077";"";"Subskription";"Digital";"C";"64071";"28.12.2023";"61";"247.74";"0.1353";"2044.67";"DKK";"0.00";"6870"
"10203";"Salg";"AUTH-1304";"AFT-2019-077";"978-87-0999-347-2";"Bibliotek";"Indbundet";"D";"68335";"11.12.2023";"844";"532.30";"0.1458";"65502.28";"DKK";"0.00";"6870"
"10204";"Retur";"AUTH-1304";"AFT-2019-077";"978-87-8380-657-6";"Online";"Special";"B";"82924";"11.01.2024";"-1116";"474.63";"0.1188";"-62926.83";"DKK";"0.00";"6870"
"10205";"Retur";"AUTH-1304";"AFT-2019-077";"";"Bibliotek";"Pocket";"A";"56562";"16.12.2023";"-1571";"362.27";"0.0966";"-54977.59";"DKK";"0.00";"6870"
"10206";"Salg";"AUTH-1304";"AFT-2019-077";"978-87-0396-522-2";"E-bog";"Pocket";"C";"73513";"19.01.2024";"485";"367.12";"0.2112";"37604.84";"DKK";"0.00";"6870"
"10207";"Retur";"AUTH-1304";"AFT-2019-077";"";"Lydbog";"Klassiker";"B";"84501";"07.12.2023";"-185";"61.91";"0.1703";"-1950.51";"DKK";"0.00";"6870"
"10208";"Forskud";"AUTH-1304";"AFT-2019-077";"978-87-5250-029-0";"Boghandel";"Indbundet";"B";"84491";"29.01.2024";"1444";"551.90";"0.2049";"163293.74";"DKK";"0.00";"6870"
"10209";"Salg";"AUTH-1304";"AFT-2019-077";"";"Bibliotek";"Lydbog";"D";"95453";"10.01.2024";"1330";"210.50";"0.1914";"53585.30";"DKK";"0.00";"6870"
"10210";"Salg";"AUTH-1304";"AFT-2019-077";"";"E-bog";"Klassiker";"B";"90067";"26.01.2024";"67";"133.56";"0.1136";"1016.55";"DKK";"0.00";"6870"
"10211";"Salg";"AUTH-1304";"AFT-2019-077";"978-87-2513-552-8";"E-bog";"Klassiker";"A";"93910";"20.01.2024";"1303";"533.74";"0.0677";"47082.86";"DKK";"0.00";"6870"
"10212";"Retur";"AUTH-1304";"AFT-2019-077";"978-87-1541-006-2";"Eksport";"Standard";"C";"77133";"31.01.2024";"-898";"446.83";"0.2438";"-97825.56";"DKK";"0.00";"6870"
"10213";"Retur";"AUTH-1304";"AFT-2019-077";"";"Bibliotek";"Klassiker";"D";"54862";"12.12.2023";"-604";"41.38";"0.1022";"-2554.34";"DKK";"0.00";"6870"
"10214";"Retur";"AUTH-1304";"AFT-2019-077";"978-87-8159-970-8";"Online";"Special";"B";"78455";"31.01.2024";"-884";"566.25";"0.083";"-41546.90";"DKK";"0.00";"6870"
"10215";"Salg";"AUTH-1304";"AFT-2019-077";"978-87-3688-444-6";"Boghandel";"Standard";"C";"82174";"10.01.2024";"487";"84.53";"0.1286";"5293.96";"DKK";"0.00";"6870"
"10216";"Salg";"AUTH-1304";"AFT-2019-077";"";"Bibliotek";"Standard";"D";"80863";"31.12.2023";"970";"510.10";"0.1117";"55268.82";"EUR";"0.00";"6870"
"10217";"Forskud";"AUTH-1304";"AFT-2019-077";"978-87-6256-527-2";"E-bog";"Indbundet";"A";"67600";"20.12.2023";"92";"179.78";"0.143";"2365.19";"DKK";"0.00";"6870"
"10218";"Diverse";"AUTH-1304";"AFT-2019-077";"978-87-8693-806-9";"Boghandel";"Pocket";"A";"81118";"18.01.2024";"1677";"327.33";"0.2431";"133445.47";"NOK";"0.00";"6870"
"10219";"Royalty";"AUTH-1304";"AFT-2019-077";"";"Bibliotek";"Standard";"D";"60955";"04.02.2024";"247";"570.12";"0.1398";"19686.59";"DKK";"0.00";"6870"
