"TRANSNR";"TRANSTYPE";"KONTO";"AFTALE";"ARTNR";"KANAL";"PRISGRUPPE";"VILKAR";"BILAGSNR";"BILAGSDATO";"ANTAL";"STKPRIS";"STKAFREGNSATS";"BELOEB";"VALUTA";"SKAT";"AFREGNBATCH"
"14885";"Salg";"AUTH-0627";"AFT-2019-003";"978-87-0095-113-6";"Eksport";"Digital";"B";"55446";"08-03-2025";"1694";"418.51";"0.2228";"157955.38";"DKK";"0.00";"3913"
"14886";"Salg";"AUTH-0627";"AFT-2019-003";"978-87-6158-425-0";"Subskription";"Pocket";"B";"99230";"12-02-2025";"1430";"77.97";"0.232";"25867.33";"DKK";"0.00";"3913"
"14887";"Royalty";"AUTH-0627";"AFT-2019-003";"978-87-1858-313-8";"E-bog";"Indbundet";"B";"63095";"10-01-2025";"351";"384.53";"0.1201";"16209.90";"DKK";"0.00";"3913"
"14888";"Salg";"AUTH-0627";"AFT-2019-003";"978-87-8148-543-8";"Boghandel";"Klassiker";"D";"92778";"06-02-2025";"1944";"258.66";"0.1777";"89353.79";"DKK";"0.00";"3913"
"14889";"Salg";"AUTH-0627";"AFT-2019-003";"978-87-3178-529-8";"Lydbog";"Digital";"A";"83319";"09-03-2025";"982";"275.83";"0.0825";"22346.37";"DKK";"0.00";"3913"
"14890";"Salg";"AUTH-0627";"AFT-2019-003";"978-87-1926-175-2";"E-bog";"Digital";"D";"89337";"03-03-2025";"1406";"337.17";"0.2149";"101875.71";"DKK";"0.00";"3913"
"14891";"Royalty";"AUTH-0627";"AFT-2019-003";"978-87-9003-916-5";"E-bog";"Lydbog";"C";"82106";"15-01-2025";"249";"53.56";"0.1524";"1581.87";"DKK";"0.00";"3913"
"14892";"Salg";"AUTH-0627";"AFT-2019-003";"978-87-7873-748-9";"Bibliotek";"Standard";"C";"80339";"21-02-2025";"101";"242.57";"0.0736";"1803.17";"DKK";"0.00";"3913"
"14893";"Salg";"AUTH-0627";"AFT-2019-003";"978-87-9701-631-2";"Online";"Standard";"D";"54285";"10-03-2025";"867";"103.75";"0.1131";"10173.49";"DKK";"0.00";"3913"
"14894";"Royalty";"AUTH-0627";"AFT-2019-003";"978-87-7674-166-2";"Eksport";"Standard";"D";"91390";"30-01-2025";"1698";"58.86";"0.1033";"10761.82";"DKK";"0.00";"3913"
"14895";"Salg";"AUTH-0627";"AFT-2019-003";"978-87-0498-864-0";"Bibliotek";"Lydbog";"B";"98995";"13-02-2025";"1746";"231.41";"0.1504";"60767.90";"DKK";"0.00";"3913"
"14896";"Retur";"AUTH-0627";"AFT-2019-003";"978-87-2766-731-7";"Boghandel";"Pocket";"D";"85328";"26-01-2025";"-703";"239.84";"0.1132";"-19035.92";"DKK";"0.00";"3913"
"14897";"Salg";"AUTH-0627";"AFT-2019-003";"978-87-8186-850-7";"Online";"Standard";"A";"84555";"29-01-2025";"1736";"594.55";"0.0929";"95885.69";"DKK";"0.00";"3913"
