"TRANSNR","TRANSTYPE","KONTO","AFTALE","ARTNR","KANAL","PRISGRUPPE","VILKAR","BILAGSNR","BILAGSDATO","ANTAL","STKPRIS","STKAFREGNSATS","BELOEB","VALUTA","SKAT","AFREGNBATCH"
"17708","Salg","AUTH-0627","AFT-2024-017","978-87-9383-115-5","Subskription","Digital","C","99518","10/06/2023","1222","455.75","0.1057","58867.13","DKK","0.00","5459"
"17709","ForskudMod","AUTH-0627","AFT-2024-017","978-87-7285-478-6","Lydbog","Klassiker","A","82327","02/08/2023","-1563","374.45","0.0643","140378.57","DKK","0.00","5459"
"17710","Salg","AUTH-0627","AFT-2024-017","978-87-6667-981-4","Subskription","Klassiker","D","72529","08/07/2023","355","554.55","0.217","42719.76","DKK","0.00","5459"
"17711","Bonus","AUTH-0627","AFT-2024-017","978-87-1608-776-8","Lydbog","Pocket","B","93832","21/07/2023","1104","278.33","0.2371","72855.22","DKK","0.00","5459"
"17712","Salg","AUTH-0627","AFT-2024-017","978-87-9818-158-3","Lydbog","Special","D","89454","30/07/2023","1443","471.97","0.0854","58161.90","DKK","0.00","5459"
"17713","ForskudMod","AUTH-0627","AFT-2024-017","978-87-4109-083-2","Online","Klassiker","B","79066","28/06/2023","1374","387.80","0.1483","98470.41","DKK","0.00","5459"
"17714","Salg","AUTH-0627","AFT-2024-017","978-87-8330-933-6","E-bog","Klassiker","D","56771","02/07/2023","736","159.07","0.1645","19258.92","DKK","0.00","5459"
"17715","ForskudMod","AUTH-0627","AFT-2024-017","978-87-5337-389-3","Boghandel","Lydbog","D","84016","22/06/2023","1406","445.40","0.1665","51116.99","DKK","0.00","5459"
"17716","ForskudMod","AUTH-0627","AFT-2024-017","978-87-1277-815-8","Eksport","Digital","C","83623","19/06/2023","1348","289.20","0.1198","59346.72","DKK","0.00","5459"
"17717","Retur","AUTH-0627","AFT-2024-017","978-87-9023-296-2","E-bog","Pocket","A","54781","23/06/2023","-224","110.60","0.0666","-1649.98","DKK","0.00","5459"
"17718","ForskudMod","AUTH-0627","AFT-2024-017","978-87-8907-877-9","Subskription","Standard","D","99527","28/06/2023","213","361.15","0.1769","131065.98","DKK","0.00","5459"
"17719","Korrektion","AUTH-0627","AFT-2024-017","978-87-4550-595-0","E-bog","Special","A","78292","07/07/2023","642","457.42","0.068","19969.13","DKK","0.00","5459"
"17720","ForskudMod","AUTH-0627","AFT-2024-017","978-87-6997-936-2","Lydbog","Lydbog","C","91788","07/07/2023","1047","309.59","0.2483","174893.34","DKK","0.00","5459"
"17721","ForskudMod","AUTH-0627","AFT-2024-017","978-87-0718-940-2","Eksport","Indbundet","B","81553","24/06/2023","683","276.58","0.1468","177634.55","DKK","0.00","5459"
"17722","Royalty","AUTH-0627","AFT-2024-017","978-87-5133-594-7","Subskription","Standard","D","61161","20/07/2023","1692","253.62","0.125","53640.63","DKK","0.00","5459"
"17723","Retur","AUTH-0627","AFT-2024-017","978-87-2878-747-2","Bibliotek","Pocket","D","73358","20/06/2023","-388","114.53","0.1255","-5576.92","DKK","0.00","5459"
"17724","Salg","AUTH-0627","AFT-2024-017","978-87-7915-112-3","Bibliotek","Digital","D","56259","22/06/2023","630","258.57","0.1202","19580.47","SEK","0.00","5459"
"17725","Salg","AUTH-0627","AFT-2024-017","978-87-2499-317-4","E-bog","Lydbog","D","63672","22/06/2023","1671","335.24","0.0505","28289.40","NOK","0.00","5459"
"17726","ForskudMod","AUTH-0627","AFT-2024-017","978-87-0668-448-9","Boghandel","Indbundet","A","58500","06/07/2023","150","97.42","0.1726","2522.20","DKK","0.00","5459"
"17727","ForskudMod","AUTH-0627","AFT-2024-017","978-87-5960-245-4","Lydbog","Pocket","D","62167","25/07/2023","118","160.87","0.151","167015.00","DKK","0.00","5459"
"17728","Salg","AUTH-0627","AFT-2024-017","978-87-4335-705-6","Eksport","Lydbog","A","80418","24/07/2023","208","348.49","0.0661","4791.32","DKK","0.00","5459"
