"TRANSNR";"TRANSTYPE";"KONTO";"AFTALE";"ARTNR";"KANAL";"PRISGRUPPE";"VILKAR";"BILAGSNR";"BILAGSDATO";"ANTAL";"STKPRIS";"STKAFREGNSATS";"BELOEB";"VALUTA";"SKAT";"AFREGNBATCH"
"12363";"Salg";"AUTH-1405";"AFT-2022-015";"978-87-2566-009-9";"Bibliotek";"Pocket";"B";"82185";"28/06/2022";"1106";"476.36";"";"116329.40";"DKK";"0.00";"3923"
"12364";"Frieksp";"AUTH-1405";"AFT-2022-015";"978-87-3034-136-5";"E-bog";"Klassiker";"A";"78421";"04/06/2022";"693";"402.24";"";"20906.42";"DKK";"0.00";"3923"
"12365";"GarGlobalMod";"AUTH-1405";"AFT-2022-015";"978-87-7070-600-1";"Bibliotek";"Klassiker";"D";"68218";"25/06/2022";"1022";"184.93";"0.1255";"23719.31";"DKK";"0.00";"3923"
"12366";"Salg";"AUTH-1405";"AFT-2022-015";"978-87-4917-443-5";"Online";"Digital";"D";"91741";"18/06/2022";"794";"348.52";"0.0665";"18402.20";"DKK";"0.00";"3923"
"12367";"Salg";"AUTH-1405";"AFT-2022-015";"978-87-1577-405-8";"Lydbog";"Lydbog";"D";"57991";"30/05/2022";"523";"583.20";"N/A";"66096.45";"DKK";"0.00";"3923"
"12368";"GarGlobal";"AUTH-1405";"AFT-2022-015";"978-87-4278-531-7";"Online";"Indbundet";"D";"82805";"04/06/2022";"514";"91.88";"0.1968";"9294.14";"DKK";"0.00";"3923"
"12369";"Salg";"AUTH-1405";"AFT-2022-015";"978-87-2122-339-7";"Eksport";"Pocket";"C";"58039";"29/06/2022";"1781";"362.98";"-0.05";"135887.44";"DKK";"0.00";"3923"
"12370";"Retur";"AUTH-1405";"AFT-2022-015";"978-87-3204-484-4";"Lydbog";"Digital";"A";"81652";"01/07/2022";"-1891";"474.13";"0.134";"-120141.70";"DKK";"0.00";"3923"
"12371";"Salg";"AUTH-1405";"AFT-2022-015";"978-87-7660-456-1";"Bibliotek";"Digital";"C";"56470";"08/05/2022";"1123";"365.18";"0.0961";"39410.34";"DKK";"0.00";"3923"
"12372";"Salg";"AUTH-1405";"AFT-2022-015";"978-87-7657-666-0";"Bibliotek";"Special";"D";"58239";"05/05/2022";"1764";"173.18";"";"74692.19";"DKK";"0.00";"3923"
"12373";"Salg";"AUTH-1405";"AFT-2022-015";"978-87-2964-552-8";"Lydbog";"Lydbog";"C";"90842";"08/06/2022";"145";"309.36";"0.0624";"2799.09";"DKK";"0.00";"3923"
