"TRANSNR";"TRANSTYPE";"KONTO";"AFTALE";"ARTNR";"KANAL";"PRISGRUPPE";"VILKAR";"BILAGSNR";"BILAGSDATO";"ANTAL";"STKPRIS";"STKAFREGNSATS";"BELOEB";"VALUTA";"SKAT";"AFREGNBATCH"
"17423";"Forskud";"AUTH-1506";"AFT-2020-011";"978-87-2385-451-3";"Subskription";"Standard";"C";"79771";"2019-09-17";"626";"326.09";"0.5937";"121193.37";"DKK";"0.00";"4147"
"17424";"Diverse";"AUTH-1506";"AFT-2020-011";"978-87-0090-003-5";"Online";"Lydbog";"B";"79089";"2019-09-02";"954";"313.43";"0.1912";"57171.14";"DKK";"0.00";"4147"
"17425";"Salg";"AUTH-1506";"AFT-2020-011";"978-87-5383-974-0";"Boghandel";"Indbundet";"A";"58295";"2019-08-25";"873";"444.75";"0.1231";"47795.64";"DKK";"0.00";"4147"
"17426";"Salg";"AUTH-1506";"AFT-2020-011";"978-87-2204-343-7";"Eksport";"Indbundet";"C";"59924";"2019-09-09";"769";"180.58";"0.0945";"13122.84";"DKK";"0.00";"4147"
"17427";"Salg";"AUTH-1506";"AFT-2020-011";"978-87-3052-734-9";"Online";"Klassiker";"A";"51819";"2019-09-03";"914";"380.04";"0.0694";"24106.55";"DKK";"0.00";"4147"
"17428";"Salg";"AUTH-1506";"AFT-2020-011";"978-87-3707-744-1";"Online";"Indbundet";"C";"85783";"2019-07-30";"283";"409.21";"0.2303";"26670.22";"DKK";"0.00";"4147"
"17429";"Salg";"AUTH-1506";"AFT-2020-011";"978-87-7103-795-1";"Bibliotek";"Indbundet";"C";"60858";"2019-09-09";"1287";"546.40";"0.216";"151894.83";"SEK";"0.00";"4147"
"17430";"Bonus";"AUTH-1506";"AFT-2020-011";"978-87-5345-811-8";"Online";"Standard";"D";"79766";"2019-08-19";"1673";"249.00";"0.2004";"83482.03";"DKK";"0.00";"4147"
"17431";"Salg";"AUTH-1506";"AFT-2020-011";"978-87-3959-512-7";"Eksport";"Standard";"A";"60827";"2019-09-11";"1466";"160.76";"0.1365";"32169.52";"NOK";"0.00";"4147"
"17432";"Salg";"AUTH-1506";"AFT-2020-011";"978-87-6945-757-0";"Eksport";"Indbundet";"A";"92738";"2019-09-01";"150";"521.30";"0.1214";"9492.87";"DKK";"0.00";"4147"
"17433";"Royalty";"AUTH-1506";"AFT-2020-011";"978-87-0693-517-8";"Subskription";"Special";"A";"66083";"2019-09-01";"527";"449.95";"0.0859";"20368.92";"DKK";"0.00";"4147"
