"TRANSNR","TRANSTYPE","KONTO","AFTALE","ARTNR","KANAL","PRISGRUPPE","VILKAR","BILAGSNR","BILAGSDATO","ANTAL","STKPRIS","STKAFREGNSATS","BELOEB","VALUTA","SKAT","AFREGNBATCH"
"12813","Korrektion","AUTH-1001","AFT-2025-050","978-87-8951-463-5","Lydbog","Digital","A","79343","2024-09-11","1618","401.59","0.2458","159714.11","DKK","0.00","5586"
"12814","Bonus","AUTH-1001","AFT-2025-050","978-87-3023-042-3","Lydbog","Special","D","95318","2024-08-22","1660","499.24","0.0981","81299.24","DKK","0.00","5586"
"12815","GarGlobal","AUTH-1001","AFT-2025-050","978-87-9602-509-4","Lydbog","Lydbog","B","66941","2024-08-09","1488","436.09","0.0807","52366.38","DKK","0.00","5586"
"12816","Salg","AUTH-1001","AFT-2025-050","978-87-8666-847-8","Boghandel","Digital","C","52806","2024-09-01","83","491.89","0.1805","7369.25","DKK","0.00","5586"
"12817","Salg","AUTH-1001","AFT-2025-050","978-87-9663-680-1","Eksport","Indbundet","D","84728","2024-08-20","731","146.70","0.2491","26712.91","DKK","0.00","5586"
"12818","Salg","AUTH-1001","AFT-2025-050","978-87-0970-199-2","Subskription","Klassiker","B","91346","2024-08-11","1111","126.53","0.1428","20074.09","DKK","0.00","5586"
"12819","Royalty","AUTH-1001","AFT-2025-050","978-87-0986-367-6","Bibliotek","Standard","D","92527","2024-09-09","1081","561.73","0.1871","113612.76","DKK","0.00","5586"
"12820","Salg","AUTH-1001","AFT-2025-050","978-87-6881-279-0","Eksport","Klassiker","D","61262","2024-08-31","97","207.25","0.2231","4485.04","EUR","0.00","5586"
"12821","Bonus","AUTH-1001","AFT-2025-050","978-87-0681-792-4","E-bog","Indbundet","D","89953","2024-09-16","322","389.19","0.0702","8797.41","DKK","0.00","5586"
"12822","Royalty","AUTH-1001","AFT-2025-050","978-87-0808-348-8","Lydbog","Special","A","72658","2024-10-01","1485","32.45","0.1592","7671.57","DKK","0.00","5586"
"12823","Salg","AUTH-1001","AFT-2025-050","978-87-0483-346-9","Bibliotek","Klassiker","D","95354","2024-10-05","1844","482.87","0.1578","140507.06","DKK","0.00","5586"
"12824","Royalty","AUTH-1001","AFT-2025-050","978-87-2131-806-2","E-bog","Lydbog","B","53677","2024-08-27","1441","270.37","0.1954","76128.46","DKK","0.00","5586"
"12825","Retur","AUTH-1001","AFT-2025-050","978-87-4308-780-9","E-bog","Klassiker","D","92101","2024-08-19","-1725","429.83","0.139","-103062.49","DKK","0.00","5586"
"12826","Retur","AUTH-1001","AFT-2025-050","978-87-2688-704-4","E-bog","Digital","B","81890","2024-08-28","-1834","75.64","0.2073","-28757.44","DKK","0.00","5586"
"12827","Bonus","AUTH-1001","AFT-2025-050","978-87-7314-217-2","E-bog","Standard","B","81488","2024-08-25","1370","222.41","0.2464","75078.50","DKK","0.00","5586"
"12828","Salg","AUTH-1001","AFT-2025-050","978-87-1782-730-1","E-bog","Indbundet","B","78488","2024-09-03","721","399.42","0.1733","49907.25","DKK","0.00","5586"
"12829","Salg","AUTH-1001","AFT-2025-050","978-87-7846-401-9","Boghandel","Klassiker","C","59103","2024-09-01","681","281.59","0.1089","20882.97","DKK","0.00","5586"
"12830","Salg","AUTH-1001","AFT-2025-050","978-87-5652-554-1","Lydbog","Klassiker","D","76338","2024-09-04","307","179.65","0.1624","8956.77","DKK","0.00","5586"
"12831","Royalty","AUTH-1001","AFT-2025-050","978-87-0722-679-4","Online","Klassiker","B","70606","2024-08-14","556","54.80","0.1832","5581.88","DKK","0.00","5586"
"12832","Salg","AUTH-1001","AFT-2025-050","978-87-3868-833-2","Boghandel","Pocket","B","93673","2024-09-11","1262","106.75","0.0906","12205.50","DKK","0.00","5586"
