"TRANSNR","TRANSTYPE","KONTO","AFTALE","ARTNR","KANAL","PRISGRUPPE","VILKAR","BILAGSNR","BILAGSDATO","ANTAL","STKPRIS","STKAFREGNSATS","BELOEB","VALUTA","SKAT","AFREGNBATCH"
"13545","Salg","AUTH-0042","AFT-2021-028","978-87-6893-345-7","Subskription","Standard","A","55851","2026-07-04","15","64.77","0.0708","68.79","DKK","0.00","5842"
"13546","Salg","AUTH-0042","AFT-2021-028","978-87-7661-706-6","Online","Lydbog","A","76341","2026-07-27","1440","559.05","0.1275","102641.58","DKK","0.00","5842"
"13547","Afgift","AUTH-0042","AFT-2021-028","978-87-8209-872-9","E-bog","Indbundet","D","54643","2026-08-03","1088","206.08","0.1547","34686.07","DKK","0.00","5842"
"13548","ForskudMod","AUTH-0042","AFT-2021-028","978-87-9234-440-3","Boghandel","Klassiker","D","70256","2026-08-09","669","240.43","0.0784","12610.46","DKK","0.00","5842"
"13549","Forskud","AUTH-0042","AFT-2021-028","978-87-9636-209-0","Subskription","Special","B","88287","2026-06-28","153","262.22","0.2401","9632.73","SEK","0.00","5842"
"13550","Salg","AUTH-0042","AFT-2021-028","978-87-1901-706-9","Boghandel","Special","B","65911","2026-07-05","868","592.54","0.1554","79926.06","DKK","0.00","5842"
"13551","Royalty","AUTH-0042","AFT-2021-028","978-87-9358-404-4","Online","Standard","C","95471","2026-07-04","986","52.37","0.2229","11509.85","DKK","0.00","5842"
"13552","Royalty","AUTH-0042","AFT-2021-028","978-87-5656-416-8","Boghandel","Digital","B","71965","2026-06-17","647","254.75","0.1339","22069.83","DKK","0.00","5842"
"13553","Royalty","AUTH-0042","AFT-2021-028","978-87-1207-018-4","Subskription","Digital","A","84502","2026-07-21","1411","403.89","0.1885","107424.04","DKK","0.00","5842"
"13554","Retur","AUTH-0042","AFT-2021-028","978-87-2625-525-6","Lydbog","Special","D","62290","2026-07-26","-943","269.54","0.1199","-30833.35","DKK","0.00","5842"
"13555","Retur","AUTH-0042","AFT-2021-028","978-87-8618-683-5","Subskription","Digital","C","59506","2026-06-28","-1540","35.66","0.1006","-5524.59","DKK","0.00","5842"
"13556","Salg","AUTH-0042","AFT-2021-028","978-87-3210-133-2","Lydbog","Klassiker","D","50629","2026-06-24","1846","361.67","0.163","108825.78","DKK","0.00","5842"
"13557","Diverse","AUTH-0042","AFT-2021-028","978-87-6584-901-0","Boghandel","Indbundet","A","71812","2026-07-08","1827","202.96","0.2251","83468.86","EUR","0.00","5842"
"13558","Salg","AUTH-0042","AFT-2021-028","978-87-7090-959-4","Online","Digital","C","89443","2026-07-28","116","111.34","0.2334","3014.46","DKK","0.00","5842"
"13559","Salg","AUTH-0042","AFT-2021-028","978-87-1991-838-0","Eksport","Pocket","D","76775","2026-07-15","861","531.22","0.1561","71299.18","DKK","0.00","5842"
"13560","Korrektion","AUTH-0042","AFT-2021-028","978-87-7717-752-1","Boghandel","Special","B","96308","2026-07-17","1225","263.86","0.2346","75829.41","DKK","0.00","5842"
"13561","Salg","AUTH-0042","AFT-2021-028","978-87-9154-897-0","E-bog","Digital","B","91715","2026-07-23","1895","337.16","0.1958","125100.18","DKK","0.00","5842"
