"TRANSNR";"TRANSTYPE";"KONTO";"AFTALE";"ARTNR";"KANAL";"PRISGRUPPE";"VILKAR";"BILAGSNR";"BILAGSDATO";"ANTAL";"STKPRIS";"STKAFREGNSATS";"BELOEB";"VALUTA";"SKAT";"AFREGNBATCH"
"16332";"Retur";"AUTH-1102";"AFT-2025-071";"978-87-7925-853-2";"Subskription";"Pocket";"C";"59316";"2018-12-23";"-1902";"498.98";"0.2325";"-220656.44";"EUR";"0.00";"2313"
"16333";"Salg";"AUTH-1102";"AFT-2025-071";"978-87-8238-144-9";"Eksport";"Special";"C";"86232";"2018-11-12";"1988";"592.10";"0.1692";"199164.44";"DKK";"0.00";"2313"
"16334";"Retur";"AUTH-1102";"AFT-2025-071";"978-87-0533-785-0";"Bibliotek";"Special";"A";"60012";"2018-11-11";"-1328";"95.26";"0.2194";"-27755.26";"DKK";"0.00";"2313"
"16335";"Salg";"AUTH-1102";"AFT-2025-071";"978-87-3564-600-7";"E-bog";"Klassiker";"C";"55819";"2018-11-19";"1704";"234.49";"0.2191";"87546.00";"DKK";"0.00";"2313"
"16336";"Salg";"AUTH-1102";"AFT-2025-071";"978-87-6571-468-4";"Subskription";"Indbundet";"D";"88794";"2018-12-03";"564";"439.19";"0.1483";"36734.38";"DKK";"0.00";"2313"
"16337";"Frieksp";"AUTH-1102";"AFT-2025-071";"978-87-1967-397-5";"Online";"Standard";"A";"91181";"2018-12-31";"251";"582.65";"0.079";"11553.37";"DKK";"0.00";"2313"
"16338";"Retur";"AUTH-1102";"AFT-2025-071";"978-87-3014-085-2";"Online";"Special";"D";"55421";"2018-11-22";"-59";"398.75";"0.058";"-1364.52";"DKK";"0.00";"2313"
"16339";"Royalty";"AUTH-1102";"AFT-2025-071";"978-87-6102-779-5";"Eksport";"Special";"C";"65849";"2018-11-22";"1833";"348.42";"0.1516";"96819.93";"DKK";"0.00";"2313"
"16340";"Salg";"AUTH-1102";"AFT-2025-071";"978-87-8107-828-9";"E-bog";"Klassiker";"D";"96054";"2018-12-15";"498";"264.80";"0.171";"22549.84";"SEK";"0.00";"2313"
"16341";"Salg";"AUTH-1102";"AFT-2025-071";"978-87-7959-709-9";"Subskription";"Pocket";"A";"86044";"2018-11-08";"1818";"139.98";"0.071";"18068.34";"DKK";"0.00";"2313"
"16342";"Salg";"AUTH-1102";"AFT-2025-071";"978-87-9790-174-8";"E-bog";"Klassiker";"C";"79041";"2018-12-26";"1674";"574.12";"0.0988";"94954.40";"DKK";"0.00";"2313"
"16343";"Salg";"AUTH-1102";"AFT-2025-071";"978-87-1543-800-4";"E-bog";"Pocket";"B";"87287";"2018-12-13";"1675";"289.62";"0.2083";"101049.14";"DKK";"0.00";"2313"
"16344";"Salg";"AUTH-1102";"AFT-2025-071";"978-87-7989-146-3";"Online";"Special";"C";"62116";"2018-12-09";"1147";"222.08";"0.1953";"49747.94";"DKK";"0.00";"2313"
"16345";"Salg";"AUTH-1102";"AFT-2025-071";"978-87-1725-401-5";"Eksport";"Digital";"A";"56519";"2018-11-28";"522";"595.22";"0.2157";"67019.03";"DKK";"0.00";"2313"
"16346";"Salg";"AUTH-1102";"AFT-2025-071";"978-87-9053-626-8";"Eksport";"Standard";"B";"94256";"2018-11-06";"145";"279.22";"0.1496";"6056.84";"DKK";"0.00";"2313"
"16347";"Salg";"AUTH-1102";"AFT-2025-071";"978-87-9594-696-3";"Bibliotek";"Pocket";"A";"71222";"2018-11-01";"310";"352.99";"0.2244";"24555.40";"DKK";"0.00";"2313"
"16348";"Afgift";"AUTH-1102";"AFT-2025-071";"978-87-6561-187-7";"E-bog";"Standard";"D";"95318";"2018-12-01";"1514";"460.19";"0.0601";"41873.33";"DKK";"0.00";"2313"
"16349";"Salg";"AUTH-1102";"AFT-2025-071";"978-87-1553-901-5";"Lydbog";"Klassiker";"A";"62561";"2018-11-29";"727";"358.34";"0.222";"57833.93";"DKK";"0.00";"2313"
