"TRANSNR";"TRANSTYPE";"KONTO";"AFTALE";"ARTNR";"KANAL";"PRISGRUPPE";"VILKAR";"BILAGSNR";"BILAGSDATO";"ANTAL";"STKPRIS";"STKAFREGNSATS";"BELOEB";"VALUTA";"SKAT";"AFREGNBATCH"
"10960";"Frieksp";"AUTH-1708";"AFT-2024-017";"978-87-7852-491-1";"Eksport";"Lydbog";"C";"75760";"13/08/2021";"518";"100.76";"0.1253";"6539.87";"DKK";"0.00";"4349"
"10961";"Salg";"AUTH-1708";"AFT-2024-017";"978-87-7894-896-0";"Boghandel";"Pocket";"C";"82083";"18/08/2021";"408";"181.15";"0.2463";"18203.84";"DKK";"0.00";"4349"
"10962";"Salg";"AUTH-1708";"AFT-2024-017";"978-87-2215-001-2";"Eksport";"Special";"D";"56284";"17/07/2021";"569";"91.10";"0.157";"8138.24";"DKK";"0.00";"4349"
"10963";"Korrektion";"AUTH-1708";"AFT-2024-017";"978-87-9446-333-1";"Online";"Standard";"A";"86216";"06/09/2021";"1267";"373.46";"0.2003";"94776.72";"NOK";"0.00";"4349"
"10964";"Retur";"AUTH-1708";"AFT-2024-017";"978-87-3263-890-6";"Subskription";"Pocket";"B";"67676";"17/08/2021";"-1955";"121.22";"0.1642";"-38912.95";"NOK";"0.00";"4349"
"10965";"Forskud";"AUTH-1708";"AFT-2024-017";"978-87-3379-223-2";"Boghandel";"Standard";"B";"78520";"28/07/2021";"573";"91.06";"0.0978";"5102.95";"DKK";"0.00";"4349"
"10966";"Retur";"AUTH-1708";"AFT-2024-017";"978-87-1677-269-5";"Eksport";"Pocket";"B";"63443";"26/07/2021";"-1538";"246.28";"0.1583";"-59960.66";"DKK";"0.00";"4349"
"10967";"Korrektion";"AUTH-1708";"AFT-2024-017";"978-87-7896-793-0";"Subskription";"Klassiker";"C";"61035";"31/08/2021";"764";"112.19";"0.0655";"5965.18";"DKK";"0.00";"4349"
"10968";"Frieksp";"AUTH-1708";"AFT-2024-017";"978-87-4343-697-3";"Online";"Pocket";"C";"92301";"24/07/2021";"1968";"43.76";"0.2371";"20418.98";"DKK";"0.00";"4349"
"10969";"Salg";"AUTH-1708";"AFT-2024-017";"978-87-5560-767-5";"Eksport";"Lydbog";"A";"64978";"31/07/2021";"1863";"271.31";"0.1375";"69499.45";"DKK";"0.00";"4349"
"10970";"Salg";"AUTH-1708";"AFT-2024-017";"978-87-3989-830-3";"Bibliotek";"Indbundet";"D";"96340";"14/07/2021";"782";"237.41";"0.2021";"37520.80";"DKK";"0.00";"4349"
"10971";"Salg";"AUTH-1708";"AFT-2024-017";"978-87-8472-426-8";"Lydbog";"Lydbog";"A";"65192";"04/08/2021";"571";"525.60";"0.0872";"26011.01";"DKK";"0.00";"4349"
"10972";"Salg";"AUTH-1708";"AFT-2024-017";"978-87-7623-039-5";"Lydbog";"Standard";"B";"61713";"26/07/2021";"1460";"73.79";"0.2046";"22042.25";"DKK";"0.00";"4349"
"10973";"Royalty";"AUTH-1708";"AFT-2024-017";"978-87-2823-052-7";"Lydbog";"Digital";"C";"75808";"10/08/2021";"1570";"184.92";"0.2127";"61497.27";"DKK";"0.00";"4349"
"10974";"Salg";"AUTH-1708";"AFT-2024-017";"978-87-2395-947-8";"Online";"Standard";"D";"66267";"23/08/2021";"504";"288.84";"0.192";"27950.47";"DKK";"0.00";"4349"
"10975";"Salg";"AUTH-1708";"AFT-2024-017";"978-87-8768-868-0";"Boghandel";"Special";"B";"99258";"31/07/2021";"956";"577.44";"0.2387";"132164.45";"EUR";"0.00";"4349"
