"TRANSNR";"TRANSTYPE";"KONTO";"AFTALE";"ARTNR";"KANAL";"PRISGRUPPE";"VILKAR";"BILAGSNR";"BILAGSDATO";"ANTAL";"STKPRIS";"STKAFREGNSATS";"BELOEB";"VALUTA";"SKAT";"AFREGNBATCH"
"13584";"Salg";"AUTH-0627";"AFT-2025-008";"978-87-5557-734-3";"Boghandel";"Lydbog";"C";"65000";"08-11-2018";"1407";"397.10";"0.0799";"44641.70";"DKK";"0.00";"9199"
"13585";"Salg";"AUTH-0627";"AFT-2025-008";"978-87-3669-498-4";"Online";"Pocket";"A";"84365";"28-10-2018";"510";"233.86";"0.1526";"18200.39";"DKK";"0.00";"9199"
"13586";"Retur";"AUTH-0627";"AFT-2025-008";"978-87-9758-456-9";"Lydbog";"Klassiker";"D";"90968";"09-11-2018";"-291";"299.79";"0.7365";"-64251.44";"DKK";"0.00";"9199"
"13587";"Salg";"AUTH-0627";"AFT-2025-008";"978-87-8459-890-6";"Bibliotek";"Indbundet";"D";"51841";"19-12-2018";"1233";"64.82";"0.1298";"10374.01";"DKK";"0.00";"9199"
"13588";"Salg";"AUTH-0627";"AFT-2025-008";"978-87-6264-658-2";"Eksport";"Klassiker";"B";"82748";"02-12-2018";"1835";"332.64";"0.1632";"99616.37";"DKK";"0.00";"9199"
"13589";"Salg";"AUTH-0627";"AFT-2025-008";"978-87-3128-420-3";"Bibliotek";"Indbundet";"C";"66100";"04-12-2018";"1187";"568.75";"0.1417";"95662.56";"DKK";"0.00";"9199"
"13590";"Diverse";"AUTH-0627";"AFT-2025-008";"978-87-2202-151-0";"Subskription";"Standard";"A";"63776";"02-11-2018";"284";"397.23";"0.1516";"17102.50";"DKK";"0.00";"9199"
"13591";"Retur";"AUTH-0627";"AFT-2025-008";"978-87-1652-370-9";"Lydbog";"Indbundet";"A";"82647";"25-11-2018";"-3";"466.07";"0.2219";"-310.26";"DKK";"0.00";"9199"
"13592";"Retur";"AUTH-0627";"AFT-2025-008";"978-87-3226-073-2";"Boghandel";"Klassiker";"A";"60535";"14-12-2018";"-588";"462.51";"0.6648";"-180796.27";"DKK";"0.00";"9199"
"13593";"Korrektion";"AUTH-0627";"AFT-2025-008";"978-87-3103-233-0";"Eksport";"Indbundet";"C";"66878";"18-12-2018";"1116";"560.13";"0.2116";"132272.23";"DKK";"0.00";"9199"
"13594";"Salg";"AUTH-0627";"AFT-2025-008";"978-87-7305-858-9";"Eksport";"Lydbog";"D";"68194";"14-12-2018";"357";"73.86";"0.1346";"3549.14";"DKK";"0.00";"9199"
"13595";"Retur";"AUTH-0627";"AFT-2025-008";"978-87-2431-212-8";"Lydbog";"Klassiker";"D";"82887";"29-11-2018";"-729";"572.05";"0.1231";"-51335.71";"DKK";"0.00";"9199"
"13596";"GarGlobal";"AUTH-0627";"AFT-2025-008";"978-87-0781-412-0";"Online";"Lydbog";"B";"93449";"29-10-2018";"1891";"471.28";"0.116";"103378.10";"DKK";"0.00";"9199"
"13597";"Frieksp";"AUTH-0627";"AFT-2025-008";"978-87-9244-547-6";"Eksport";"Standard";"D";"56756";"01-11-2018";"668";"402.16";"0.2428";"65226.49";"DKK";"0.00";"9199"
"13598";"Salg";"AUTH-0627";"AFT-2025-008";"978-87-6873-102-2";"Subskription";"Standard";"C";"89412";"17-11-2018";"612";"119.47";"0.2109";"15420.09";"DKK";"0.00";"9199"
"13599";"Korrektion";"AUTH-0627";"AFT-2025-008";"978-87-8458-310-0";"Online";"Klassiker";"C";"86358";"19-11-2018";"1640";"355.75";"0.0885";"51633.56";"DKK";"0.00";"9199"
"13600";"ForskudMod";"AUTH-0627";"AFT-2025-008";"978-87-2750-271-7";"E-bog";"Special";"B";"61337";"04-11-2018";"1241";"117.93";"0.8484";"124164.30";"DKK";"0.00";"9199"
"13601";"Salg";"AUTH-0627";"AFT-2025-008";"978-87-8807-366-9";"Lydbog";"Digital";"D";"70156";"07-12-2018";"1913";"449.56";"0.2053";"176559.70";"DKK";"0.00";"9199"
"13602";"Diverse";"AUTH-0627";"AFT-2025-008";"978-87-5990-196-0";"Eksport";"Standard";"D";"93390";"14-12-2018";"1358";"388.79";"0.1034";"54592.80";"DKK";"0.00";"9199"
"13603";"Salg";"AUTH-0627";"AFT-2025-008";"978-87-5021-118-1";"Bibliotek";"Special";"B";"52627";"28-10-2018";"966";"33.01";"0.0588";"1874.99";"DKK";"0.00";"9199"
