"TRANSNR","TRANSTYPE","KONTO","AFTALE","ARTNR","KANAL","PRISGRUPPE","VILKAR","BILAGSNR","BILAGSDATO","ANTAL","STKPRIS","STKAFREGNSATS","BELOEB","VALUTA","SKAT","AFREGNBATCH"
"12712","Korrektion","AUTH-0999","AFT-2025-023","978-87-0642-116-9","Online","Indbundet","B","83981","21-11-2025","1886","320.86","0.1301","78728.97","DKK","0.00","2142"
"12713","Retur","AUTH-0999","AFT-2025-023","978-87-3466-521-4","Boghandel","Lydbog","C","71282","23-11-2025","-1732","458.77","0.1073","-85259.47","DKK","0.00","2142"
"12714","Salg","AUTH-0999","AFT-2025-023","978-87-4950-605-2","Subskription","Pocket","A","63971","21-12-2025","1323","497.44","0.0707","46528.60","DKK","0.00","2142"
"12715","Royalty","AUTH-0999","AFT-2025-023","978-87-4631-078-2","E-bog","Standard","B","85096","07-12-2025","1226","512.41","0.0591","37127.49","DKK","0.00","2142"
"12716","Korrektion","AUTH-0999","AFT-2025-023","978-87-6018-830-5","Lydbog","Digital","C","68239","17-12-2025","562","90.54","0.1847","9398.18","DKK","0.00","2142"
"12717","Salg","AUTH-0999","AFT-2025-023","978-87-4359-736-0","Eksport","Indbundet","D","77955","19-12-2025","1555","373.08","0.0569","33009.93","DKK","0.00","2142"
"12718","ForskudMod","AUTH-0999","AFT-2025-023","978-87-5317-504-6","Subskription","Indbundet","B","55413","08-11-2025","9","482.44","0.0929","403.37","DKK","0.00","2142"
"12719","Salg","AUTH-0999","AFT-2025-023","978-87-7409-529-3","Lydbog","Indbundet","D","73219","06-01-2026","44","216.34","0.2076","1976.14","DKK","0.00","2142"
"12720","Salg","AUTH-0999","AFT-2025-023","978-87-2818-472-1","Lydbog","Indbundet","D","63466","06-01-2026","800","256.56","0.0599","12294.36","DKK","0.00","2142"
"12721","GarGlobal","AUTH-0999","AFT-2025-023","978-87-4062-789-3","Boghandel","Special","A","53534","24-12-2025","54","320.46","0.1565","37511.26","NOK","0.00","2142"
"12722","GarGlobal","AUTH-0999","AFT-2025-023","978-87-2179-592-4","Subskription","Pocket","A","65821","02-01-2026","1799","345.44","0.2057","8849.34","DKK","0.00","2142"
"12723","Salg","AUTH-0999","AFT-2025-023","978-87-2503-856-0","Online","Indbundet","D","57610","21-12-2025","253","271.58","0.1878","12903.69","DKK","0.00","2142"
"12724","GarGlobal","AUTH-0999","AFT-2025-023","978-87-7323-573-7","Online","Indbundet","B","94317","04-01-2026","1433","308.83","0.1009","39433.59","DKK","0.00","2142"
