"TRANSNR";"TRANSTYPE";"KONTO";"AFTALE";"ARTNR";"KANAL";"PRISGRUPPE";"VILKAR";"BILAGSNR";"BILAGSDATO";"ANTAL";"STKPRIS";"STKAFREGNSATS";"BELOEB";"VALUTA";"SKAT";"AFREGNBATCH"
"13604";"Bonus";"AUTH-1102";"AFT-2021-004";"978-87-0898-046-6";"Lydbog";"Pocket";"C";"51016";"15-07-2019";"785";"70.29";"0.1394";"7691.76";"DKK";"0.00";"3733"
"13605";"Salg";"AUTH-1102";"AFT-2021-004";"978-87-7599-117-4";"Bibliotek";"Special";"B";"71246";"18-06-2019";"393";"353.02";"0.2081";"28871.14";"DKK";"0.00";"3733"
"13606";"Salg";"AUTH-1102";"AFT-2021-004";"978-87-6027-316-2";"E-bog";"Special";"C";"60074";"26-05-2019";"41";"165.74";"0.2475";"1681.85";"DKK";"0.00";"3733"
"13607";"Salg";"AUTH-1102";"AFT-2021-004";"978-87-3270-524-0";"Subskription";"Indbundet";"A";"89873";"19-06-2019";"1874";"80.04";"0.2441";"36613.77";"DKK";"0.00";"3733"
"13608";"Salg";"AUTH-1102";"AFT-2021-004";"978-87-4686-676-0";"Subskription";"Digital";"C";"66668";"07-07-2019";"1584";"391.57";"0.182";"112884.93";"DKK";"0.00";"3733"
"13609";"Frieksp";"AUTH-1102";"AFT-2021-004";"978-87-8400-001-0";"Lydbog";"Digital";"A";"62541";"08-06-2019";"434";"462.45";"0.2426";"48690.62";"DKK";"0.00";"3733"
"13610";"Royalty";"AUTH-1102";"AFT-2021-004";"978-87-0738-232-2";"Lydbog";"Indbundet";"D";"94899";"04-07-2019";"302";"214.96";"0.1947";"12639.52";"DKK";"0.00";"3733"
"13611";"Bonus";"AUTH-1102";"AFT-2021-004";"978-87-2233-450-4";"E-bog";"Pocket";"B";"76533";"23-06-2019";"237";"224.74";"0.0737";"3925.51";"DKK";"0.00";"3733"
"13612";"Retur";"AUTH-1102";"AFT-2021-004";"978-87-6100-005-7";"Eksport";"Klassiker";"D";"74983";"25-06-2019";"-1226";"79.05";"0.2474";"-23976.85";"DKK";"0.00";"3733"
"13613";"Salg";"AUTH-1102";"AFT-2021-004";"978-87-3933-489-4";"E-bog";"Lydbog";"C";"92083";"29-06-2019";"175";"192.23";"0.0757";"2546.57";"DKK";"0.00";"3733"
"13614";"Retur";"AUTH-1102";"AFT-2021-004";"978-87-5580-087-8";"Online";"Standard";"C";"56456";"13-06-2019";"-759";"313.49";"0.1177";"-28005.41";"DKK";"0.00";"3733"
"13615";"Salg";"AUTH-1102";"AFT-2021-004";"978-87-8237-084-9";"Boghandel";"Klassiker";"B";"70950";"02-07-2019";"563";"175.70";"0.1572";"15550.08";"DKK";"0.00";"3733"
"13616";"Salg";"AUTH-1102";"AFT-2021-004";"978-87-1385-418-9";"Boghandel";"Lydbog";"B";"76407";"02-06-2019";"1928";"205.62";"0.1732";"68662.60";"DKK";"0.00";"3733"
"13617";"Salg";"AUTH-1102";"AFT-2021-004";"978-87-3370-106-7";"Bibliotek";"Special";"A";"97466";"10-06-2019";"741";"139.54";"0.0588";"6079.87";"EUR";"0.00";"3733"
"13618";"Diverse";"AUTH-1102";"AFT-2021-004";"978-87-3108-262-5";"Eksport";"Standard";"B";"97664";"18-06-2019";"1326";"398.71";"0.1436";"75919.81";"DKK";"0.00";"3733"
"13619";"Salg";"AUTH-1102";"AFT-2021-004";"978-87-8696-095-4";"Eksport";"Lydbog";"A";"98301";"28-05-2019";"787";"259.24";"0.2182";"44517.57";"DKK";"0.00";"3733"
"13620";"Afgift";"AUTH-1102";"AFT-2021-004";"978-87-0758-643-0";"Online";"Klassiker";"B";"82312";"29-06-2019";"740";"349.81";"0.0975";"25238.79";"DKK";"0.00";"3733"
