"TRANSNR";"TRANSTYPE";"KONTO";"AFTALE";"ARTNR";"KANAL";"PRISGRUPPE";"VILKAR";"BILAGSNR";"BILAGSDATO";"ANTAL";"STKPRIS";"STKAFREGNSATS";"BELOEB";"VALUTA";"SKAT";"AFREGNBATCH"
"11245";"Retur";"AUTH-1607";"AFT-2023-002";"978-87-1400-527-6";"Eksport";"Pocket";"B";"74083";"06.01.2027";"-1910";"335.54";"0.0549";"-35184.39";"DKK";"0.00";"6594"
"11246";"Retur";"AUTH-1607";"AFT-2023-002";"978-87-7221-425-2";"E-bog";"Klassiker";"A";"77880";"15.11.2026";"-949";"406.98";"0.2391";"-92346.16";"SEK";"0.00";"6594"
"11247";"Salg";"AUTH-1607";"AFT-2023-002";"978-87-1368-172-3";"Lydbog";"Indbundet";"B";"90791";"02.12.2026";"1861";"49.91";"0.0743";"6901.17";"DKK";"0.00";"6594"
"11248";"Retur";"AUTH-1607";"AFT-2023-002";"978-87-6209-297-6";"Bibliotek";"Lydbog";"B";"90328";"01.12.2026";"-1606";"170.01";"0.0756";"-20641.53";"DKK";"0.00";"6594"
"11249";"Retur";"AUTH-1607";"AFT-2023-002";"978-87-2227-393-3";"Subskription";"Digital";"B";"68830";"08.11.2026";"-1831";"327.12";"0.1716";"-102780.97";"DKK";"0.00";"6594"
"11250";"Retur";"AUTH-1607";"AFT-2023-002";"978-87-3236-618-2";"Subskription";"Special";"B";"53208";"13.11.2026";"-717";"583.06";"0.1439";"-60157.97";"DKK";"0.00";"6594"
"11251";"Salg";"AUTH-1607";"AFT-2023-002";"978-87-5838-821-0";"Lydbog";"Pocket";"D";"93661";"14.11.2026";"29";"309.58";"0.0812";"729.00";"DKK";"0.00";"6594"
"11252";"Korrektion";"AUTH-1607";"AFT-2023-002";"978-87-4673-574-5";"E-bog";"Digital";"C";"95275";"21.11.2026";"269";"112.55";"0.2459";"7444.86";"DKK";"0.00";"6594"
"11253";"Salg";"AUTH-1607";"AFT-2023-002";"978-87-9442-589-6";"Online";"Pocket";"A";"91375";"21.12.2026";"316";"438.16";"0.183";"25337.92";"DKK";"0.00";"6594"
"11254";"Salg";"AUTH-1607";"AFT-2023-002";"978-87-9535-063-0";"E-bog";"Indbundet";"D";"66032";"08.12.2026";"1707";"540.44";"0.8958";"826403.34";"SEK";"0.00";"6594"
"11255";"Salg";"AUTH-1607";"AFT-2023-002";"978-87-4674-130-2";"Subskription";"Lydbog";"A";"69981";"13.12.2026";"995";"410.65";"0.0958";"39143.57";"DKK";"0.00";"6594"
"11256";"Afgift";"AUTH-1607";"AFT-2023-002";"978-87-1362-608-3";"Bibliotek";"Pocket";"A";"81033";"14.12.2026";"1607";"193.17";"0.8813";"273576.84";"DKK";"0.00";"6594"
"11257";"Retur";"AUTH-1607";"AFT-2023-002";"978-87-7055-491-6";"Eksport";"Standard";"C";"74136";"12.11.2026";"-1637";"129.12";"0.1752";"-37031.93";"DKK";"0.00";"6594"
