"TRANSNR";"TRANSTYPE";"KONTO";"AFTALE";"ARTNR";"KANAL";"PRISGRUPPE";"VILKAR";"BILAGSNR";"BILAGSDATO";"ANTAL";"STKPRIS";"STKAFREGNSATS";"BELOEB";"VALUTA";"SKAT";"AFREGNBATCH"
"17886";"Frieksp";"AUTH-1809";"AFT-2022-007";"978-87-8128-169-6";"Bibliotek";"Pocket";"B";"70089";"19/05/2018";"1518";"506.27";"0.218";"167536.89";"DKK";"0.00";"1994"
"17887";"Retur";"AUTH-1809";"AFT-2022-007";"978-87-8818-467-9";"Bibliotek";"Indbundet";"B";"70645";"20/06/2018";"-1476";"198.85";"0.1632";"-47899.62";"DKK";"0.00";"1994"
"17888";"GarGlobalMod";"AUTH-1809";"AFT-2022-007";"978-87-8608-968-6";"Bibliotek";"Standard";"A";"93744";"09/06/2018";"119";"495.64";"0.1272";"7502.40";"DKK";"0.00";"1994"
"17889";"Korrektion";"AUTH-1809";"AFT-2022-007";"978-87-0665-956-2";"Eksport";"Lydbog";"B";"93488";"08/06/2018";"1223";"465.57";"0.0523";"29779.21";"DKK";"0.00";"1994"
"17890";"Forskud";"AUTH-1809";"AFT-2022-007";"978-87-6355-998-0";"Subskription";"Indbundet";"B";"91287";"30/06/2018";"2";"248.24";"N/A";"63.50";"DKK";"0.00";"1994"
"17891";"Salg";"AUTH-1809";"AFT-2022-007";"978-87-0017-125-1";"Eksport";"Lydbog";"A";"81861";"16/05/2018";"19";"245.00";"0.1922";"894.69";"DKK";"0.00";"1994"
"17892";"Salg";"AUTH-1809";"AFT-2022-007";"978-87-7548-304-4";"Lydbog";"Digital";"D";"68457";"11/07/2018";"523";"545.66";"0.1689";"48200.71";"DKK";"0.00";"1994"
"17893";"Salg";"AUTH-1809";"AFT-2022-007";"978-87-4256-219-2";"E-bog";"Indbundet";"A";"59722";"04/06/2018";"100";"573.53";"0.0991";"5683.68";"DKK";"0.00";"1994"
"17894";"Salg";"AUTH-1809";"AFT-2022-007";"978-87-4288-276-4";"Eksport";"Digital";"C";"95579";"21/05/2018";"1482";"402.90";"N/A";"144199.12";"DKK";"0.00";"1994"
"17895";"Retur";"AUTH-1809";"AFT-2022-007";"978-87-8006-005-6";"Boghandel";"Lydbog";"A";"90468";"12/06/2018";"-74";"57.56";"0.0871";"-371.00";"DKK";"0.00";"1994"
"17896";"Salg";"AUTH-1809";"AFT-2022-007";"978-87-5570-650-7";"Online";"Standard";"B";"90686";"09/07/2018";"1831";"350.37";"0";"126637.52";"DKK";"0.00";"1994"
"17897";"Salg";"AUTH-1809";"AFT-2022-007";"978-87-9264-483-1";"E-bog";"Klassiker";"C";"64540";"28/05/2018";"1141";"539.02";"0.0956";"58796.09";"DKK";"0.00";"1994"
"17898";"Frieksp";"AUTH-1809";"AFT-2022-007";"978-87-9175-643-6";"Boghandel";"Lydbog";"B";"90099";"24/05/2018";"1966";"394.27";"0.2028";"157197.34";"DKK";"0.00";"1994"
"17899";"Salg";"AUTH-1809";"AFT-2022-007";"978-87-2430-836-7";"Lydbog";"Pocket";"B";"68605";"24/05/2018";"1577";"484.30";"0.0947";"72326.28";"DKK";"0.00";"1994"
"17900";"Salg";"AUTH-1809";"AFT-2022-007";"978-87-3492-588-2";"Lydbog";"Pocket";"B";"66855";"17/05/2018";"940";"432.52";"0";"87778.20";"DKK";"0.00";"1994"
"17901";"Salg";"AUTH-1809";"AFT-2022-007";"978-87-0971-317-9";"Eksport";"Pocket";"D";"70200";"20/05/2018";"1684";"183.16";"0.189";"58295.43";"DKK";"0.00";"1994"
"17902";"GarGlobal";"AUTH-1809";"AFT-2022-007";"978-87-1946-173-2";"Eksport";"Klassiker";"D";"86239";"12/07/2018";"318";"500.17";"0.1255";"19961.28";"EUR";"0.00";"1994"
"17903";"Frieksp";"AUTH-1809";"AFT-2022-007";"978-87-2604-432-4";"Eksport";"Lydbog";"C";"69215";"28/06/2018";"1321";"225.69";"";"49013.64";"DKK";"0.00";"1994"
"17904";"Royalty";"AUTH-1809";"AFT-2022-007";"978-87-7580-014-8";"Boghandel";"Digital";"B";"78086";"15/07/2018";"633";"579.26";"0.1804";"66147.55";"DKK";"0.00";"1994"
"17905";"Salg";"AUTH-1809";"AFT-2022-007";"978-87-9379-650-8";"E-bog";"Pocket";"B";"53814";"18/06/2018";"1680";"325.48";"0.1098";"60039.34";"DKK";"0.00";"1994"
"17906";"Salg";"AUTH-1809";"AFT-2022-007";"978-87-9449-093-1";"Lydbog";"Klassiker";"C";"86565";"26/05/2018";"1333";"227.38";"0.128";"38796.49";"DKK";"0.00";"1994"
"17907";"Retur";"AUTH-1809";"AFT-2022-007";"978-87-2637-352-3";"Bibliotek";"Standard";"D";"68061";"30/05/2018";"-906";"160.14";"0.1069";"-15509.78";"DKK";"0.00";"1994"
"17908";"Forskud";"AUTH-1809";"AFT-2022-007";"978-87-6030-208-4";"E-bog";"Lydbog";"B";"58905";"15/07/2018";"28";"227.95";"0.1551";"989.94";"DKK";"0.00";"1994"
"17909";"GarGlobal";"AUTH-1809";"AFT-2022-007";"978-87-1744-449-2";"Bibliotek";"Pocket";"C";"83033";"28/06/2018";"157";"527.59";"0.2395";"19838.18";"DKK";"0.00";"1994"
"17910";"Retur";"AUTH-1809";"AFT-2022-007";"978-87-6188-047-5";"Boghandel";"Indbundet";"A";"58096";"10/06/2018";"-249";"295.26";"0.1551";"-11402.91";"DKK";"0.00";"1994"
"17911";"Retur";"AUTH-1809";"AFT-2022-007";"978-87-5406-043-3";"Eksport";"Pocket";"C";"60430";"29/06/2018";"-1491";"466.92";"0.1568";"-109160.67";"DKK";"0.00";"1994"
"17912";"Salg";"AUTH-1809";"AFT-2022-007";"978-87-2193-059-2";"Subskription";"Special";"A";"87287";"07/06/2018";"1825";"35.10";"0.2059";"13189.44";"DKK";"0.00";"1994"
"17913";"Salg";"AUTH-1809";"AFT-2022-007";"978-87-7349-090-7";"Bibliotek";"Lydbog";"D";"88611";"16/06/2018";"1958";"40.64";"0.2015";"16033.98";"DKK";"0.00";"1994"
"17914";"Salg";"AUTH-1809";"AFT-2022-007";"978-87-9676-781-9";"E-bog";"Lydbog";"A";"95943";"23/06/2018";"1896";"299.73";"0.1413";"80299.11";"DKK";"0.00";"1994"
"17915";"Korrektion";"AUTH-1809";"AFT-2022-007";"978-87-7681-436-6";"Subskription";"Digital";"D";"62708";"12/06/2018";"1945";"453.42";"-0.05";"86779.15";"DKK";"0.00";"1994"
