"TRANSNR";"TRANSTYPE";"KONTO";"AFTALE";"ARTNR";"KANAL";"PRISGRUPPE";"VILKAR";"BILAGSNR";"BILAGSDATO";"ANTAL";"STKPRIS";"STKAFREGNSATS";"BELOEB";"VALUTA";"SKAT";"AFREGNBATCH"
"11216";"Salg";"AUTH-0734";"AFT-2021-004";"978-87-0886-843-6";"E-bog";"Special";"A";"75167";"20-05-2021";"29";"116.14";"0.2306";"776.67";"DKK";"0.00";"6423"
"11217";"Placeholder";"AUTH-0734";"AFT-2021-004";"978-87-0457-598-7";"Online";"Digital";"B";"62194";"08-07-2021";"1618";"588.77";"0.1402";"133558.71";"DKK";"0.00";"6423"
"11218";"Salg";"AUTH-0734";"AFT-2021-004";"978-87-6033-620-1";"Online";"Klassiker";"D";"84122";"06-06-2021";"1812";"424.99";"0.1415";"108966.59";"DKK";"0.00";"6423"
"11219";"Salg";"AUTH-0734";"AFT-2021-004";"978-87-0920-711-1";"Boghandel";"Indbundet";"D";"99278";"29-06-2021";"1641";"225.85";"0.0824";"30539.08";"DKK";"0.00";"6423"
"11220";"Bonus";"AUTH-0734";"AFT-2021-004";"978-87-2192-158-3";"Boghandel";"Pocket";"B";"97368";"15-06-2021";"1610";"100.79";"0.1646";"26709.95";"DKK";"0.00";"6423"
"11221";"Salg";"AUTH-0734";"AFT-2021-004";"978-87-1863-855-5";"E-bog";"Indbundet";"A";"70509";"10-07-2021";"1127";"343.27";"0.1961";"75864.28";"DKK";"0.00";"6423"
"11222";"Diverse";"AUTH-0734";"AFT-2021-004";"978-87-1688-005-5";"E-bog";"Special";"D";"95833";"05-07-2021";"1879";"164.44";"0.157";"48510.29";"DKK";"0.00";"6423"
"11223";"Salg";"AUTH-0734";"AFT-2021-004";"978-87-2897-284-7";"Boghandel";"Klassiker";"D";"93080";"18-05-2021";"680";"577.06";"0.1122";"44027.37";"DKK";"0.00";"6423"
"11224";"Salg";"AUTH-0734";"AFT-2021-004";"978-87-7200-283-5";"Lydbog";"Pocket";"B";"64984";"13-07-2021";"1260";"197.56";"0.0755";"18793.88";"DKK";"0.00";"6423"
"11225";"Salg";"AUTH-0734";"AFT-2021-004";"978-87-4474-328-5";"E-bog";"Pocket";"A";"87832";"07-06-2021";"1532";"92.38";"0.1343";"19006.96";"DKK";"0.00";"6423"
"11226";"Salg";"AUTH-0734";"AFT-2021-004";"978-87-0203-042-6";"E-bog";"Standard";"B";"82638";"12-06-2021";"449";"514.99";"0.0761";"17596.64";"DKK";"0.00";"6423"
"11227";"Retur";"AUTH-0734";"AFT-2021-004";"978-87-3028-165-4";"Subskription";"Pocket";"A";"50189";"27-05-2021";"-1816";"56.72";"0.1007";"-10372.45";"DKK";"0.00";"6423"
"11228";"Salg";"AUTH-0734";"AFT-2021-004";"978-87-7775-691-7";"Bibliotek";"Lydbog";"B";"94812";"19-05-2021";"1252";"335.68";"0.0764";"32108.73";"DKK";"0.00";"6423"
"11229";"Salg";"AUTH-0734";"AFT-2021-004";"978-87-1746-902-0";"E-bog";"Pocket";"A";"51911";"22-05-2021";"1193";"456.21";"0.1562";"85013.18";"DKK";"0.00";"6423"
"11230";"Salg";"AUTH-0734";"AFT-2021-004";"978-87-6229-131-7";"Online";"Digital";"C";"76598";"07-06-2021";"860";"306.99";"0.1502";"39654.51";"EUR";"0.00";"6423"
"11231";"Afgift";"AUTH-0734";"AFT-2021-004";"978-87-6706-362-9";"Bibliotek";"Digital";"D";"73702";"07-06-2021";"173";"354.50";"0.2108";"12928.05";"DKK";"0.00";"6423"
"11232";"Salg";"AUTH-0734";"AFT-2021-004";"978-87-4407-663-5";"Bibliotek";"Klassiker";"C";"64727";"29-06-2021";"1403";"204.18";"0.204";"58438.77";"DKK";"0.00";"6423"
"11233";"Diverse";"AUTH-0734";"AFT-2021-004";"978-87-9627-322-8";"Eksport";"Indbundet";"A";"55797";"22-05-2021";"790";"106.60";"0.2264";"19066.05";"DKK";"0.00";"6423"
"11234";"Placeholder";"AUTH-0734";"AFT-2021-004";"978-87-5854-218-8";"Bibliotek";"Pocket";"D";"98165";"17-05-2021";"1742";"322.01";"0.2273";"127501.98";"DKK";"0.00";"6423"
"11235";"Forskud";"AUTH-0734";"AFT-2021-004";"978-87-6234-199-9";"Lydbog";"Lydbog";"A";"72205";"19-06-2021";"1399";"246.34";"0.0941";"32429.65";"DKK";"0.00";"6423"
"11236";"Salg";"AUTH-0734";"AFT-2021-004";"978-87-2505-833-9";"Online";"Lydbog";"C";"52276";"06-07-2021";"503";"178.33";"0.0905";"8117.85";"DKK";"0.00";"6423"
"11237";"Salg";"AUTH-0734";"AFT-2021-004";"978-87-8760-545-8";"Boghandel";"Standard";"C";"95208";"12-07-2021";"1769";"295.64";"0.1956";"102296.29";"DKK";"0.00";"6423"
"11238";"Diverse";"AUTH-0734";"AFT-2021-004";"978-87-7694-535-0";"E-bog";"Indbundet";"D";"67750";"14-06-2021";"1981";"166.48";"0.1241";"40927.79";"DKK";"0.00";"6423"
"11239";"XYZ123";"AUTH-0734";"AFT-2021-004";"978-87-1634-212-6";"E-bog";"Klassiker";"D";"87531";"28-06-2021";"-703";"192.44";"0.0544";"-7359.52";"DKK";"0.00";"6423"
"11240";"Retur";"AUTH-0734";"AFT-2021-004";"978-87-5269-255-1";"Subskription";"Klassiker";"C";"61909";"12-06-2021";"-1180";"246.92";"0.1104";"-32166.76";"DKK";"0.00";"6423"
"11241";"UnknownType";"AUTH-0734";"AFT-2021-004";"978-87-5914-261-5";"Boghandel";"Special";"C";"92641";"26-06-2021";"1912";"492.95";"0.0605";"57022.48";"DKK";"0.00";"6423"
"11242";"Bonus";"AUTH-0734";"AFT-2021-004";"978-87-2614-543-4";"Lydbog";"Pocket";"B";"64418";"10-06-2021";"1472";"490.65";"0.1406";"101546.49";"DKK";"0.00";"6423"
"11243";"Royalty";"AUTH-0734";"AFT-2021-004";"978-87-7852-211-5";"Online";"Standard";"A";"86502";"12-07-2021";"755";"445.29";"0.1393";"46831.82";"DKK";"0.00";"6423"
"11244";"Salg";"AUTH-0734";"AFT-2021-004";"978-87-4268-744-4";"Bibliotek";"Pocket";"B";"53185";"15-06-2021";"1729";"417.06";"0.2281";"164482.17";"DKK";"0.00";"6423"
