"TRANSNR";"TRANSTYPE";"KONTO";"AFTALE";"ARTNR";"KANAL";"PRISGRUPPE";"VILKAR";"BILAGSNR";"BILAGSDATO";"ANTAL";"STKPRIS";"STKAFREGNSATS";"BELOEB";"VALUTA";"SKAT";"AFREGNBATCH"
"10250";"Salg";"AUTH-1405";"AFT-2022-007";"978-87-0199-488-0";"Eksport";"Special";"A";"73812";"23-04-2019";"424";"402.45";"0.1412";"24094.20";"DKK";"0.00";"9148"
"10251";"Salg";"AUTH-1405";"AFT-2022-007";"978-87-9975-711-4";"Subskription";"Pocket";"D";"91527";"24-04-2019";"1556";"404.90";"0.0504";"31753.23";"DKK";"0.00";"9148"
"10252";"Salg";"AUTH-1405";"AFT-2022-007";"978-87-0272-614-5";"Lydbog";"Klassiker";"C";"75748";"26-05-2019";"1252";"141.44";"0.0741";"13121.84";"DKK";"0.00";"9148"
"10253";"Salg";"AUTH-1405";"AFT-2022-007";"978-87-1609-177-2";"Eksport";"Digital";"B";"50284";"03-05-2019";"1349";"365.30";"0.1508";"74312.69";"DKK";"0.00";"9148"
"10254";"GarGlobal";"AUTH-1405";"AFT-2022-007";"978-87-7829-221-6";"E-bog";"Standard";"D";"83037";"22-04-2019";"794";"404.11";"0.1712";"54931.80";"DKK";"0.00";"9148"
"10255";"Retur";"AUTH-1405";"AFT-2022-007";"978-87-5472-269-0";"Eksport";"Klassiker";"B";"95973";"25-05-2019";"-1434";"534.38";"0.1525";"-116860.89";"DKK";"0.00";"9148"
"10256";"Bonus";"AUTH-1405";"AFT-2022-007";"978-87-9452-288-5";"Subskription";"Indbundet";"B";"73084";"20-05-2019";"1422";"392.37";"0.1921";"107182.22";"DKK";"0.00";"9148"
"10257";"Afgift";"AUTH-1405";"AFT-2022-007";"978-87-8460-810-0";"Eksport";"Klassiker";"D";"67496";"14-04-2019";"781";"112.65";"0.1841";"16197.05";"DKK";"0.00";"9148"
"10258";"Salg";"AUTH-1405";"AFT-2022-007";"978-87-0438-057-4";"Bibliotek";"Lydbog";"C";"64700";"07-05-2019";"210";"380.55";"0.1851";"14792.36";"DKK";"0.00";"9148"
"10259";"Afgift";"AUTH-1405";"AFT-2022-007";"978-87-0666-580-8";"Eksport";"Pocket";"C";"79036";"27-05-2019";"27";"453.14";"0.0906";"1108.47";"DKK";"0.00";"9148"
"10260";"Salg";"AUTH-1405";"AFT-2022-007";"978-87-8933-472-1";"E-bog";"Lydbog";"C";"83675";"19-05-2019";"1399";"72.33";"0.2425";"24538.49";"DKK";"0.00";"9148"
"10261";"Salg";"AUTH-1405";"AFT-2022-007";"978-87-4229-405-5";"Eksport";"Standard";"D";"71143";"11-04-2019";"956";"433.80";"0.081";"33591.74";"DKK";"0.00";"9148"
"10262";"Salg";"AUTH-1405";"AFT-2022-007";"978-87-9851-583-8";"Subskription";"Lydbog";"C";"60444";"04-05-2019";"1960";"134.58";"0.0636";"16776.20";"DKK";"0.00";"9148"
"10263";"Korrektion";"AUTH-1405";"AFT-2022-007";"978-87-3555-439-5";"Lydbog";"Klassiker";"D";"92552";"20-05-2019";"1087";"300.17";"0.1623";"52956.02";"SEK";"0.00";"9148"
"10264";"Salg";"AUTH-1405";"AFT-2022-007";"978-87-9930-561-2";"Boghandel";"Lydbog";"C";"83873";"03-04-2019";"791";"175.96";"0.1948";"27113.11";"DKK";"0.00";"9148"
"10265";"Retur";"AUTH-1405";"AFT-2022-007";"978-87-4358-112-3";"Lydbog";"Digital";"D";"91086";"02-04-2019";"-1990";"574.12";"0.1576";"-180057.81";"DKK";"0.00";"9148"
"10266";"Salg";"AUTH-1405";"AFT-2022-007";"978-87-6138-612-0";"Online";"Lydbog";"B";"54800";"07-04-2019";"49";"291.27";"0.1163";"1659.86";"DKK";"0.00";"9148"
"10267";"Salg";"AUTH-1405";"AFT-2022-007";"978-87-9346-676-0";"Online";"Digital";"C";"85050";"09-04-2019";"887";"210.00";"0.1279";"23823.93";"DKK";"0.00";"9148"
"10268";"Salg";"AUTH-1405";"AFT-2022-007";"978-87-9015-814-9";"E-bog";"Lydbog";"A";"78683";"20-04-2019";"1612";"420.25";"0.1713";"116045.99";"DKK";"0.00";"9148"
"10269";"Retur";"AUTH-1405";"AFT-2022-007";"978-87-8326-842-8";"Eksport";"Digital";"A";"97797";"22-05-2019";"-611";"415.36";"0.2328";"-59081.14";"DKK";"0.00";"9148"
