"TRANSNR","TRANSTYPE","KONTO","AFTALE","ARTNR","KANAL","PRISGRUPPE","VILKAR","BILAGSNR","BILAGSDATO","ANTAL","STKPRIS","STKAFREGNSATS","BELOEB","VALUTA","SKAT","AFREGNBATCH"
"15202","Salg","AUTH-1304","AFT-2019-077","978-87-2686-251-5","Lydbog","Special","B","75960","22-03-2025","1719","139.62","0.1454","34896.99","DKK","0.00","2457"
"15203","Salg","AUTH-1304","AFT-2019-077","978-87-8483-103-4","Bibliotek","Indbundet","C","64112","09-03-2025","1754","181.31","0.132","41978.34","DKK","0.00","2457"
"15204","Salg","AUTH-1304","AFT-2019-077","978-87-6812-788-7","Eksport","Indbundet","B","99185","20-02-2025","1058","434.39","0.2171","99775.82","EUR","0.00","2457"
"15205","Salg","AUTH-1304","AFT-2019-077","978-87-9951-906-4","E-bog","Pocket","B","51706","01-03-2025","348","375.00","0.1109","14472.45","DKK","0.00","2457"
"15206","Salg","AUTH-1304","AFT-2019-077","978-87-7128-753-0","Boghandel","Digital","B","54859","24-03-2025","448","588.61","0.2254","59422.48","NOK","0.00","2457"
"15207","Salg","AUTH-1304","AFT-2019-077","978-87-4947-421-4","Eksport","Digital","A","98343","05-04-2025","567","130.32","0.1025","7573.87","DKK","0.00","2457"
"15208","GarGlobalMod","AUTH-1304","AFT-2019-077","978-87-9804-576-2","Online","Special","A","73349","02-03-2025","1196","131.92","0.163","25717.54","DKK","0.00","2457"
"15209","Afgift","AUTH-1304","AFT-2019-077","978-87-0721-769-3","E-bog","Digital","C","88808","05-04-2025","1913","392.36","0.2384","178939.39","DKK","0.00","2457"
"15210","Salg","AUTH-1304","AFT-2019-077","978-87-3197-406-7","Bibliotek","Pocket","A","81431","14-04-2025","507","564.75","0.2089","59502.16","DKK","0.00","2457"
"15211","Salg","AUTH-1304","AFT-2019-077","978-87-0733-973-9","Boghandel","Klassiker","D","87989","10-04-2025","669","598.06","0.2054","82180.98","DKK","0.00","2457"
"15212","Salg","AUTH-1304","AFT-2019-077","978-87-8398-591-2","E-bog","Pocket","A","97204","07-03-2025","1776","175.19","0.1267","39854.39","DKK","0.00","2457"
"15213","Retur","AUTH-1304","AFT-2019-077","978-87-9009-180-4","Online","Klassiker","A","56206","10-04-2025","-1820","301.31","0.1756","-96296.27","DKK","0.00","2457"
"15214","GarGlobal","AUTH-1304","AFT-2019-077","978-87-1973-486-7","Lydbog","Digital","C","99500","21-03-2025","66","287.09","0.2263","4287.92","DKK","0.00","2457"
"15215","Retur","AUTH-1304","AFT-2019-077","978-87-5686-804-4","Bibliotek","Indbundet","A","55677","19-04-2025","-1594","308.80","0.2368","-116847.82","DKK","0.00","2457"
"15216","Salg","AUTH-1304","AFT-2019-077","978-87-8719-139-5","Lydbog","Digital","C","98598","23-02-2025","384","66.51","0.2445","6244.49","DKK","0.00","2457"
"15217","Retur","AUTH-1304","AFT-2019-077","978-87-9614-797-0","Lydbog","Digital","C","59087","29-03-2025","-1371","351.88","0.2257","-108883.88","DKK","0.00","2457"
"15218","Frieksp","AUTH-1304","AFT-2019-077","978-87-3529-540-3","Lydbog","Indbundet","A","71632","10-03-2025","1295","406.39","0.1199","63100.38","DKK","0.00","2457"
"15219","Salg","AUTH-1304","AFT-2019-077","978-87-4316-651-1","Boghandel","Indbundet","B","90875","10-04-2025","1144","535.95","0.2263","138750.59","DKK","0.00","2457"
"15220","Salg","AUTH-1304","AFT-2019-077","978-87-4029-816-1","Boghandel","Pocket","D","91850","27-03-2025","1037","307.33","0.2161","68871.33","DKK","0.00","2457"
"15221","Salg","AUTH-1304","AFT-2019-077","978-87-0038-589-4","Online","Pocket","D","71748","14-04-2025","546","300.65","0.1631","26773.66","DKK","0.00","2457"
"15222","Retur","AUTH-1304","AFT-2019-077","978-87-8362-308-1","Boghandel","Indbundet","B","76091","06-04-2025","-165","466.39","0.1424","-10958.30","DKK","0.00","2457"
"15223","Salg","AUTH-1304","AFT-2019-077","978-87-2044-156-3","Eksport","Special","A","53924","02-04-2025","1111","421.17","0.2191","102521.24","DKK","0.00","2457"
"15224","Royalty","AUTH-1304","AFT-2019-077","978-87-9401-898-2","Online","Special","C","87756","03-03-2025","1183","515.06","0.127","77383.13","DKK","0.00","2457"
"15225","Salg","AUTH-1304","AFT-2019-077","978-87-0865-600-2","Subskription","Digital","D","72411","29-03-2025","1627","123.78","0.1982","39915.51","DKK","0.00","2457"
