"TRANSNR";"TRANSTYPE";"KONTO";"AFTALE";"ARTNR";"KANAL";"PRISGRUPPE";"VILKAR";"BILAGSNR";"BILAGSDATO";"ANTAL";"STKPRIS";"STKAFREGNSATS";"BELOEB";"VALUTA";"SKAT";"AFREGNBATCH"
"13524";"Salg";"AUTH-0734";"AFT-2020-099";"";"Lydbog";"Standard";"C";"59845";"06/07/2020";"1116";"191.08";"0.2397";"51114.89";"DKK";"0.00";"3172"
"13525";"Salg";"AUTH-0734";"AFT-2020-099";"978-87-8795-614-7";"Subskription";"Special";"B";"75069";"20/07/2020";"1595";"78.11";"N/A";"6503.36";"DKK";"0.00";"3172"
"13526";"Salg";"AUTH-0734";"AFT-2020-099";"978-87-3257-890-5";"E-bog";"Indbundet";"B";"52836";"18/07/2020";"1866";"341.31";"0.117";"74515.48";"DKK";"0.00";"3172"
"13527";"Diverse";"AUTH-0734";"AFT-2020-099";"978-87-3471-120-1";"Boghandel";"Pocket";"A";"65358";"15/07/2020";"282";"296.69";"-0.05";"4593.30";"DKK";"0.00";"3172"
"13528";"GarGlobal";"AUTH-0734";"AFT-2020-099";"978-87-5129-207-3";"E-bog";"Digital";"C";"65893";"05/06/2020";"313";"113.70";"0.0591";"2103.26";"DKK";"0.00";"3172"
"13529";"Bonus";"AUTH-0734";"AFT-2020-099";"";"Online";"Pocket";"B";"65967";"20/07/2020";"1194";"312.84";"0.1983";"74071.19";"DKK";"0.00";"3172"
"13530";"Bonus";"AUTH-0734";"AFT-2020-099";"978-87-7876-782-0";"Subskription";"Lydbog";"D";"69205";"07/07/2020";"504";"252.73";"0.177";"22545.54";"DKK";"0.00";"3172"
"13531";"Salg";"AUTH-0734";"AFT-2020-099";"978-87-6514-448-1";"Online";"Klassiker";"D";"76406";"24/05/2020";"772";"222.75";"0.1042";"17918.54";"DKK";"0.00";"3172"
"13532";"Salg";"AUTH-0734";"AFT-2020-099";"978-87-4849-919-5";"Subskription";"Standard";"D";"88677";"03/06/2020";"1036";"430.01";"0.0782";"34837.35";"DKK";"0.00";"3172"
"13533";"ForskudMod";"AUTH-0734";"AFT-2020-099";"978-87-8433-914-1";"Boghandel";"Standard";"B";"99466";"30/05/2020";"1840";"77.85";"0.1911";"27373.93";"DKK";"0.00";"3172"
"13534";"Salg";"AUTH-0734";"AFT-2020-099";"978-87-3305-074-5";"E-bog";"Lydbog";"D";"68538";"10/06/2020";"1171";"575.94";"0.0606";"40870.20";"DKK";"0.00";"3172"
"13535";"Salg";"AUTH-0734";"AFT-2020-099";"978-87-9298-028-1";"Subskription";"Digital";"B";"57305";"10/07/2020";"576";"585.61";"0.18";"60716.04";"DKK";"0.00";"3172"
"13536";"Salg";"AUTH-0734";"AFT-2020-099";"978-87-6240-885-2";"E-bog";"Special";"B";"65246";"03/07/2020";"1770";"95.20";"N/A";"38452.61";"DKK";"0.00";"3172"
"13537";"Salg";"AUTH-0734";"AFT-2020-099";"978-87-5941-525-1";"Lydbog";"Standard";"B";"63784";"16/07/2020";"842";"557.57";"0.085";"39905.28";"DKK";"0.00";"3172"
"13538";"GarGlobal";"AUTH-0734";"AFT-2020-099";"978-87-7811-644-4";"Bibliotek";"Standard";"D";"81382";"09/06/2020";"1464";"276.76";"0.2145";"86910.39";"DKK";"0.00";"3172"
"13539";"GarGlobal";"AUTH-0734";"AFT-2020-099";"978-87-1029-158-1";"Online";"Lydbog";"A";"57915";"17/07/2020";"1582";"518.82";"0.2214";"17706.10";"DKK";"0.00";"3172"
"13540";"Salg";"AUTH-0734";"AFT-2020-099";"978-87-0146-023-1";"Lydbog";"Indbundet";"A";"91539";"13/06/2020";"1569";"454.20";"0.1";"71263.98";"DKK";"0.00";"3172"
"13541";"Frieksp";"AUTH-0734";"AFT-2020-099";"978-87-0812-356-6";"Lydbog";"Pocket";"A";"75070";"14/07/2020";"467";"492.09";"0.1298";"29828.82";"NOK";"0.00";"3172"
"13542";"Frieksp";"AUTH-0734";"AFT-2020-099";"978-87-7888-478-7";"Boghandel";"Pocket";"D";"85735";"28/05/2020";"1580";"420.55";"0.142";"94354.60";"SEK";"0.00";"3172"
"13543";"Salg";"AUTH-0734";"AFT-2020-099";"978-87-8347-705-9";"Subskription";"Klassiker";"B";"98630";"10/07/2020";"1997";"80.44";"0.1797";"28866.77";"DKK";"0.00";"3172"
"13544";"Salg";"AUTH-0734";"AFT-2020-099";"978-87-8028-213-7";"Eksport";"Pocket";"A";"83500";"15/07/2020";"233";"430.73";"0.1894";"19008.20";"DKK";"0.00";"3172"
