"TRANSNR","TRANSTYPE","KONTO","AFTALE","ARTNR","KANAL","PRISGRUPPE","VILKAR","BILAGSNR","BILAGSDATO","ANTAL","STKPRIS","STKAFREGNSATS","BELOEB","VALUTA","SKAT","AFREGNBATCH"
"18061","Salg","AUTH-0401","AFT-2020-011","978-87-7486-845-3","Subskription","Pocket","C","66743","23/01/2024","517","363.08","0.2355","44206.26","DKK","0.00","1205"
"18062","Diverse","AUTH-0401","AFT-2020-011","978-87-9267-573-6","Eksport","Digital","A","98209","06/01/2024","160","140.96","0.096","2165.15","NOK","0.00","1205"
"18063","Salg","AUTH-0401","AFT-2020-011","978-87-3619-368-5","Eksport","Standard","C","67641","08/01/2024","1735","592.95","0.1085","111621.36","DKK","0.00","1205"
"18064","ForskudMod","AUTH-0401","AFT-2020-011","978-87-5796-122-5","Online","Pocket","C","68186","02/01/2024","967","451.17","0.1229","166487.75","DKK","0.00","1205"
"18065","Salg","AUTH-0401","AFT-2020-011","","E-bog","Indbundet","A","92262","13/01/2024","19","354.61","0.1919","1292.94","DKK","0.00","1205"
"18066","Salg","AUTH-0401","AFT-2020-011","978-87-3732-157-5","Online","Lydbog","C","87099","15/01/2024","1898","66.09","0.0761","9545.89","DKK","0.00","1205"
"18067","GarGlobal","AUTH-0401","AFT-2020-011","978-87-0843-170-8","Online","Pocket","D","58802","02/02/2024","477","204.27","0.1256","12238.06","DKK","0.00","1205"
"18068","Salg","AUTH-0401","AFT-2020-011","978-87-7927-371-9","Online","Klassiker","D","65467","07/02/2024","1457","417.08","0.1882","114366.42","DKK","0.00","1205"
"18069","Salg","AUTH-0401","AFT-2020-011","978-87-1122-918-7","E-bog","Pocket","A","66269","16/02/2024","641","201.16","0.1768","22797.22","DKK","0.00","1205"
"18070","Royalty","AUTH-0401","AFT-2020-011","978-87-5377-718-9","Subskription","Digital","C","67883","04/02/2024","405","551.09","0.0663","14797.59","DKK","0.00","1205"
"18071","Salg","AUTH-0401","AFT-2020-011","978-87-8627-012-1","E-bog","Special","C","91129","23/01/2024","880","452.63","0.2356","93842.87","DKK","0.00","1205"
"18072","Salg","AUTH-0401","AFT-2020-011","978-87-5507-516-0","Eksport","Standard","B","64887","06/01/2024","1534","469.85","0.0605","43605.37","DKK","0.00","1205"
"18073","Retur","AUTH-0401","AFT-2020-011","978-87-2832-570-4","Online","Indbundet","B","88673","15/01/2024","-295","142.57","0.1817","-7641.97","DKK","0.00","1205"
"18074","ForskudMod","AUTH-0401","AFT-2020-011","978-87-1672-998-9","Online","Klassiker","C","74599","17/01/2024","1197","325.01","0.2048","160806.10","DKK","0.00","1205"
"18075","Salg","AUTH-0401","AFT-2020-011","978-87-1131-448-7","Lydbog","Pocket","D","65143","13/01/2024","1441","55.45","0.1989","15892.80","DKK","0.00","1205"
"18076","Salg","AUTH-0401","AFT-2020-011","978-87-2113-483-9","Subskription","Klassiker","A","56384","16/02/2024","482","371.92","0.2046","36677.71","DKK","0.00","1205"
"18077","Salg","AUTH-0401","AFT-2020-011","978-87-9648-120-3","Subskription","Pocket","A","87290","22/01/2024","119","30.18","0.0887","318.56","DKK","0.00","1205"
"18078","Salg","AUTH-0401","AFT-2020-011","978-87-7523-314-4","Boghandel","Special","A","68470","22/12/2023","90","321.65","0.1652","4739.30","DKK","0.00","1205"
"18079","Frieksp","AUTH-0401","AFT-2020-011","978-87-4819-759-6","E-bog","Digital","D","97265","04/02/2024","1912","378.34","0.1541","111473.79","DKK","0.00","1205"
"18080","Salg","AUTH-0401","AFT-2020-011","978-87-5112-251-6","Eksport","Pocket","D","96447","15/02/2024","74","458.87","0.1249","4241.15","DKK","0.00","1205"
"18081","Retur","AUTH-0401","AFT-2020-011","978-87-2804-657-9","Lydbog","Special","B","95261","31/01/2024","-733","117.02","0.1977","-16957.85","DKK","0.00","1205"
"18082","Royalty","AUTH-0401","AFT-2020-011","978-87-1975-290-8","Online","Digital","C","51604","14/02/2024","887","297.25","0.1493","39364.55","DKK","0.00","1205"
"18083","GarGlobal","AUTH-0401","AFT-2020-011","978-87-8953-008-6","Boghandel","Digital","D","76157","17/02/2024","155","543.41","0.1863","15237.99","DKK","0.00","1205"
"18084","Retur","AUTH-0401","AFT-2020-011","978-87-2466-338-1","Bibliotek","Klassiker","C","65228","03/01/2024","-1493","359.80","0.0906","-48668.63","EUR","0.00","1205"
"18085","Salg","AUTH-0401","AFT-2020-011","978-87-5438-938-1","Bibliotek","Indbundet","B","86487","10/02/2024","1960","587.11","0.219","252011.10","DKK","0.00","1205"
"18086","Salg","AUTH-0401","AFT-2020-011","978-87-5625-434-2","E-bog","Pocket","C","82792","12/01/2024","1558","48.61","0.1895","14351.67","DKK","0.00","1205"
"18087","Salg","AUTH-0401","AFT-2020-011","978-87-1258-107-9","E-bog","Lydbog","A","68189","30/01/2024","1511","61.16","0.0763","6687.44","DKK","0.00","1205"
"18088","Salg","AUTH-0401","AFT-2020-011","978-87-9799-121-3","E-bog","Standard","A","71811","24/12/2023","765","144.24","0.0817","9015.07","DKK","0.00","1205"
"18089","Salg","AUTH-0401","AFT-2020-011","978-87-4462-627-4","Lydbog","Klassiker","D","86381","05/01/2024","1952","303.87","0.1754","104039.25","DKK","0.00","1205"
"18090","Salg","AUTH-0401","AFT-2020-011","978-87-9126-111-4","Online","Indbundet","A","84139","15/01/2024","32","342.51","0.2381","2609.65","DKK","0.00","1205"
"18091","Salg","AUTH-0401","AFT-2020-011","978-87-3289-136-3","Subskription","Lydbog","D","74908","21/12/2023","1152","429.26","0.2144","106022.41","DKK","0.00","1205"
"18092","ForskudMod","AUTH-0401","AFT-2020-011","978-87-6685-622-2","Online","Special","C","88823","29/12/2023","1369","54.13","0.1503","54998.26","DKK","0.00","1205"
"18093","Afgift","AUTH-0401","AFT-2020-011","978-87-6899-604-9","Bibliotek","Indbundet","D","62251","03/02/2024","729","267.36","0.0873","17015.24","DKK","0.00","1205"
