"TRANSNR";"TRANSTYPE";"KONTO";"AFTALE";"ARTNR";"KANAL";"PRISGRUPPE";"VILKAR";"BILAGSNR";"BILAGSDATO";"ANTAL";"STKPRIS";"STKAFREGNSATS";"BELOEB";"VALUTA";"SKAT";"AFREGNBATCH"
"10323";"Bonus";"AUTH-1708";"AFT-2022-015";"978-87-4857-086-3";"Online";"Standard";"B";"73860";"2021-09-11";"1503";"135.53";"0.0537";"10938.78";"DKK";"0.00";"8674"
"10324";"Salg";"AUTH-1708";"AFT-2022-015";"978-87-8638-782-9";"Bibliotek";"Lydbog";"A";"57239";"2021-08-08";"1256";"191.06";"0.132";"31676.22";"DKK";"0.00";"8674"
"10325";"Salg";"AUTH-1708";"AFT-2022-015";"978-87-2031-731-8";"Lydbog";"Lydbog";"A";"82106";"2021-08-30";"66";"354.88";"0.2173";"5089.62";"SEK";"0.00";"8674"
"10326";"GarGlobal";"AUTH-1708";"AFT-2022-015";"978-87-9103-717-7";"Lydbog";"Lydbog";"C";"77259";"2021-09-04";"1641";"393.53";"0.1222";"78914.65";"SEK";"0.00";"8674"
"10327";"Retur";"AUTH-1708";"AFT-2022-015";"978-87-4801-413-8";"Subskription";"Lydbog";"A";"84842";"2021-08-02";"-1968";"325.56";"0.0702";"-44977.29";"DKK";"0.00";"8674"
"10328";"Retur";"AUTH-1708";"AFT-2022-015";"978-87-2886-195-0";"Online";"Pocket";"B";"56822";"2021-09-13";"-1382";"290.98";"0.183";"-73590.59";"DKK";"0.00";"8674"
"10329";"Salg";"AUTH-1708";"AFT-2022-015";"978-87-2897-558-9";"Subskription";"Pocket";"D";"78219";"2021-08-28";"665";"510.71";"0.1325";"44999.93";"DKK";"0.00";"8674"
"10330";"Retur";"AUTH-1708";"AFT-2022-015";"978-87-8457-760-4";"Lydbog";"Pocket";"B";"83922";"2021-07-20";"-1488";"49.67";"0.1069";"-7900.87";"DKK";"0.00";"8674"
"10331";"Salg";"AUTH-1708";"AFT-2022-015";"978-87-3504-888-7";"Bibliotek";"Standard";"C";"80170";"2021-07-21";"1169";"556.85";"0.0809";"52662.47";"DKK";"0.00";"8674"
"10332";"Retur";"AUTH-1708";"AFT-2022-015";"978-87-9334-419-8";"Online";"Pocket";"C";"97420";"2021-07-23";"-819";"353.78";"0.0935";"-27091.23";"DKK";"0.00";"8674"
"10333";"Retur";"AUTH-1708";"AFT-2022-015";"978-87-9194-096-5";"Subskription";"Special";"B";"72801";"2021-08-09";"-161";"473.88";"0.2344";"-17883.47";"DKK";"0.00";"8674"
"10334";"Korrektion";"AUTH-1708";"AFT-2022-015";"978-87-3906-048-9";"Eksport";"Digital";"A";"82925";"2021-08-08";"85";"211.66";"0.163";"2932.55";"DKK";"0.00";"8674"
"10335";"Salg";"AUTH-1708";"AFT-2022-015";"978-87-9981-364-3";"Online";"Standard";"D";"81185";"2021-07-24";"1611";"254.34";"0.0764";"31304.27";"DKK";"0.00";"8674"
"10336";"Salg";"AUTH-1708";"AFT-2022-015";"978-87-2278-376-0";"Lydbog";"Special";"C";"84357";"2021-09-04";"1336";"355.07";"0.1622";"76943.38";"EUR";"0.00";"8674"
"10337";"Salg";"AUTH-1708";"AFT-2022-015";"978-87-5911-665-4";"Online";"Standard";"C";"51586";"2021-08-29";"714";"138.35";"0.1189";"11745.17";"DKK";"0.00";"8674"
"10338";"Salg";"AUTH-1708";"AFT-2022-015";"978-87-7033-521-8";"Online";"Indbundet";"D";"59678";"2021-08-27";"231";"450.81";"0.0986";"10267.92";"DKK";"0.00";"8674"
"10339";"Salg";"AUTH-1708";"AFT-2022-015";"978-87-7053-833-6";"Boghandel";"Indbundet";"A";"90831";"2021-08-18";"1120";"327.71";"0.1017";"37327.48";"DKK";"0.00";"8674"
"10340";"Salg";"AUTH-1708";"AFT-2022-015";"978-87-8042-043-0";"E-bog";"Lydbog";"A";"92910";"2021-08-17";"1617";"426.31";"0.1043";"71898.50";"DKK";"0.00";"8674"
