"TRANSNR","TRANSTYPE","KONTO","AFTALE","ARTNR","KANAL","PRISGRUPPE","VILKAR","BILAGSNR","BILAGSDATO","ANTAL","STKPRIS","STKAFREGNSATS","BELOEB","VALUTA","SKAT","AFREGNBATCH"
"12114","Salg","AUTH-0401","AFT-2025-008","978-87-3331-883-8","E-bog","Special","A","55406","19-05-2020","1093","189.81","0.1297","26907.86","DKK","0.00","5112"
"12115","Salg","AUTH-0401","AFT-2025-008","978-87-0473-719-4","Bibliotek","Lydbog","D","99331","23-04-2020","1073","485.73","0.1783","92927.87","DKK","0.00","5112"
"12116","Salg","AUTH-0401","AFT-2025-008","978-87-6455-442-7","Eksport","Special","D","64578","04-05-2020","197","239.16","0.1831","8626.67","DKK","0.00","5112"
"12117","Royalty","AUTH-0401","AFT-2025-008","978-87-0532-739-4","Lydbog","Lydbog","B","67240","13-04-2020","878","327.22","0.1225","35194.15","DKK","0.00","5112"
"12118","Salg","AUTH-0401","AFT-2025-008","978-87-9039-799-9","Lydbog","Klassiker","B","64266","03-05-2020","960","549.89","0.1854","97871.62","DKK","0.00","5112"
"12119","Salg","AUTH-0401","AFT-2025-008","978-87-1985-965-2","Boghandel","Lydbog","C","97676","13-05-2020","1635","236.40","0.0661","25548.58","SEK","0.00","5112"
"12120","Salg","AUTH-0401","AFT-2025-008","978-87-6860-673-3","Online","Indbundet","A","69519","25-05-2020","610","311.18","0.1442","27372.02","DKK","0.00","5112"
"12121","Diverse","AUTH-0401","AFT-2025-008","978-87-8959-103-2","Lydbog","Lydbog","D","80782","24-05-2020","1081","220.55","0.1121","26726.27","DKK","0.00","5112"
"12122","Retur","AUTH-0401","AFT-2025-008","978-87-9637-439-0","Online","Pocket","A","66853","08-05-2020","-1386","590.91","0.0956","-78296.52","DKK","0.00","5112"
"12123","Retur","AUTH-0401","AFT-2025-008","978-87-9554-656-9","Lydbog","Indbundet","A","80797","04-04-2020","-1595","406.96","0.1236","-80228.91","DKK","0.00","5112"
"12124","Salg","AUTH-0401","AFT-2025-008","978-87-1027-366-2","Lydbog","Special","B","98223","22-04-2020","454","418.55","0.2446","46479.31","SEK","0.00","5112"
"12125","Retur","AUTH-0401","AFT-2025-008","978-87-2234-874-7","E-bog","Digital","D","93747","27-04-2020","-1156","151.63","0.2459","-43102.40","DKK","0.00","5112"
"12126","Frieksp","AUTH-0401","AFT-2025-008","978-87-0904-886-8","Boghandel","Digital","A","78990","17-05-2020","812","439.66","0.1955","69794.27","DKK","0.00","5112"
"12127","Salg","AUTH-0401","AFT-2025-008","978-87-4789-378-9","Subskription","Lydbog","B","55987","17-04-2020","732","379.37","0.176","48875.00","DKK","0.00","5112"
"12128","Forskud","AUTH-0401","AFT-2025-008","978-87-9093-716-4","Eksport","Digital","A","93375","12-05-2020","600","550.80","0.2042","67484.02","DKK","0.00","5112"
"12129","Retur","AUTH-0401","AFT-2025-008","978-87-7346-694-0","E-bog","Klassiker","A","65322","14-05-2020","-523","550.16","0.2086","-60021.25","NOK","0.00","5112"
"12130","Bonus","AUTH-0401","AFT-2025-008","978-87-5289-056-8","Eksport","Digital","A","62542","05-05-2020","895","226.14","0.2475","50092.84","DKK","0.00","5112"
"12131","Royalty","AUTH-0401","AFT-2025-008","978-87-7198-883-3","Lydbog","Digital","C","52844","22-04-2020","912","185.55","0.2131","36061.12","DKK","0.00","5112"
"12132","Frieksp","AUTH-0401","AFT-2025-008","978-87-6250-230-7","Lydbog","Indbundet","B","94110","23-05-2020","1048","519.66","0.179","97484.06","DKK","0.00","5112"
"12133","Retur","AUTH-0401","AFT-2025-008","978-87-3435-486-6","Bibliotek","Special","B","56692","11-04-2020","-1219","217.72","0.2493","-66164.39","DKK","0.00","5112"
"12134","Retur","AUTH-0401","AFT-2025-008","978-87-1088-035-8","Eksport","Standard","B","77994","24-04-2020","-1778","206.55","0.1744","-64047.68","DKK","0.00","5112"
"12135","Salg","AUTH-0401","AFT-2025-008","978-87-6474-769-0","Bibliotek","Klassiker","A","55312","27-04-2020","251","403.86","0.2263","22939.77","DKK","0.00","5112"
"12136","Salg","AUTH-0401","AFT-2025-008","978-87-9655-868-4","Online","Standard","C","91866","06-05-2020","1457","557.00","0.064","51939.14","SEK","0.00","5112"
"12137","Salg","AUTH-0401","AFT-2025-008","978-87-8933-352-6","Boghandel","Digital","C","76286","12-05-2020","1731","339.40","0.1929","113329.02","DKK","0.00","5112"
"12138","Salg","AUTH-0401","AFT-2025-008","978-87-5002-957-1","Boghandel","Digital","B","52042","26-05-2020","396","479.40","0.0523","9928.76","DKK","0.00","5112"
"12139","Salg","AUTH-0401","AFT-2025-008","978-87-7181-580-1","Online","Digital","C","89173","05-04-2020","789","455.41","0.1808","64964.78","DKK","0.00","5112"
"12140","Salg","AUTH-0401","AFT-2025-008","978-87-6505-519-0","Lydbog","Klassiker","A","64589","07-05-2020","195","412.26","0.1979","15909.32","DKK","0.00","5112"
"12141","Frieksp","AUTH-0401","AFT-2025-008","978-87-7170-804-2","Lydbog","Special","A","96342","13-04-2020","1250","569.36","0.1695","120633.15","DKK","0.00","5112"
"12142","Salg","AUTH-0401","AFT-2025-008","978-87-9612-933-4","Subskription","Digital","C","87780","17-04-2020","1665","109.90","0.2025","37054.16","DKK","0.00","5112"
"12143","Retur","AUTH-0401","AFT-2025-008","978-87-4003-717-3","Online","Pocket","A","60125","24-04-2020","-1016","236.64","0.1611","-38732.67","DKK","0.00","5112"
"12144","Royalty","AUTH-0401","AFT-2025-008","978-87-1126-203-0","Bibliotek","Klassiker","A","74287","23-05-2020","1878","63.83","0.1277","15307.75","DKK","0.00","5112"
"12145","Salg","AUTH-0401","AFT-2025-008","978-87-2118-601-2","Eksport","Indbundet","D","58635","16-05-2020","1111","76.54","0.0743","6318.17","DKK","0.00","5112"
"12146","Salg","AUTH-0401","AFT-2025-008","978-87-2559-879-8","Subskription","Lydbog","B","59872","20-05-2020","1476","550.79","0.0619","50322.60","DKK","0.00","5112"
"12147","Salg","AUTH-0401","AFT-2025-008","978-87-5968-891-5","Boghandel","Digital","C","91501","24-04-2020","1733","41.42","0.1665","11951.51","DKK","0.00","5112"
"12148","Salg","AUTH-0401","AFT-2025-008","978-87-0450-521-2","Lydbog","Digital","D","77668","13-04-2020","134","110.18","0.0598","882.89","DKK","0.00","5112"
