"TRANSNR";"TRANSTYPE";"KONTO";"AFTALE";"ARTNR";"KANAL";"PRISGRUPPE";"VILKAR";"BILAGSNR";"BILAGSDATO";"ANTAL";"STKPRIS";"STKAFREGNSATS";"BELOEB";"VALUTA";"SKAT";"AFREGNBATCH"
"10610";"Salg";"AUTH-1102";"AFT-2023-002";"978-87-6502-374-8";"Boghandel";"Pocket";"C";"71291";"2020-02-07";"244";"269.57";"-0.05";"10524.01";"EUR";"0.00";"9788"
"10611";"Frieksp";"AUTH-1102";"AFT-2023-002";"978-87-1022-580-7";"Lydbog";"Lydbog";"D";"72422";"2020-02-09";"1572";"419.43";"0.0604";"39824.38";"DKK";"0.00";"9788"
"10612";"Korrektion";"AUTH-1102";"AFT-2023-002";"978-87-4471-639-5";"Lydbog";"Lydbog";"A";"57537";"2020-01-04";"313";"444.93";"0.0874";"12171.59";"DKK";"0.00";"9788"
"10613";"Salg";"AUTH-1102";"AFT-2023-002";"978-87-1892-392-7";"E-bog";"Pocket";"D";"62594";"2020-01-04";"470";"98.50";"0.1303";"6032.24";"DKK";"0.00";"9788"
"10614";"Salg";"AUTH-1102";"AFT-2023-002";"978-87-6684-335-2";"Eksport";"Standard";"B";"53385";"2020-01-28";"873";"302.64";"0.152";"40159.12";"DKK";"0.00";"9788"
"10615";"Salg";"AUTH-1102";"AFT-2023-002";"978-87-5635-020-4";"Boghandel";"Indbundet";"C";"68698";"2019-12-31";"2";"59.61";"0.199";"23.72";"DKK";"0.00";"9788"
"10616";"Royalty";"AUTH-1102";"AFT-2023-002";"978-87-4755-411-6";"Bibliotek";"Klassiker";"A";"58539";"2020-02-11";"1371";"37.72";"0.1604";"8294.94";"DKK";"0.00";"9788"
"10617";"Retur";"AUTH-1102";"AFT-2023-002";"978-87-9895-343-2";"Bibliotek";"Lydbog";"C";"91258";"2019-12-26";"-1197";"248.49";"0.2274";"-67638.43";"DKK";"0.00";"9788"
"10618";"Salg";"AUTH-1102";"AFT-2023-002";"978-87-7118-954-4";"Lydbog";"Lydbog";"B";"52871";"2020-01-21";"1486";"299.79";"-0.05";"90077.66";"DKK";"0.00";"9788"
"10619";"Salg";"AUTH-1102";"AFT-2023-002";"978-87-8557-161-8";"Online";"Special";"C";"51433";"2020-01-19";"989";"268.38";"0.2363";"62720.59";"DKK";"0.00";"9788"
"10620";"Salg";"AUTH-1102";"AFT-2023-002";"978-87-3678-812-6";"E-bog";"Pocket";"C";"76270";"2020-02-05";"897";"457.15";"N/A";"51996.06";"DKK";"0.00";"9788"
"10621";"Salg";"AUTH-1102";"AFT-2023-002";"978-87-3908-788-2";"Online";"Pocket";"A";"67597";"2020-02-01";"531";"202.61";"0.0941";"10123.83";"DKK";"0.00";"9788"
"10622";"Bonus";"AUTH-1102";"AFT-2023-002";"978-87-4024-240-9";"Boghandel";"Pocket";"B";"85035";"2019-12-31";"1316";"587.63";"0.2479";"191706.30";"SEK";"0.00";"9788"
"10623";"Salg";"AUTH-1102";"AFT-2023-002";"978-87-5518-426-8";"Boghandel";"Lydbog";"C";"91022";"2019-12-21";"1840";"377.91";"0.1149";"79896.22";"DKK";"0.00";"9788"
"10624";"Salg";"AUTH-1102";"AFT-2023-002";"978-87-4240-891-9";"Subskription";"Indbundet";"B";"66865";"2020-01-28";"1480";"454.33";"0.1264";"84992.42";"DKK";"0.00";"9788"
"10625";"Bonus";"AUTH-1102";"AFT-2023-002";"978-87-4396-273-1";"Online";"Digital";"D";"81392";"2020-02-13";"1495";"443.24";"0.1237";"81969.04";"DKK";"0.00";"9788"
"10626";"Salg";"AUTH-1102";"AFT-2023-002";"978-87-2397-240-8";"Eksport";"Pocket";"D";"95047";"2020-01-12";"636";"122.66";"0.0855";"6670.01";"DKK";"0.00";"9788"
"10627";"Salg";"AUTH-1102";"AFT-2023-002";"978-87-7618-209-0";"Boghandel";"Pocket";"A";"50888";"2020-02-08";"205";"244.98";"0.0541";"2716.95";"DKK";"0.00";"9788"
"10628";"Salg";"AUTH-1102";"AFT-2023-002";"978-87-9001-851-1";"Online";"Pocket";"A";"79119";"2020-02-13";"415";"109.18";"0.2019";"9148.03";"DKK";"0.00";"9788"
"10629";"Salg";"AUTH-1102";"AFT-2023-002";"978-87-0848-100-0";"Bibliotek";"Indbundet";"D";"77216";"2020-02-12";"211";"339.88";"0.0705";"5055.88";"DKK";"0.00";"9788"
"10630";"Salg";"AUTH-1102";"AFT-2023-002";"978-87-6254-361-4";"Boghandel";"Pocket";"A";"68468";"2019-12-24";"1008";"126.44";"0.072";"9176.51";"DKK";"0.00";"9788"
