"TRANSNR","TRANSTYPE","KONTO","AFTALE","ARTNR","KANAL","PRISGRUPPE","VILKAR","BILAGSNR","BILAGSDATO","ANTAL","STKPRIS","STKAFREGNSATS","BELOEB","VALUTA","SKAT","AFREGNBATCH"
"16767","GarGlobal","AUTH-1708","AFT-2025-050","978-87-1579-192-5","Lydbog","Standard","B","82095","07.01.2021","1210","75.56","0.1346","12306.15","DKK","0.00","5979"
"16768","Salg","AUTH-1708","AFT-2025-050","978-87-0079-851-9","Eksport","Lydbog","D","92070","17.02.2021","1832","357.80","0.2031","133129.94","DKK","0.00","5979"
"16769","Salg","AUTH-1708","AFT-2025-050","978-87-9969-271-2","Lydbog","Standard","C","57359","03.01.2021","914","277.90","0.0894","22707.65","DKK","0.00","5979"
"16770","Forskud","AUTH-1708","AFT-2025-050","978-87-3526-024-1","Bibliotek","Pocket","B","65629","17.02.2021","1032","275.08","0.1263","35854.37","DKK","0.00","5979"
"16771","Forskud","AUTH-1708","AFT-2025-050","978-87-6232-168-7","Online","Digital","C","56403","08.02.2021","1939","476.07","0.1076","99325.53","DKK","0.00","5979"
"16772","Royalty","AUTH-1708","AFT-2025-050","978-87-8409-394-4","Bibliotek","Pocket","B","63764","22.12.2020","294","478.36","0.1227","17256.26","DKK","0.00","5979"
"16773","Salg","AUTH-1708","AFT-2025-050","978-87-8162-309-0","Eksport","Indbundet","D","91645","16.02.2021","339","287.09","0.1496","14559.60","DKK","0.00","5979"
"16774","Retur","AUTH-1708","AFT-2025-050","978-87-8729-242-9","Lydbog","Klassiker","A","74861","15.02.2021","-1185","357.25","0.1929","-81662.53","DKK","0.00","5979"
"16775","Salg","AUTH-1708","AFT-2025-050","978-87-3923-251-0","E-bog","Digital","D","63952","02.02.2021","254","125.26","0.2058","6547.74","DKK","0.00","5979"
"16776","Salg","AUTH-1708","AFT-2025-050","978-87-4301-719-6","Subskription","Standard","D","76677","23.12.2020","1222","519.13","0.0639","40536.68","DKK","0.00","5979"
"16777","Salg","AUTH-1708","AFT-2025-050","978-87-4580-997-3","E-bog","Lydbog","D","68582","17.01.2021","615","524.64","0.0669","21585.53","DKK","0.00","5979"
"16778","Salg","AUTH-1708","AFT-2025-050","978-87-5931-942-0","Eksport","Pocket","A","56785","30.12.2020","1859","555.00","0.0613","63245.97","DKK","0.00","5979"
"16779","Bonus","AUTH-1708","AFT-2025-050","978-87-5785-890-7","Boghandel","Lydbog","B","51044","25.01.2021","74","418.65","0.1343","4160.63","DKK","0.00","5979"
"16780","Royalty","AUTH-1708","AFT-2025-050","978-87-2381-277-3","Online","Klassiker","C","76105","28.12.2020","1111","181.17","0.2079","41846.08","DKK","0.00","5979"
"16781","Salg","AUTH-1708","AFT-2025-050","978-87-5613-662-4","E-bog","Digital","D","68469","08.01.2021","844","130.20","0.1385","15219.60","DKK","0.00","5979"
"16782","Bonus","AUTH-1708","AFT-2025-050","978-87-1121-785-6","Eksport","Special","B","58752","27.12.2020","1207","437.48","0.1832","96736.63","SEK","0.00","5979"
"16783","Frieksp","AUTH-1708","AFT-2025-050","978-87-2484-059-1","E-bog","Standard","B","51808","21.01.2021","1547","365.49","0.0738","41727.48","DKK","0.00","5979"
"16784","Frieksp","AUTH-1708","AFT-2025-050","978-87-8237-961-3","Bibliotek","Standard","D","83888","21.01.2021","1965","521.34","0.0942","96501.60","DKK","0.00","5979"
"16785","Salg","AUTH-1708","AFT-2025-050","978-87-8329-411-3","Eksport","Lydbog","A","84663","16.01.2021","187","436.66","0.2115","17270.12","DKK","0.00","5979"
"16786","Retur","AUTH-1708","AFT-2025-050","978-87-9516-804-4","E-bog","Digital","A","61000","29.01.2021","-46","225.70","0.2443","-2536.37","DKK","0.00","5979"
"16787","Salg","AUTH-1708","AFT-2025-050","978-87-6345-300-4","Eksport","Special","B","58062","09.02.2021","1682","186.20","0.0592","18540.75","DKK","0.00","5979"
"16788","Salg","AUTH-1708","AFT-2025-050","978-87-4433-584-8","E-bog","Standard","D","86059","24.12.2020","382","201.15","0.138","10603.82","DKK","0.00","5979"
"16789","Salg","AUTH-1708","AFT-2025-050","978-87-7371-256-6","E-bog","Indbundet","A","55512","24.01.2021","1755","571.44","0.1947","195260.19","DKK","0.00","5979"
"16790","Salg","AUTH-1708","AFT-2025-050","978-87-4853-182-6","Boghandel","Lydbog","C","80943","11.02.2021","618","425.99","0.2087","54942.74","DKK","0.00","5979"
"16791","Salg","AUTH-1708","AFT-2025-050","978-87-5432-181-7","Boghandel","Special","A","52831","12.01.2021","1685","105.38","0.1081","19194.81","DKK","0.00","5979"
"16792","Royalty","AUTH-1708","AFT-2025-050","978-87-5769-120-7","Lydbog","Indbundet","D","68987","03.01.2021","215","157.91","0.1159","3934.88","DKK","0.00","5979"
"16793","Salg","AUTH-1708","AFT-2025-050","978-87-9619-525-4","Online","Klassiker","B","83276","29.12.2020","524","243.07","0.155","19742.15","DKK","0.00","5979"
"16794","Salg","AUTH-1708","AFT-2025-050","978-87-7679-279-4","Online","Special","B","54756","06.01.2021","93","576.30","0.1175","6297.52","DKK","0.00","5979"
"16795","Salg","AUTH-1708","AFT-2025-050","978-87-2383-636-6","Boghandel","Special","C","64376","21.01.2021","1184","516.19","0.1185","72423.52","DKK","0.00","5979"
"16796","Salg","AUTH-1708","AFT-2025-050","978-87-4746-395-1","Bibliotek","Indbundet","A","91352","15.01.2021","371","588.42","0.2468","53877.38","DKK","0.00","5979"
"16797","Retur","AUTH-1708","AFT-2025-050","978-87-0380-807-9","Online","Lydbog","B","71069","15.02.2021","-445","485.97","0.1782","-38536.94","EUR","0.00","5979"
"16798","Salg","AUTH-1708","AFT-2025-050","978-87-4497-501-3","Boghandel","Pocket","B","99349","19.02.2021","1858","203.54","0.1548","58541.85","DKK","0.00","5979"
"16799","Salg","AUTH-1708","AFT-2025-050","978-87-9790-143-4","E-bog","Klassiker","A","73793","05.02.2021","1777","555.51","0.0996","98319.27","DKK","0.00","5979"
"16800","Royalty","AUTH-1708","AFT-2025-050","978-87-1226-330-2","Bibliotek","Standard","A","97502","18.02.2021","54","458.96","0.1705","4225.64","DKK","0.00","5979"
"16801","Afgift","AUTH-1708","AFT-2025-050","978-87-2005-508-1","Lydbog","Standard","B","78707","22.01.2021","723","579.58","0.1727","72367.58","DKK","0.00","5979"
"16802","Salg","AUTH-1708","AFT-2025-050","978-87-2168-280-4","Eksport","Pocket","D","56247","01.01.2021","1963","414.37","0.0664","54010.31","SEK","0.00","5979"
