"TRANSNR";"TRANSTYPE";"KONTO";"AFTALE";"ARTNR";"KANAL";"PRISGRUPPE";"VILKAR";"BILAGSNR";"BILAGSDATO";"ANTAL";"STKPRIS";"STKAFREGNSATS";"BELOEB";"VALUTA";"SKAT";"AFREGNBATCH"
"13918";"Forskud";"AUTH-0627";"AFT-2024-001";"978-87-2740-265-9";"Boghandel";"Indbundet";"C";"74032";"18.06.2020";"703";"342.72";"0.1734";"41777.64";"DKK";"0.00";"3538"
"13919";"Afgift";"AUTH-0627";"AFT-2024-001";"978-87-3108-185-7";"Boghandel";"Pocket";"B";"71350";"03.06.2020";"1327";"188.94";"0.1573";"39438.79";"DKK";"0.00";"3538"
"13920";"Salg";"AUTH-0627";"AFT-2024-001";"978-87-7490-994-1";"Bibliotek";"Pocket";"B";"92031";"06.07.2020";"1345";"189.33";"0.2485";"63280.24";"DKK";"0.00";"3538"
"13921";"Salg";"AUTH-0627";"AFT-2024-001";"978-87-0621-461-7";"E-bog";"Pocket";"B";"97437";"14.06.2020";"476";"153.21";"0.1021";"7445.94";"DKK";"0.00";"3538"
"13922";"Salg";"AUTH-0627";"AFT-2024-001";"978-87-5556-348-3";"Eksport";"Standard";"B";"92376";"28.07.2020";"246";"542.88";"0.0729";"9735.68";"DKK";"0.00";"3538"
"13923";"Retur";"AUTH-0627";"AFT-2024-001";"978-87-0749-223-6";"Eksport";"Special";"A";"84894";"10.06.2020";"-1268";"508.76";"0.1328";"-85670.30";"DKK";"0.00";"3538"
"13924";"Retur";"AUTH-0627";"AFT-2024-001";"978-87-0827-457-2";"E-bog";"Standard";"C";"88109";"28.07.2020";"-564";"242.28";"0.1198";"-16370.18";"DKK";"0.00";"3538"
"13925";"Salg";"AUTH-0627";"AFT-2024-001";"978-87-3373-643-4";"Bibliotek";"Standard";"D";"61846";"09.06.2020";"766";"459.99";"0.0961";"33861.06";"DKK";"0.00";"3538"
"13926";"Salg";"AUTH-0627";"AFT-2024-001";"978-87-0958-304-8";"Bibliotek";"Special";"B";"75725";"31.07.2020";"352";"468.96";"0.227";"37471.78";"DKK";"0.00";"3538"
"13927";"Salg";"AUTH-0627";"AFT-2024-001";"978-87-5574-744-9";"Online";"Pocket";"A";"71347";"16.06.2020";"1236";"143.81";"0.1287";"22876.32";"EUR";"0.00";"3538"
"13928";"Salg";"AUTH-0627";"AFT-2024-001";"978-87-4028-974-9";"Boghandel";"Special";"A";"94961";"25.07.2020";"1599";"32.10";"0.0924";"4742.70";"DKK";"0.00";"3538"
"13929";"Salg";"AUTH-0627";"AFT-2024-001";"978-87-9353-956-3";"Bibliotek";"Klassiker";"D";"59801";"20.06.2020";"336";"485.37";"0.1984";"32355.93";"DKK";"0.00";"3538"
"13930";"Korrektion";"AUTH-0627";"AFT-2024-001";"978-87-1889-267-4";"Online";"Digital";"D";"56045";"09.07.2020";"126";"81.06";"0.1362";"1391.09";"DKK";"0.00";"3538"
"13931";"Frieksp";"AUTH-0627";"AFT-2024-001";"978-87-2177-594-0";"Eksport";"Special";"B";"98302";"02.07.2020";"1662";"68.08";"0.1031";"11665.66";"DKK";"0.00";"3538"
"13932";"Salg";"AUTH-0627";"AFT-2024-001";"978-87-3769-791-5";"Boghandel";"Digital";"C";"67906";"11.06.2020";"1426";"277.60";"0.142";"56211.78";"DKK";"0.00";"3538"
"13933";"Salg";"AUTH-0627";"AFT-2024-001";"978-87-3007-982-4";"Lydbog";"Special";"A";"97669";"24.07.2020";"426";"433.22";"0.1779";"32831.75";"DKK";"0.00";"3538"
"13934";"Afgift";"AUTH-0627";"AFT-2024-001";"978-87-3563-921-4";"Lydbog";"Standard";"D";"99403";"29.07.2020";"223";"316.53";"0.1408";"9938.54";"DKK";"0.00";"3538"
"13935";"Salg";"AUTH-0627";"AFT-2024-001";"978-87-9877-351-1";"E-bog";"Special";"B";"91775";"22.07.2020";"1902";"57.19";"0.219";"23821.81";"DKK";"0.00";"3538"
"13936";"Royalty";"AUTH-0627";"AFT-2024-001";"978-87-6850-094-9";"Online";"Indbundet";"C";"93632";"20.07.2020";"919";"380.84";"0.1022";"35769.18";"DKK";"0.00";"3538"
"13937";"Salg";"AUTH-0627";"AFT-2024-001";"978-87-1662-908-1";"Lydbog";"Pocket";"D";"75800";"08.07.2020";"912";"356.27";"0.2258";"73366.54";"DKK";"0.00";"3538"
"13938";"Bonus";"AUTH-0627";"AFT-2024-001";"978-87-7763-966-1";"Eksport";"Pocket";"D";"76412";"17.06.2020";"472";"521.38";"0.0756";"18604.51";"DKK";"0.00";"3538"
"13939";"Salg";"AUTH-0627";"AFT-2024-001";"978-87-0408-413-7";"Boghandel";"Digital";"D";"53334";"08.07.2020";"1953";"320.37";"0.2062";"129015.75";"DKK";"0.00";"3538"
"13940";"Salg";"AUTH-0627";"AFT-2024-001";"978-87-8207-907-0";"Boghandel";"Special";"C";"82933";"14.07.2020";"990";"515.07";"0.234";"119321.12";"DKK";"0.00";"3538"
