"TRANSNR","TRANSTYPE","KONTO","AFTALE","ARTNR","KANAL","PRISGRUPPE","VILKAR","BILAGSNR","BILAGSDATO","ANTAL","STKPRIS","STKAFREGNSATS","BELOEB","VALUTA","SKAT","AFREGNBATCH"
"10039","SpecielMod","AUTH-1910","AFT-2019-077","978-87-8776-945-7","Online","Lydbog","C","65981","2026-11-23","1745","169.65","0.2369","70131.70","DKK","0.00","1672"
"10040","Royalty","AUTH-1910","AFT-2019-077","978-87-7527-354-6","Lydbog","Klassiker","D","68105","2027-01-01","698","189.09","0.1692","22331.83","DKK","0.00","1672"
"10041","Afgift","AUTH-1910","AFT-2019-077","978-87-7837-770-8","Boghandel","Klassiker","B","70067","2026-11-21","191","197.38","0.1309","4934.88","EUR","0.00","1672"
"10042","Retur","AUTH-1910","AFT-2019-077","978-87-8557-444-2","Eksport","Klassiker","C","98685","2026-11-13","-473","98.61","0.0885","-4127.86","DKK","0.00","1672"
"10043","Speciel","AUTH-1910","AFT-2019-077","978-87-9894-134-7","Online","Lydbog","D","67977","2026-12-21","466","235.31","0.1105","12116.82","DKK","0.00","1672"
"10044","Salg","AUTH-1910","AFT-2019-077","978-87-2710-947-3","Boghandel","Klassiker","C","66546","2026-11-09","981","280.60","0.0869","23920.84","DKK","0.00","1672"
"10045","Speciel","AUTH-1910","AFT-2019-077","978-87-9022-941-2","Subskription","Standard","D","84247","2026-12-14","509","97.35","0.2029","10053.93","DKK","0.00","1672"
"10046","Retur","AUTH-1910","AFT-2019-077","978-87-6499-091-1","Eksport","Special","C","93281","2026-11-22","-1941","463.99","0.1751","-157695.86","DKK","0.00","1672"
"10047","Salg","AUTH-1910","AFT-2019-077","978-87-2067-974-4","Online","Pocket","B","79755","2026-12-20","67","161.67","0.1914","2073.22","DKK","0.00","1672"
"10048","Salg","AUTH-1910","AFT-2019-077","978-87-9361-832-9","E-bog","Pocket","C","60873","2026-11-09","1861","181.11","0.0784","26424.38","DKK","0.00","1672"
"10049","Salg","AUTH-1910","AFT-2019-077","978-87-7464-887-1","Lydbog","Lydbog","C","98138","2026-12-03","897","75.73","0.058","3939.93","DKK","0.00","1672"
"10050","Retur","AUTH-1910","AFT-2019-077","978-87-4902-787-8","Lydbog","Indbundet","A","91601","2026-12-03","-1877","188.23","0.2494","-88114.94","DKK","0.00","1672"
"10051","Forskud","AUTH-1910","AFT-2019-077","978-87-5125-674-7","Boghandel","Special","C","52404","2026-12-11","1357","567.81","0.2127","163889.21","DKK","0.00","1672"
"10052","Royalty","AUTH-1910","AFT-2019-077","978-87-6808-760-0","Boghandel","Indbundet","C","90986","2026-12-07","385","324.97","0.1745","21832.30","DKK","0.00","1672"
"10053","Royalty","AUTH-1910","AFT-2019-077","978-87-2477-109-3","Subskription","Standard","B","50896","2026-12-11","1637","166.12","0.0817","22217.37","DKK","0.00","1672"
"10054","Bonus","AUTH-1910","AFT-2019-077","978-87-1712-748-7","Eksport","Standard","B","65973","2026-12-06","1445","185.54","0.2169","58152.04","DKK","0.00","1672"
"10055","Royalty","AUTH-1910","AFT-2019-077","978-87-9821-465-6","Lydbog","Pocket","D","68536","2026-11-06","1914","478.20","0.1034","94639.41","DKK","0.00","1672"
"10056","Salg","AUTH-1910","AFT-2019-077","978-87-7875-588-9","Subskription","Klassiker","D","95711","2026-11-18","773","289.06","0.1144","25561.92","DKK","0.00","1672"
"10057","Salg","AUTH-1910","AFT-2019-077","978-87-6057-662-1","Lydbog","Special","B","71757","2026-12-13","1015","578.98","0.0752","44192.39","DKK","0.00","1672"
"10058","Salg","AUTH-1910","AFT-2019-077","978-87-0262-174-7","Subskription","Digital","D","71532","2026-11-11","694","384.62","0.1295","34566.95","EUR","0.00","1672"
"10059","GarGlobalMod","AUTH-1910","AFT-2019-077","978-87-0913-431-8","Eksport","Indbundet","D","56586","2026-12-21","889","586.67","0.2021","105405.18","DKK","0.00","1672"
"10060","Speciel","AUTH-1910","AFT-2019-077","978-87-4556-238-0","E-bog","Indbundet","A","55175","2026-11-16","844","351.99","0.2085","61941.09","DKK","0.00","1672"
"10061","Retur","AUTH-1910","AFT-2019-077","978-87-9237-474-5","Lydbog","Lydbog","B","68850","2027-01-02","-1366","35.30","0.2109","-10169.56","DKK","0.00","1672"
"10062","SpecielMod","AUTH-1910","AFT-2019-077","978-87-6474-367-8","Eksport","Indbundet","C","95827","2026-12-12","219","164.93","0.1644","5938.07","DKK","0.00","1672"
"10063","Salg","AUTH-1910","AFT-2019-077","978-87-9097-439-8","Boghandel","Digital","D","66425","2026-12-15","1643","230.44","0.1773","67128.07","DKK","0.00","1672"
"10064","Salg","AUTH-1910","AFT-2019-077","978-87-7095-214-9","E-bog","Standard","A","85350","2026-11-14","670","455.30","0.0851","25959.84","DKK","0.00","1672"
"10065","SpecielMod","AUTH-1910","AFT-2019-077","978-87-7451-712-2","Lydbog","Indbundet","B","86524","2026-12-22","1545","579.94","0.222","198913.62","DKK","0.00","1672"
"10066","SpecielMod","AUTH-1910","AFT-2019-077","978-87-1754-965-4","Subskription","Special","A","89982","2026-12-15","222","413.97","0.1443","13261.36","DKK","0.00","1672"
"10067","Salg","AUTH-1910","AFT-2019-077","978-87-4612-004-6","E-bog","Standard","D","58890","2026-12-10","1009","96.03","0.097","9398.74","DKK","0.00","1672"
"10068","Speciel","AUTH-1910","AFT-2019-077","978-87-2617-964-4","Bibliotek","Lydbog","D","73768","2026-12-04","68","422.75","0.0935","2687.84","DKK","0.00","1672"
"10069","Salg","AUTH-1910","AFT-2019-077","978-87-3171-390-1","E-bog","Indbundet","C","87000","2026-11-14","104","477.68","0.0987","4903.29","NOK","0.00","1672"
"10070","Speciel","AUTH-1910","AFT-2019-077","978-87-3529-042-2","Subskription","Digital","B","58637","2026-11-13","267","337.36","0.2097","18888.75","DKK","0.00","1672"
"10071","SpecielMod","AUTH-1910","AFT-2019-077","978-87-0240-268-1","Subskription","Digital","B","83635","2026-12-25","-233","454.27","0.1452","-15368.68","DKK","0.00","1672"
"10072","Salg","AUTH-1910","AFT-2019-077","978-87-0847-007-3","Eksport","Klassiker","B","96687","2026-12-07","1736","258.49","0.1872","84003.87","DKK","0.00","1672"
"10073","Royalty","AUTH-1910","AFT-2019-077","978-87-1249-985-5","Boghandel","Standard","C","83131","2026-12-05","781","595.94","0.1561","72653.49","DKK","0.00","1672"
"10074","Korrektion","AUTH-1910","AFT-2019-077","978-87-8367-365-9","Boghandel","Digital","A","70483","2026-11-12","1695","288.01","0.1332","65025.17","DKK","0.00","1672"
"10075","Korrektion","AUTH-1910","AFT-2019-077","978-87-2711-116-2","Bibliotek","Lydbog","C","86462","2026-11-14","198","453.66","0.1245","11183.17","DKK","0.00","1672"
"10076","Salg","AUTH-1910","AFT-2019-077","978-87-6560-494-7","Lydbog","Klassiker","C","93039","2026-11-15","721","88.90","0.1515","9710.68","DKK","0.00","1672"
"10077","Forskud","AUTH-1910","AFT-2019-077","978-87-8514-936-7","Online","Digital","A","90211","2026-12-15","1731","349.17","0.2035","122998.10","DKK","0.00","1672"
"10078","Afgift","AUTH-1910","AFT-2019-077","978-87-4550-229-4","Boghandel","Klassiker","C","52009","2026-12-16","1347","258.02","0.0784","27248.15","NOK","0.00","1672"
"10079","Salg","AUTH-1910","AFT-2019-077","978-87-7525-459-0","E-bog","Klassiker","B","99442","2026-11-16","1222","78.29","0.0605","5788.06","DKK","0.00","1672"
"10080","SpecielMod","AUTH-1910","AFT-2019-077","978-87-7643-815-9","Bibliotek","Special","D","84533","2026-12-13","881","93.05","0.1856","15214.94","DKK","0.00","1672"
"10081","Speciel","AUTH-1910","AFT-2019-077","978-87-3244-510-8","Online","Special","A","82785","2026-11-30","1019","455.04","0.0851","39459.66","NOK","0.00","1672"
"10082","Afgift","AUTH-1910","AFT-2019-077","978-87-6071-596-9","Subskription","Lydbog","C","57548","2026-11-24","1175","260.09","0.178","54397.82","DKK","0.00","1672"
"10083","Frieksp","AUTH-1910","AFT-2019-077","978-87-9751-613-3","Boghandel","Indbundet","B","70334","2026-12-01","893","365.05","0.1548","50463.20","DKK","0.00","1672"
"10084","Retur","AUTH-1910","AFT-2019-077","978-87-8835-523-9","Online","Indbundet","B","60018","2026-12-14","-211","113.28","0.0895","-2139.24","DKK","0.00","1672"
"10085","SpecielMod","AUTH-1910","AFT-2019-077","978-87-9979-955-8","Subskription","Lydbog","D","68001","2026-12-16","310","280.20","0.1438","12490.76","DKK","0.00","1672"
"10086","Salg","AUTH-1910","AFT-2019-077","978-87-7005-411-9","Bibliotek","Klassiker","A","86327","2026-12-13","1260","368.01","0.1269","58842.59","DKK","0.00","1672"
