"TRANSNR","TRANSTYPE","KONTO","AFTALE","ARTNR","KANAL","PRISGRUPPE","VILKAR","BILAGSNR","BILAGSDATO","ANTAL","STKPRIS","STKAFREGNSATS","BELOEB","VALUTA","SKAT","AFREGNBATCH"
"12758","Forskud","AUTH-1304","AFT-2023-039","978-87-5770-250-7","Eksport","Digital","A","66780","16-07-2021","1428","78.63","0.1237","13889.49","DKK","0.00","2913"
"12759","Salg","AUTH-1304","AFT-2023-039","978-87-5256-374-5","Boghandel","Lydbog","C","67634","02-08-2021","1946","545.77","0.2368","251497.80","DKK","0.00","2913"
"12760","Retur","AUTH-1304","AFT-2023-039","978-87-6335-420-2","E-bog","Indbundet","D","64143","01-01-1950","-1452","544.76","0.1168","-92387.81","DKK","0.00","2913"
"12761","Salg","AUTH-1304","AFT-2023-039","978-87-7282-769-8","E-bog","Special","B","53944","29-07-2021","670","412.49","0.2261","62486.87","DKK","0.00","2913"
"12762","Afgift","AUTH-1304","AFT-2023-039","978-87-6603-669-3","Lydbog","Indbundet","B","80453","16-08-2021","1107","47.65","0.1772","9347.04","DKK","0.00","2913"
"12763","Korrektion","AUTH-1304","AFT-2023-039","978-87-9435-007-5","E-bog","Indbundet","C","73257","25-07-2021","1236","502.86","0.2104","130770.96","DKK","0.00","2913"
"12764","Salg","AUTH-1304","AFT-2023-039","978-87-4247-164-7","Eksport","Special","D","62651","22-07-2021","1156","596.14","0.1673","115292.76","DKK","0.00","2913"
"12765","Korrektion","AUTH-1304","AFT-2023-039","978-87-7259-250-3","Lydbog","Indbundet","A","90176","25-07-2021","203","250.85","0.0648","3299.78","DKK","0.00","2913"
"12766","Royalty","AUTH-1304","AFT-2023-039","978-87-2307-008-1","Lydbog","Standard","D","70176","14-08-2021","130","141.87","0.2008","3703.37","DKK","0.00","2913"
"12767","Salg","AUTH-1304","AFT-2023-039","978-87-2692-494-7","Online","Pocket","D","94088","22-07-2021","201","344.18","0.0681","4711.17","DKK","0.00","2913"
"12768","Retur","AUTH-1304","AFT-2023-039","978-87-2946-403-7","Lydbog","Klassiker","A","80287","02-08-2021","-140","593.83","0.1585","-13177.09","DKK","0.00","2913"
"12769","Salg","AUTH-1304","AFT-2023-039","978-87-1120-339-2","Bibliotek","Special","C","89501","21-07-2021","1667","545.47","0.2463","223960.22","DKK","0.00","2913"
"12770","Retur","AUTH-1304","AFT-2023-039","978-87-4239-438-0","Eksport","Lydbog","D","94298","23-08-2021","-1384","148.20","0.1463","-30007.42","DKK","0.00","2913"
"12771","Salg","AUTH-1304","AFT-2023-039","978-87-7734-850-1","Lydbog","Klassiker","C","79396","01-01-1899","1506","168.59","0.2133","54156.13","DKK","0.00","2913"
"12772","Royalty","AUTH-1304","AFT-2023-039","978-87-9316-250-1","Subskription","Pocket","A","77821","08-07-2021","1944","508.77","0.1205","119180.39","DKK","0.00","2913"
"12773","Royalty","AUTH-1304","AFT-2023-039","978-87-4837-268-9","Lydbog","Klassiker","B","65767","04-08-2021","1472","292.49","0.1915","82449.42","DKK","0.00","2913"
"12774","ForskudMod","AUTH-1304","AFT-2023-039","978-87-1286-728-9","E-bog","Klassiker","C","75136","01-08-2021","999","303.17","0.1496","45308.88","DKK","0.00","2913"
"12775","Salg","AUTH-1304","AFT-2023-039","978-87-2969-652-0","Bibliotek","Standard","D","64444","01-01-1950","1710","456.37","0.0701","54705.53","DKK","0.00","2913"
"12776","Salg","AUTH-1304","AFT-2023-039","978-87-4041-071-6","E-bog","Klassiker","A","68338","18-08-2021","1161","69.25","0.169","13587.47","DKK","0.00","2913"
"12777","Salg","AUTH-1304","AFT-2023-039","978-87-7814-963-3","Eksport","Standard","B","74250","01-01-1899","1640","233.44","0.056","21439.13","DKK","0.00","2913"
"12778","Salg","AUTH-1304","AFT-2023-039","978-87-5845-673-7","Boghandel","Lydbog","A","53770","28-07-2021","1955","528.03","0.2125","219363.46","DKK","0.00","2913"
"12779","Salg","AUTH-1304","AFT-2023-039","978-87-7493-175-1","E-bog","Lydbog","A","50446","12-07-2021","850","571.44","0.2104","102196.33","DKK","0.00","2913"
"12780","Salg","AUTH-1304","AFT-2023-039","978-87-3397-010-4","Boghandel","Lydbog","D","61259","03-08-2021","201","405.82","0.2388","19478.87","DKK","0.00","2913"
"12781","Frieksp","AUTH-1304","AFT-2023-039","978-87-2400-613-3","Online","Standard","B","88899","11-08-2021","1074","246.91","0.104","27578.86","DKK","0.00","2913"
"12782","Korrektion","AUTH-1304","AFT-2023-039","978-87-5143-580-7","Eksport","Standard","B","86510","02-07-2021","1710","187.43","0.1442","46216.86","DKK","0.00","2913"
"12783","Salg","AUTH-1304","AFT-2023-039","978-87-1531-195-6","Subskription","Standard","C","91100","25-08-2021","1252","580.22","0.2289","166281.07","DKK","0.00","2913"
"12784","Salg","AUTH-1304","AFT-2023-039","978-87-3477-966-9","Subskription","Pocket","D","74643","01-01-1950","102","512.13","0.1013","5291.63","DKK","0.00","2913"
"12785","Retur","AUTH-1304","AFT-2023-039","978-87-2246-406-5","Eksport","Indbundet","A","77199","01-01-2199","-1210","528.85","0.1826","-116847.29","DKK","0.00","2913"
"12786","Forskud","AUTH-1304","AFT-2023-039","978-87-8277-114-1","Bibliotek","Digital","C","74188","01-01-1899","1151","347.52","0.2077","83079.07","DKK","0.00","2913"
"12787","Afgift","AUTH-1304","AFT-2023-039","978-87-5570-826-6","Boghandel","Standard","D","53056","18-07-2021","1008","449.92","0.1263","57279.50","DKK","0.00","2913"
"12788","Salg","AUTH-1304","AFT-2023-039","978-87-4294-267-3","Bibliotek","Lydbog","C","95873","01-07-2021","1620","387.97","0.156","98047.78","NOK","0.00","2913"
"12789","Salg","AUTH-1304","AFT-2023-039","978-87-8626-849-4","Boghandel","Indbundet","A","54113","01-01-1950","1941","595.56","0.0586","67740.54","DKK","0.00","2913"
"12790","Frieksp","AUTH-1304","AFT-2023-039","978-87-0768-170-8","E-bog","Klassiker","A","64415","14-07-2021","91","274.17","0.0656","1636.69","DKK","0.00","2913"
"12791","Korrektion","AUTH-1304","AFT-2023-039","978-87-3976-610-7","Bibliotek","Klassiker","D","55474","17-08-2021","641","173.11","0.2231","24755.96","DKK","0.00","2913"
"12792","Retur","AUTH-1304","AFT-2023-039","978-87-1751-800-1","Boghandel","Standard","D","61732","14-07-2021","-1842","285.33","0.1447","-76051.12","DKK","0.00","2913"
"12793","ForskudMod","AUTH-1304","AFT-2023-039","978-87-1867-706-6","Bibliotek","Indbundet","C","97587","05-08-2021","877","307.71","0.1876","50626.05","DKK","0.00","2913"
"12794","Salg","AUTH-1304","AFT-2023-039","978-87-3491-430-5","Subskription","Digital","B","73748","05-07-2021","1947","391.35","0.2091","159325.51","DKK","0.00","2913"
"12795","Royalty","AUTH-1304","AFT-2023-039","978-87-8336-740-4","Online","Lydbog","C","52945","01-01-2199","1834","328.06","0.1652","99394.57","DKK","0.00","2913"
"12796","Retur","AUTH-1304","AFT-2023-039","978-87-7698-801-2","Lydbog","Klassiker","C","76542","15-08-2021","-362","411.88","0.083","-12375.35","DKK","0.00","2913"
"12797","Salg","AUTH-1304","AFT-2023-039","978-87-0880-257-7","Boghandel","Klassiker","B","76439","21-08-2021","1688","404.49","0.2084","142291.17","DKK","0.00","2913"
"12798","Salg","AUTH-1304","AFT-2023-039","978-87-7035-595-7","E-bog","Standard","D","75652","05-07-2021","1813","532.35","0.0711","68622.20","DKK","0.00","2913"
"12799","Retur","AUTH-1304","AFT-2023-039","978-87-2965-863-4","Subskription","Standard","D","65956","01-01-1950","-791","516.99","0.0609","-24904.39","DKK","0.00","2913"
"12800","ForskudMod","AUTH-1304","AFT-2023-039","978-87-9225-450-4","Eksport","Pocket","B","90268","01-01-1950","1649","342.69","0.239","135057.90","DKK","0.00","2913"
"12801","Salg","AUTH-1304","AFT-2023-039","978-87-7387-183-6","Boghandel","Klassiker","D","53665","15-08-2021","1303","535.71","0.2284","159430.08","DKK","0.00","2913"
"12802","Salg","AUTH-1304","AFT-2023-039","978-87-8484-393-8","E-bog","Standard","D","54061","25-07-2021","1956","45.50","0.0512","4556.70","DKK","0.00","2913"
"12803","Salg","AUTH-1304","AFT-2023-039","978-87-6089-706-1","E-bog","Digital","C","80822","13-07-2021","566","351.60","0.2198","43741.43","DKK","0.00","2913"
"12804","Salg","AUTH-1304","AFT-2023-039","978-87-0583-047-4","Bibliotek","Indbundet","D","60473","01-01-1899","31","101.93","0.181","571.93","DKK","0.00","2913"
"12805","Royalty","AUTH-1304","AFT-2023-039","978-87-3005-019-9","Eksport","Indbundet","C","71522","29-07-2021","1118","557.81","0.1156","72091.81","DKK","0.00","2913"
"12806","Salg","AUTH-1304","AFT-2023-039","978-87-2740-628-2","Eksport","Pocket","A","60734","26-07-2021","338","315.26","0.2068","22036.17","DKK","0.00","2913"
"12807","Retur","AUTH-1304","AFT-2023-039","978-87-8515-501-6","Bibliotek","Pocket","B","56020","03-07-2021","-387","217.44","0.1006","-8465.42","SEK","0.00","2913"
"12808","Bonus","AUTH-1304","AFT-2023-039","978-87-1391-841-6","Lydbog","Special","C","56673","01-01-1950","1051","43.90","0.1997","9213.94","NOK","0.00","2913"
"12809","Salg","AUTH-1304","AFT-2023-039","978-87-0451-569-3","E-bog","Digital","A","80986","01-01-1899","1237","550.18","0.0926","63021.03","DKK","0.00","2913"
"12810","Frieksp","AUTH-1304","AFT-2023-039","978-87-6899-473-1","E-bog","Klassiker","B","87181","30-06-2021","1047","294.82","0.1724","53215.84","DKK","0.00","2913"
"12811","Retur","AUTH-1304","AFT-2023-039","978-87-6056-360-7","Online","Digital","B","63342","01-01-1899","-899","76.02","0.1103","-7538.12","DKK","0.00","2913"
