"TRANSNR";"TRANSTYPE";"KONTO";"AFTALE";"ARTNR";"KANAL";"PRISGRUPPE";"VILKAR";"BILAGSNR";"BILAGSDATO";"ANTAL";"STKPRIS";"STKAFREGNSATS";"BELOEB";"VALUTA";"SKAT";"AFREGNBATCH"
"11088";"Bonus";"AUTH-1506";"AFT-2024-066";"978-87-2258-937-9";"Online";"Digital";"D";"94666";"10/12/2023";"1536";"51.68";"0.1787";"14185.29";"DKK";"0.00";"9068"
"11089";"GarGlobal";"AUTH-1506";"AFT-2024-066";"978-87-3504-056-0";"Boghandel";"Special";"B";"87302";"19/12/2023";"781";"444.04";"0.1164";"40366.97";"DKK";"0.00";"9068"
"11090";"Salg";"AUTH-1506";"AFT-2024-066";"978-87-8255-442-3";"Boghandel";"Lydbog";"A";"62852";"15/12/2023";"1914";"327.90";"0.1421";"89182.05";"DKK";"0.00";"9068"
"11091";"Salg";"AUTH-1506";"AFT-2024-066";"978-87-3289-463-0";"Bibliotek";"Digital";"C";"87525";"16/01/2024";"1775";"565.20";"0.1592";"159714.22";"DKK";"0.00";"9068"
"11092";"Salg";"AUTH-1506";"AFT-2024-066";"978-87-5285-725-7";"Bibliotek";"Special";"B";"88608";"15/12/2023";"797";"125.37";"0.1651";"16496.77";"DKK";"0.00";"9068"
"11093";"Salg";"AUTH-1506";"AFT-2024-066";"978-87-9513-818-4";"Subskription";"Lydbog";"B";"92324";"19/01/2024";"1456";"252.57";"0.1232";"45305.80";"DKK";"0.00";"9068"
"11094";"Forskud";"AUTH-1506";"AFT-2024-066";"978-87-8509-574-9";"Lydbog";"Indbundet";"D";"91164";"09/12/2023";"1690";"178.87";"0.0515";"15567.95";"DKK";"0.00";"9068"
"11095";"Salg";"AUTH-1506";"AFT-2024-066";"978-87-1797-203-2";"E-bog";"Klassiker";"A";"67637";"05/12/2023";"1069";"503.98";"0.1167";"62872.66";"DKK";"0.00";"9068"
"11096";"Salg";"AUTH-1506";"AFT-2024-066";"978-87-4154-715-2";"Boghandel";"Digital";"C";"61371";"05/01/2024";"1695";"216.47";"0.0714";"26197.85";"DKK";"0.00";"9068"
"11097";"Retur";"AUTH-1506";"AFT-2024-066";"978-87-8136-750-5";"Lydbog";"Pocket";"D";"59809";"13/01/2024";"-33";"576.12";"0.1032";"-1962.03";"DKK";"0.00";"9068"
"11098";"Salg";"AUTH-1506";"AFT-2024-066";"978-87-2769-819-9";"Bibliotek";"Digital";"A";"58626";"05/01/2024";"1073";"299.05";"0.062";"19894.60";"NOK";"0.00";"9068"
"11099";"Forskud";"AUTH-1506";"AFT-2024-066";"978-87-8885-622-4";"Boghandel";"Indbundet";"C";"78059";"10/01/2024";"1916";"218.24";"0.2118";"88563.71";"DKK";"0.00";"9068"
"11100";"Korrektion";"AUTH-1506";"AFT-2024-066";"978-87-7874-422-7";"Boghandel";"Indbundet";"D";"93864";"06/01/2024";"1010";"431.76";"0.152";"66283.80";"DKK";"0.00";"9068"
"11101";"Salg";"AUTH-1506";"AFT-2024-066";"978-87-6559-428-6";"Lydbog";"Lydbog";"C";"55438";"27/11/2023";"264";"203.25";"0.1729";"9277.47";"DKK";"0.00";"9068"
"11102";"Korrektion";"AUTH-1506";"AFT-2024-066";"978-87-0002-453-3";"Bibliotek";"Standard";"B";"58593";"05/12/2023";"1201";"398.32";"0.0964";"46116.06";"DKK";"0.00";"9068"
"11103";"Salg";"AUTH-1506";"AFT-2024-066";"978-87-5570-836-5";"Subskription";"Indbundet";"C";"69874";"08/12/2023";"1138";"450.00";"0.1864";"95455.44";"DKK";"0.00";"9068"
"11104";"Salg";"AUTH-1506";"AFT-2024-066";"978-87-9727-367-8";"Subskription";"Klassiker";"D";"69180";"19/01/2024";"1841";"392.62";"0.1382";"99892.81";"DKK";"0.00";"9068"
"11105";"Frieksp";"AUTH-1506";"AFT-2024-066";"978-87-8254-318-2";"Online";"Lydbog";"A";"56937";"24/12/2023";"448";"488.25";"0.0846";"18505.07";"DKK";"0.00";"9068"
