"TRANSNR","TRANSTYPE","KONTO","AFTALE","ARTNR","KANAL","PRISGRUPPE","VILKAR","BILAGSNR","BILAGSDATO","ANTAL","STKPRIS","STKAFREGNSATS","BELOEB","VALUTA","SKAT","AFREGNBATCH"
"13442","Bonus","AUTH-0734","AFT-2018-042","978-87-6812-075-8","Eksport","Lydbog","A","90486","21/02/2018","1787","33.59","0.0551","3307.40","DKK","0.00","3420"
"13443","Salg","AUTH-0734","AFT-2018-042","978-87-3922-445-4","Bibliotek","Indbundet","C","61894","26/01/2018","729","567.05","0.1177","48654.76","DKK","0.00","3420"
"13444","Salg","AUTH-0734","AFT-2018-042","","Bibliotek","Lydbog","C","63671","25/01/2018","1864","284.44","0.1628","86315.93","DKK","0.00","3420"
"13445","Salg","AUTH-0734","AFT-2018-042","","Lydbog","Standard","C","78271","07/03/2018","1225","240.12","0.063","18531.26","DKK","0.00","3420"
"13446","Salg","AUTH-0734","AFT-2018-042","978-87-8740-811-0","Eksport","Standard","A","74625","25/02/2018","929","500.81","0.2463","114591.69","DKK","0.00","3420"
"13447","Salg","AUTH-0734","AFT-2018-042","978-87-2878-999-5","Subskription","Klassiker","B","65372","18/02/2018","1821","351.52","0.077","49289.08","NOK","0.00","3420"
"13448","Salg","AUTH-0734","AFT-2018-042","","Lydbog","Indbundet","A","56288","18/02/2018","1147","562.40","0.1988","128240.47","DKK","0.00","3420"
"13449","Frieksp","AUTH-0734","AFT-2018-042","","Boghandel","Indbundet","C","88943","13/01/2018","140","341.75","0.1044","4995.02","DKK","0.00","3420"
"13450","Bonus","AUTH-0734","AFT-2018-042","","Subskription","Special","C","52420","12/02/2018","520","320.36","0.1112","18524.50","DKK","0.00","3420"
"13451","Retur","AUTH-0734","AFT-2018-042","978-87-0560-944-5","Eksport","Special","B","56382","13/01/2018","-1283","252.64","0.0716","-23208.22","DKK","0.00","3420"
"13452","Salg","AUTH-0734","AFT-2018-042","978-87-0665-660-8","Subskription","Digital","B","90473","04/02/2018","1734","590.65","0.122","124950.83","DKK","0.00","3420"
"13453","ForskudMod","AUTH-0734","AFT-2018-042","","Subskription","Indbundet","C","89442","19/01/2018","1174","428.03","0.0997","50099.97","DKK","0.00","3420"
"13454","Salg","AUTH-0734","AFT-2018-042","978-87-9903-521-2","Eksport","Indbundet","B","75402","28/02/2018","1422","479.92","0.2052","140037.97","DKK","0.00","3420"
"13455","Salg","AUTH-0734","AFT-2018-042","978-87-6471-424-1","Lydbog","Standard","A","54867","19/01/2018","1384","401.15","0.0837","46469.54","DKK","0.00","3420"
"13456","Salg","AUTH-0734","AFT-2018-042","978-87-2377-381-4","Online","Special","D","50487","28/01/2018","1604","154.69","0.2213","54909.57","DKK","0.00","3420"
"13457","Salg","AUTH-0734","AFT-2018-042","","Bibliotek","Indbundet","B","91489","29/01/2018","1512","531.88","0.153","123042.99","DKK","0.00","3420"
"13458","Salg","AUTH-0734","AFT-2018-042","978-87-8668-058-6","Subskription","Indbundet","D","86448","12/03/2018","84","47.80","0.1931","775.34","DKK","0.00","3420"
"13459","Retur","AUTH-0734","AFT-2018-042","978-87-5750-154-4","E-bog","Digital","B","71824","01/03/2018","-453","419.52","0.2475","-47035.53","DKK","0.00","3420"
"13460","Royalty","AUTH-0734","AFT-2018-042","978-87-7949-148-9","Lydbog","Standard","A","99656","24/02/2018","1065","525.78","0.0729","40820.77","DKK","0.00","3420"
