"TRANSNR";"TRANSTYPE";"KONTO";"AFTALE";"ARTNR";"KANAL";"PRISGRUPPE";"VILKAR";"BILAGSNR";"BILAGSDATO";"ANTAL";"STKPRIS";"STKAFREGNSATS";"BELOEB";"VALUTA";"SKAT";"AFREGNBATCH"
"18007";"Frieksp";"AUTH-1708";"AFT-2024-001";"978-87-8682-760-8";"Online";"Pocket";"C";"50738";"15-04-2018";"1240";"168.85";"0.1729";"36200.76";"SEK";"0.00";"7626"
"18008";"Salg";"AUTH-1708";"AFT-2024-001";"978-87-0573-647-9";"Bibliotek";"Klassiker";"C";"79549";"26-02-2018";"966";"486.57";"0.1205";"56638.21";"DKK";"0.00";"7626"
"18009";"Salg";"AUTH-1708";"AFT-2024-001";"978-87-3094-581-5";"Online";"Digital";"B";"73365";"12-04-2018";"34";"462.47";"0.1591";"2501.69";"DKK";"0.00";"7626"
"18010";"GarGlobal";"AUTH-1708";"AFT-2024-001";"978-87-5394-788-9";"Bibliotek";"Klassiker";"B";"86321";"19-03-2018";"1931";"91.34";"0.1616";"28502.61";"DKK";"0.00";"7626"
"18011";"ForskudMod";"AUTH-1708";"AFT-2024-001";"978-87-7626-507-6";"E-bog";"Special";"B";"95582";"12-04-2018";"835";"179.01";"0.0932";"123868.98";"DKK";"0.00";"7626"
"18012";"Salg";"AUTH-1708";"AFT-2024-001";"978-87-9027-094-0";"Subskription";"Digital";"B";"69636";"13-03-2018";"1071";"547.19";"0.1924";"112754.19";"DKK";"0.00";"7626"
"18013";"ForskudMod";"AUTH-1708";"AFT-2024-001";"978-87-1689-768-8";"Subskription";"Standard";"C";"73095";"06-03-2018";"1460";"149.33";"0.1003";"145847.18";"DKK";"0.00";"7626"
"18014";"ForskudMod";"AUTH-1708";"AFT-2024-001";"978-87-2927-302-8";"Online";"Digital";"A";"52699";"08-03-2018";"1227";"187.93";"0.1485";"142112.62";"DKK";"0.00";"7626"
"18015";"Salg";"AUTH-1708";"AFT-2024-001";"978-87-5931-539-2";"Subskription";"Pocket";"A";"93731";"30-03-2018";"1251";"40.70";"0.0533";"2713.81";"DKK";"0.00";"7626"
"18016";"Bonus";"AUTH-1708";"AFT-2024-001";"978-87-7765-071-0";"E-bog";"Standard";"A";"78162";"17-04-2018";"1449";"384.37";"0.1435";"79922.63";"DKK";"0.00";"7626"
"18017";"Salg";"AUTH-1708";"AFT-2024-001";"978-87-9217-590-8";"Subskription";"Digital";"C";"58094";"20-02-2018";"423";"429.07";"0.2385";"43286.94";"DKK";"0.00";"7626"
"18018";"Salg";"AUTH-1708";"AFT-2024-001";"978-87-1284-537-9";"Lydbog";"Digital";"C";"82347";"20-03-2018";"501";"401.09";"0.1325";"26625.36";"DKK";"0.00";"7626"
"18019";"Salg";"AUTH-1708";"AFT-2024-001";"978-87-3544-437-5";"Bibliotek";"Pocket";"A";"96468";"11-04-2018";"1013";"511.18";"0.1187";"61465.87";"DKK";"0.00";"7626"
"18020";"Retur";"AUTH-1708";"AFT-2024-001";"978-87-6954-595-6";"Bibliotek";"Lydbog";"B";"69985";"06-03-2018";"-1217";"278.50";"0.063";"-21352.87";"DKK";"0.00";"7626"
"18021";"Retur";"AUTH-1708";"AFT-2024-001";"978-87-2258-566-1";"Boghandel";"Standard";"D";"59727";"02-03-2018";"-545";"519.11";"0.0538";"-15220.82";"DKK";"0.00";"7626"
"18022";"Bonus";"AUTH-1708";"AFT-2024-001";"978-87-6452-967-8";"Eksport";"Special";"A";"90933";"08-03-2018";"1462";"331.33";"0.2067";"100126.40";"DKK";"0.00";"7626"
"18023";"ForskudMod";"AUTH-1708";"AFT-2024-001";"978-87-5280-773-3";"Bibliotek";"Klassiker";"A";"51927";"18-04-2018";"1593";"203.57";"0.1143";"64437.12";"DKK";"0.00";"7626"
"18024";"Salg";"AUTH-1708";"AFT-2024-001";"978-87-0835-939-2";"Bibliotek";"Special";"B";"89320";"20-02-2018";"1228";"185.33";"0.1976";"44970.84";"DKK";"0.00";"7626"
"18025";"ForskudMod";"AUTH-1708";"AFT-2024-001";"978-87-8495-330-9";"Eksport";"Klassiker";"C";"60064";"17-03-2018";"1868";"471.75";"0.1147";"132467.31";"DKK";"0.00";"7626"
