"TRANSNR","TRANSTYPE","KONTO","AFTALE","ARTNR","KANAL","PRISGRUPPE","VILKAR","BILAGSNR","BILAGSDATO","ANTAL","STKPRIS","STKAFREGNSATS","BELOEB","VALUTA","SKAT","AFREGNBATCH"
"13721","Salg","AUTH-0108","AFT-2019-003","","Boghandel","Klassiker","C","65348","12/05/2021","115","345.02","0.1541","6114.27","DKK","0.00","5253"
"13722","Salg","AUTH-0108","AFT-2019-003","978-87-2202-417-7","Lydbog","Lydbog","B","52990","25/04/2021","874","261.86","0.2065","47260.75","DKK","0.00","5253"
"13723","GarGlobal","AUTH-0108","AFT-2019-003","","Online","Lydbog","B","64508","28/04/2021","1226","567.73","0.1826","127096.35","DKK","0.00","5253"
"13724","Retur","AUTH-0108","AFT-2019-003","978-87-6259-590-3","E-bog","Digital","C","71785","20/04/2021","-1497","95.54","0.0682","-9754.19","DKK","0.00","5253"
"13725","Salg","AUTH-0108","AFT-2019-003","","Boghandel","Pocket","C","78487","18/04/2021","953","64.97","0.1451","8984.07","DKK","0.00","5253"
"13726","Salg","AUTH-0108","AFT-2019-003","978-87-4822-119-2","Bibliotek","Standard","B","99455","27/05/2021","1490","178.11","0.2104","55836.77","DKK","0.00","5253"
"13727","Forskud","AUTH-0108","AFT-2019-003","978-87-3216-855-7","Online","Standard","C","89045","26/05/2021","650","30.40","0.1275","2519.40","DKK","0.00","5253"
"13728","Salg","AUTH-0108","AFT-2019-003","978-87-8360-722-7","Subskription","Indbundet","A","63061","03/05/2021","1148","316.12","0.2063","74867.46","DKK","0.00","5253"
"13729","Salg","AUTH-0108","AFT-2019-003","978-87-8980-106-3","Subskription","Lydbog","D","97434","23/05/2021","1296","416.00","0.2381","128368.28","DKK","0.00","5253"
"13730","GarGlobal","AUTH-0108","AFT-2019-003","","Bibliotek","Indbundet","C","65306","20/05/2021","1778","568.55","0.0691","69851.94","DKK","0.00","5253"
"13731","Salg","AUTH-0108","AFT-2019-003","","Eksport","Lydbog","B","79002","28/03/2021","1331","383.07","0.2108","107479.79","DKK","0.00","5253"
"13732","Diverse","AUTH-0108","AFT-2019-003","978-87-8810-485-1","Lydbog","Pocket","D","51620","05/05/2021","1200","87.03","0.1196","12490.55","DKK","0.00","5253"
"13733","Retur","AUTH-0108","AFT-2019-003","978-87-4878-404-8","Subskription","Indbundet","B","67057","03/04/2021","-215","466.82","0.1499","-15044.91","DKK","0.00","5253"
"13734","Salg","AUTH-0108","AFT-2019-003","978-87-9515-699-7","E-bog","Klassiker","D","92323","26/05/2021","1701","121.34","0.1683","34737.01","DKK","0.00","5253"
"13735","Salg","AUTH-0108","AFT-2019-003","978-87-6884-047-2","Eksport","Lydbog","A","90834","28/03/2021","1735","259.73","0.0971","43756.32","DKK","0.00","5253"
"13736","Royalty","AUTH-0108","AFT-2019-003","","Subskription","Lydbog","A","79931","19/05/2021","1802","567.47","0.126","128845.20","DKK","0.00","5253"
"13737","Salg","AUTH-0108","AFT-2019-003","","Eksport","Indbundet","B","65502","15/04/2021","422","419.11","0.0703","12433.57","DKK","0.00","5253"
"13738","Frieksp","AUTH-0108","AFT-2019-003","978-87-8595-241-7","Boghandel","Lydbog","A","69713","28/04/2021","1855","311.18","0.1361","78562.21","EUR","0.00","5253"
"13739","Forskud","AUTH-0108","AFT-2019-003","978-87-3432-510-1","Lydbog","Pocket","C","86482","09/05/2021","252","514.80","0.0554","7187.02","DKK","0.00","5253"
