"TRANSNR";"TRANSTYPE";"KONTO";"AFTALE";"ARTNR";"KANAL";"PRISGRUPPE";"VILKAR";"BILAGSNR";"BILAGSDATO";"ANTAL";"STKPRIS";"STKAFREGNSATS";"BELOEB";"VALUTA";"SKAT";"AFREGNBATCH"
"17284";"Bonus";"AUTH-1708";"AFT-2019-077";"978-87-9098-803-6";"E-bog";"Digital";"A";"60839";"2020-01-27";"350";"476.75";"0.1218";"20323.85";"SEK";"0.00";"6906"
"17285";"ForskudMod";"AUTH-1708";"AFT-2019-077";"978-87-4494-766-9";"Eksport";"Digital";"C";"71737";"2020-01-20";"1344";"80.95";"0.2276";"24762.15";"DKK";"0.00";"6906"
"17286";"GarGlobal";"AUTH-1708";"AFT-2019-077";"978-87-0975-124-9";"Bibliotek";"Special";"B";"89750";"2020-02-26";"152";"396.92";"0.1383";"8343.89";"DKK";"0.00";"6906"
"17287";"Salg";"AUTH-1708";"AFT-2019-077";"978-87-9203-019-1";"Online";"Digital";"C";"72398";"2020-02-12";"718";"126.44";"0.2488";"22587.04";"DKK";"0.00";"6906"
"17288";"Salg";"AUTH-1708";"AFT-2019-077";"978-87-7152-763-6";"E-bog";"Lydbog";"B";"81641";"2020-02-11";"1452";"249.62";"0.2381";"86298.93";"DKK";"0.00";"6906"
"17289";"Salg";"AUTH-1708";"AFT-2019-077";"978-87-0839-472-0";"Lydbog";"Klassiker";"A";"63091";"2020-02-01";"1681";"60.67";"0.1341";"13676.36";"DKK";"0.00";"6906"
"17290";"Frieksp";"AUTH-1708";"AFT-2019-077";"978-87-8987-832-4";"Lydbog";"Digital";"B";"64486";"2020-01-11";"1724";"248.30";"0.1658";"70973.87";"DKK";"0.00";"6906"
"17291";"Frieksp";"AUTH-1708";"AFT-2019-077";"978-87-5285-907-7";"Eksport";"Indbundet";"A";"73351";"2020-03-06";"856";"232.45";"0.202";"40193.39";"DKK";"0.00";"6906"
"17292";"Retur";"AUTH-1708";"AFT-2019-077";"978-87-3984-970-1";"Lydbog";"Standard";"A";"96852";"2020-01-12";"-606";"587.24";"0.1445";"-51422.85";"DKK";"0.00";"6906"
"17293";"Salg";"AUTH-1708";"AFT-2019-077";"978-87-9419-145-6";"E-bog";"Indbundet";"A";"79663";"2020-02-17";"1921";"334.90";"0.1738";"111813.00";"DKK";"0.00";"6906"
"17294";"Salg";"AUTH-1708";"AFT-2019-077";"978-87-0680-863-2";"E-bog";"Klassiker";"B";"57941";"2020-02-19";"801";"562.46";"0.0815";"36718.23";"DKK";"0.00";"6906"
"17295";"Salg";"AUTH-1708";"AFT-2019-077";"978-87-6952-156-1";"E-bog";"Standard";"B";"87935";"2020-02-02";"1406";"44.21";"0.2328";"14470.68";"DKK";"0.00";"6906"
"17296";"GarGlobalMod";"AUTH-1708";"AFT-2019-077";"978-87-6909-014-2";"Eksport";"Pocket";"C";"73649";"2020-03-04";"1034";"382.32";"0.1769";"69931.91";"DKK";"0.00";"6906"
"17297";"Salg";"AUTH-1708";"AFT-2019-077";"978-87-9475-633-4";"Lydbog";"Indbundet";"A";"64154";"2020-01-23";"1055";"553.70";"0.1387";"81022.09";"DKK";"0.00";"6906"
"17298";"Salg";"AUTH-1708";"AFT-2019-077";"978-87-1071-072-3";"Online";"Indbundet";"D";"62154";"2020-03-09";"1287";"262.99";"0.1249";"42274.67";"DKK";"0.00";"6906"
