"TRANSNR","TRANSTYPE","KONTO","AFTALE","ARTNR","KANAL","PRISGRUPPE","VILKAR","BILAGSNR","BILAGSDATO","ANTAL","STKPRIS","STKAFREGNSATS","BELOEB","VALUTA","SKAT","AFREGNBATCH"
"15782","Salg","AUTH-1506","AFT-2022-081","978-87-3707-471-6","Boghandel","Lydbog","C","64238","11/06/2023","436","73.13","0.2466","7862.76","DKK","0.00","2278"
"15783","Frieksp","AUTH-1506","AFT-2022-081","978-87-8279-307-5","Lydbog","Pocket","D","80560","09/05/2023","1367","240.97","0.1023","33698.23","SEK","0.00","2278"
"15784","Salg","AUTH-1506","AFT-2022-081","978-87-1417-450-7","Subskription","Klassiker","D","94852","03/06/2023","200","413.20","0.1793","14817.35","DKK","0.00","2278"
"15785","Salg","AUTH-1506","AFT-2022-081","978-87-3185-719-3","E-bog","Indbundet","C","67480","13/05/2023","1486","282.42","0.2132","89474.95","DKK","0.00","2278"
"15786","Salg","AUTH-1506","AFT-2022-081","978-87-8944-397-3","Subskription","Digital","D","98716","23/04/2023","1550","507.62","0.0813","63967.73","DKK","0.00","2278"
"15787","ForskudMod","AUTH-1506","AFT-2022-081","978-87-8542-084-8","Lydbog","Digital","D","65340","01/01/1899","1500","493.42","0.2228","164900.96","DKK","0.00","2278"
"15788","Retur","AUTH-1506","AFT-2022-081","978-87-7186-730-5","Boghandel","Klassiker","A","61502","12/05/2023","-1069","234.03","0.2465","-61668.89","DKK","0.00","2278"
"15789","Retur","AUTH-1506","AFT-2022-081","978-87-5134-017-0","Online","Pocket","B","63394","24/04/2023","-562","375.04","0.1851","-39013.99","DKK","0.00","2278"
"15790","Korrektion","AUTH-1506","AFT-2022-081","978-87-4189-508-6","Bibliotek","Standard","B","86211","05/05/2023","1795","94.36","0.1929","32672.67","DKK","0.00","2278"
"15791","Forskud","AUTH-1506","AFT-2022-081","978-87-9786-517-0","E-bog","Digital","D","95687","10/05/2023","1178","148.44","0.1619","28310.21","DKK","0.00","2278"
"15792","Salg","AUTH-1506","AFT-2022-081","978-87-7046-571-7","Bibliotek","Pocket","D","91757","11/06/2023","1304","290.16","0.2229","84338.37","DKK","0.00","2278"
"15793","Royalty","AUTH-1506","AFT-2022-081","978-87-7872-930-9","Eksport","Lydbog","A","87418","07/06/2023","801","32.54","0.212","5525.68","DKK","0.00","2278"
"15794","Salg","AUTH-1506","AFT-2022-081","978-87-9635-532-0","Boghandel","Klassiker","B","84230","01/01/2199","1603","592.85","0.1166","110809.47","DKK","0.00","2278"
"15795","Forskud","AUTH-1506","AFT-2022-081","978-87-2446-416-2","Boghandel","Lydbog","B","92979","27/05/2023","1584","93.08","0.1261","18592.02","DKK","0.00","2278"
"15796","Retur","AUTH-1506","AFT-2022-081","978-87-0741-399-6","Lydbog","Indbundet","B","95571","01/01/1950","-1712","96.87","0.109","-18076.72","DKK","0.00","2278"
"15797","Salg","AUTH-1506","AFT-2022-081","978-87-4762-961-6","Lydbog","Klassiker","D","97930","01/01/1899","148","542.51","0.2019","16210.85","DKK","0.00","2278"
"15798","Salg","AUTH-1506","AFT-2022-081","978-87-3892-166-8","Lydbog","Special","A","58479","16/06/2023","1494","117.84","0.2068","36407.75","DKK","0.00","2278"
"15799","Salg","AUTH-1506","AFT-2022-081","978-87-3868-056-5","Eksport","Indbundet","D","94907","01/01/1950","137","34.62","0.1262","598.56","DKK","0.00","2278"
"15800","Retur","AUTH-1506","AFT-2022-081","978-87-2338-331-0","Eksport","Pocket","D","74580","18/05/2023","-304","204.13","0.1337","-8296.82","DKK","0.00","2278"
"15801","Forskud","AUTH-1506","AFT-2022-081","978-87-9889-008-9","E-bog","Digital","B","86795","01/01/1950","624","433.60","0.0919","24865.05","DKK","0.00","2278"
"15802","Retur","AUTH-1506","AFT-2022-081","978-87-8132-212-2","Boghandel","Indbundet","D","94071","16/06/2023","-584","353.82","0.1048","-21654.92","DKK","0.00","2278"
"15803","Salg","AUTH-1506","AFT-2022-081","978-87-5361-443-9","Lydbog","Klassiker","A","71080","22/04/2023","1724","327.63","0.0518","29258.41","DKK","0.00","2278"
