"TRANSNR","TRANSTYPE","KONTO","AFTALE","ARTNR","KANAL","PRISGRUPPE","VILKAR","BILAGSNR","BILAGSDATO","ANTAL","STKPRIS","STKAFREGNSATS","BELOEB","VALUTA","SKAT","AFREGNBATCH"
"14209","Salg","AUTH-1607","AFT-2021-004","978-87-3625-691-5","Online","Standard","A","97677","12.11.2025","1369","219.50","0.2405","72269.17","DKK","0.00","8775"
"14210","Salg","AUTH-1607","AFT-2021-004","978-87-7624-046-2","Boghandel","Indbundet","A","78492","04.10.2025","775","82.50","0.2179","13931.98","DKK","0.00","8775"
"14211","Salg","AUTH-1607","AFT-2021-004","978-87-1893-298-1","Lydbog","Indbundet","A","57392","26.10.2025","883","214.45","0.2495","47245.16","DKK","0.00","8775"
"14212","Salg","AUTH-1607","AFT-2021-004","978-87-8785-037-7","Bibliotek","Standard","A","54902","12.11.2025","617","458.04","0.0906","25604.53","DKK","0.00","8775"
"14213","Salg","AUTH-1607","AFT-2021-004","978-87-6189-124-2","Bibliotek","Standard","C","60194","06.10.2025","130","216.52","0.1928","5426.86","DKK","0.00","8775"
"14214","SpecielMod","AUTH-1607","AFT-2021-004","978-87-3006-032-7","Subskription","Digital","B","80216","30.10.2025","1673","559.70","0.1511","141486.73","DKK","0.00","8775"
"14215","Salg","AUTH-1607","AFT-2021-004","978-87-4108-945-4","Eksport","Lydbog","D","72118","20.11.2025","283","47.86","0.0753","1019.89","DKK","0.00","8775"
"14216","Salg","AUTH-1607","AFT-2021-004","978-87-4941-330-5","E-bog","Standard","B","97968","18.10.2025","1915","367.52","0.2229","156877.20","DKK","0.00","8775"
"14217","Speciel","AUTH-1607","AFT-2021-004","978-87-5494-228-9","Online","Lydbog","B","65404","18.10.2025","-699","597.91","0.2344","-97964.92","DKK","0.00","8775"
"14218","Frieksp","AUTH-1607","AFT-2021-004","978-87-5861-333-8","E-bog","Pocket","B","56523","29.10.2025","1900","401.21","0.0522","39792.01","DKK","0.00","8775"
"14219","Salg","AUTH-1607","AFT-2021-004","978-87-3723-679-4","Boghandel","Standard","A","63847","09.10.2025","111","321.09","0.1985","7074.74","DKK","0.00","8775"
"14220","Retur","AUTH-1607","AFT-2021-004","978-87-2111-189-2","E-bog","Lydbog","B","97897","13.11.2025","-62","567.46","0.1599","-5625.68","DKK","0.00","8775"
