"TRANSNR","TRANSTYPE","KONTO","AFTALE","ARTNR","KANAL","PRISGRUPPE","VILKAR","BILAGSNR","BILAGSDATO","ANTAL","STKPRIS","STKAFREGNSATS","BELOEB","VALUTA","SKAT","AFREGNBATCH"
"13093","Salg","AUTH-1203","AFT-2021-004","978-87-5672-617-7","Eksport","Pocket","A","62256","27-08-2020","1528","560.60","0.2061","176544.60","DKK","0.00","7172"
"13094","Salg","AUTH-1203","AFT-2021-004","978-87-7382-438-2","Bibliotek","Indbundet","D","60484","07-09-2020","320","66.39","0.1364","2897.79","DKK","0.00","7172"
"13095","Salg","AUTH-1203","AFT-2021-004","978-87-1385-223-9","Online","Pocket","B","81807","09-08-2020","692","372.17","0.0556","14319.32","DKK","0.00","7172"
"13096","Salg","AUTH-1203","AFT-2021-004","978-87-0144-124-7","Subskription","Klassiker","C","66491","09-08-2020","694","556.00","0.0871","33608.75","DKK","0.00","7172"
"13097","Retur","AUTH-1203","AFT-2021-004","978-87-9393-504-4","Eksport","Special","A","95322","08-09-2020","-850","547.15","0.1888","-87806.63","DKK","0.00","7172"
"13098","Salg","AUTH-1203","AFT-2021-004","978-87-5358-338-4","Online","Lydbog","D","90903","23-08-2020","916","319.29","0.2387","69812.50","DKK","0.00","7172"
"13099","Salg","AUTH-1203","AFT-2021-004","978-87-0945-875-9","E-bog","Digital","A","72633","11-08-2020","1169","226.59","0.1518","40209.35","DKK","0.00","7172"
"13100","Forskud","AUTH-1203","AFT-2021-004","978-87-3007-086-9","Online","Pocket","B","69890","07-09-2020","1790","535.54","0.1615","154816.58","DKK","0.00","7172"
"13101","ForskudMod","AUTH-1203","AFT-2021-004","978-87-4752-914-5","Subskription","Indbundet","D","74957","10-09-2020","1122","171.99","0.1233","23793.54","DKK","0.00","7172"
"13102","Retur","AUTH-1203","AFT-2021-004","978-87-2702-525-4","Boghandel","Klassiker","D","91019","16-08-2020","-1645","486.19","0.1836","-146840.08","DKK","0.00","7172"
"13103","Salg","AUTH-1203","AFT-2021-004","978-87-5562-412-2","Subskription","Standard","A","92261","26-09-2020","866","405.36","0.1391","48829.91","DKK","0.00","7172"
"13104","ForskudMod","AUTH-1203","AFT-2021-004","978-87-5964-703-5","Boghandel","Digital","C","68943","22-09-2020","411","271.40","0.1033","11522.64","DKK","0.00","7172"
"13105","Retur","AUTH-1203","AFT-2021-004","978-87-4326-143-8","Subskription","Pocket","B","63615","26-09-2020","-612","524.16","0.1891","-60660.62","NOK","0.00","7172"
"13106","Forskud","AUTH-1203","AFT-2021-004","978-87-4310-915-0","Boghandel","Indbundet","B","92634","15-08-2020","1385","509.84","0.1323","93420.79","DKK","0.00","7172"
"13107","Salg","AUTH-1203","AFT-2021-004","978-87-1225-264-1","Lydbog","Lydbog","C","54046","29-08-2020","1202","282.73","0.1376","46762.18","DKK","0.00","7172"
"13108","Korrektion","AUTH-1203","AFT-2021-004","978-87-2863-070-9","Eksport","Lydbog","D","54534","15-09-2020","943","328.25","0.1969","60948.38","DKK","0.00","7172"
