"TRANSNR";"TRANSTYPE";"KONTO";"AFTALE";"ARTNR";"KANAL";"PRISGRUPPE";"VILKAR";"BILAGSNR";"BILAGSDATO";"ANTAL";"STKPRIS";"STKAFREGNSATS";"BELOEB";"VALUTA";"SKAT";"AFREGNBATCH"
"14859";"GarGlobalMod";"AUTH-1506";"AFT-2020-099";"978-87-2444-516-1";"Eksport";"Digital";"A";"50951";"24-06-2024";"1246";"566.25";"0.0665";"46918.91";"DKK";"0.00";"5035"
"14860";"Salg";"AUTH-1506";"AFT-2020-099";"978-87-8531-502-1";"Bibliotek";"Standard";"C";"65863";"11-06-2024";"1997";"580.38";"0.1411";"163537.56";"DKK";"0.00";"5035"
"14861";"Salg";"AUTH-1506";"AFT-2020-099";"";"Subskription";"Klassiker";"A";"70723";"05-07-2024";"49";"263.39";"0.061";"787.27";"DKK";"0.00";"5035"
"14862";"Salg";"AUTH-1506";"AFT-2020-099";"978-87-8607-250-3";"E-bog";"Digital";"D";"91706";"05-06-2024";"1723";"519.74";"0.169";"151341.53";"DKK";"0.00";"5035"
"14863";"Salg";"AUTH-1506";"AFT-2020-099";"978-87-8220-538-7";"Subskription";"Standard";"B";"63538";"31-05-2024";"579";"221.60";"0.0823";"10559.62";"EUR";"0.00";"5035"
"14864";"Salg";"AUTH-1506";"AFT-2020-099";"978-87-7523-266-6";"Lydbog";"Special";"C";"57402";"02-06-2024";"176";"585.58";"0.092";"9481.71";"DKK";"0.00";"5035"
"14865";"Salg";"AUTH-1506";"AFT-2020-099";"978-87-0255-130-3";"Lydbog";"Special";"B";"75701";"02-07-2024";"1802";"350.80";"0.1759";"111193.71";"NOK";"0.00";"5035"
"14866";"Salg";"AUTH-1506";"AFT-2020-099";"978-87-6497-707-3";"Lydbog";"Indbundet";"B";"54735";"04-06-2024";"42";"154.43";"0.1176";"762.76";"DKK";"0.00";"5035"
"14867";"Retur";"AUTH-1506";"AFT-2020-099";"978-87-4216-919-3";"Bibliotek";"Indbundet";"B";"87178";"15-07-2024";"-1806";"232.95";"0.147";"-61844.03";"DKK";"0.00";"5035"
"14868";"Salg";"AUTH-1506";"AFT-2020-099";"978-87-4906-547-4";"Boghandel";"Lydbog";"A";"69708";"02-06-2024";"1078";"452.67";"0.0793";"38696.68";"DKK";"0.00";"5035"
"14869";"Salg";"AUTH-1506";"AFT-2020-099";"978-87-6118-700-0";"E-bog";"Klassiker";"D";"89793";"28-06-2024";"898";"183.26";"0.2046";"33670.51";"DKK";"0.00";"5035"
"14870";"Salg";"AUTH-1506";"AFT-2020-099";"978-87-2031-556-7";"Boghandel";"Special";"A";"62165";"13-06-2024";"1844";"294.36";"0.2221";"120555.84";"DKK";"0.00";"5035"
"14871";"Salg";"AUTH-1506";"AFT-2020-099";"978-87-2444-507-9";"Eksport";"Pocket";"C";"83561";"26-06-2024";"890";"589.49";"0.1113";"58393.11";"DKK";"0.00";"5035"
"14872";"Salg";"AUTH-1506";"AFT-2020-099";"978-87-9897-751-3";"Subskription";"Indbundet";"C";"82776";"08-07-2024";"1767";"204.88";"0.1138";"41198.21";"DKK";"0.00";"5035"
"14873";"Salg";"AUTH-1506";"AFT-2020-099";"978-87-1203-736-1";"Eksport";"Lydbog";"C";"65857";"04-06-2024";"25";"36.25";"0.1104";"100.05";"DKK";"0.00";"5035"
"14874";"Salg";"AUTH-1506";"AFT-2020-099";"978-87-2041-793-3";"Online";"Pocket";"A";"62596";"11-06-2024";"1472";"355.83";"0.0939";"49183.11";"DKK";"0.00";"5035"
"14875";"Forskud";"AUTH-1506";"AFT-2020-099";"978-87-0903-514-1";"Boghandel";"Lydbog";"C";"56367";"22-07-2024";"1224";"58.86";"-0.05";"6606.49";"DKK";"0.00";"5035"
"14876";"Salg";"AUTH-1506";"AFT-2020-099";"978-87-5720-731-6";"Lydbog";"Pocket";"D";"77053";"08-07-2024";"146";"235.50";"0.1845";"6343.66";"DKK";"0.00";"5035"
"14877";"Forskud";"AUTH-1506";"AFT-2020-099";"978-87-8658-263-7";"Subskription";"Special";"B";"55086";"17-06-2024";"1940";"44.83";"0.0693";"6027.03";"DKK";"0.00";"5035"
"14878";"Salg";"AUTH-1506";"AFT-2020-099";"978-87-9426-340-5";"Boghandel";"Digital";"B";"54767";"15-06-2024";"1500";"231.60";"";"69896.88";"DKK";"0.00";"5035"
"14879";"Retur";"AUTH-1506";"AFT-2020-099";"978-87-3229-918-3";"Subskription";"Digital";"D";"50448";"03-07-2024";"-1829";"68.05";"0.1514";"-18843.77";"DKK";"0.00";"5035"
"14880";"Salg";"AUTH-1506";"AFT-2020-099";"978-87-0198-277-1";"Subskription";"Klassiker";"A";"72023";"30-06-2024";"1324";"577.01";"0.0731";"55845.57";"DKK";"0.00";"5035"
"14881";"ForskudMod";"AUTH-1506";"AFT-2020-099";"978-87-6121-774-5";"Lydbog";"Indbundet";"D";"79473";"16-07-2024";"1490";"176.89";"0.0717";"106639.51";"DKK";"0.00";"5035"
"14882";"Salg";"AUTH-1506";"AFT-2020-099";"978-87-5982-481-8";"Online";"Digital";"D";"57631";"23-07-2024";"442";"112.72";"0.1577";"7856.97";"DKK";"0.00";"5035"
"14883";"ForskudMod";"AUTH-1506";"AFT-2020-099";"978-87-9558-445-5";"Boghandel";"Digital";"A";"67275";"17-06-2024";"917";"558.26";"0.1149";"58820.12";"DKK";"0.00";"5035"
"14884";"Salg";"AUTH-1506";"AFT-2020-099";"978-87-4913-104-9";"Subskription";"Special";"A";"70387";"24-06-2024";"884";"554.94";"0.1243";"60977.47";"DKK";"0.00";"5035"
