"TRANSNR";"TRANSTYPE";"KONTO";"AFTALE";"ARTNR";"KANAL";"PRISGRUPPE";"VILKAR";"BILAGSNR";"BILAGSDATO";"ANTAL";"STKPRIS";"STKAFREGNSATS";"BELOEB";"VALUTA";"SKAT";"AFREGNBATCH"
"17955";"Salg";"AUTH-1102";"AFT-2023-002";"978-87-8316-024-1";"E-bog";"Special";"B";"67341";"13-10-2018";"1567";"553.71";"0.2176";"188803.59";"DKK";"0.00";"9432"
"17956";"GarGlobal";"AUTH-1102";"AFT-2023-002";"978-87-1679-652-3";"Eksport";"Indbundet";"A";"62117";"10-10-2018";"1525";"204.53";"0.2407";"75076.32";"DKK";"0.00";"9432"
"17957";"Retur";"AUTH-1102";"AFT-2023-002";"978-87-3467-401-8";"Bibliotek";"Digital";"C";"61312";"27-09-2018";"-437";"186.25";"0.1624";"-13217.94";"DKK";"0.00";"9432"
"17958";"Speciel";"AUTH-1102";"AFT-2023-002";"978-87-1238-476-2";"Online";"Digital";"B";"55208";"03-10-2018";"1881";"594.37";"0.1689";"188831.88";"DKK";"0.00";"9432"
"17959";"Salg";"AUTH-1102";"AFT-2023-002";"978-87-3243-523-9";"E-bog";"Special";"C";"62121";"21-09-2018";"1354";"186.75";"0.242";"61192.00";"DKK";"0.00";"9432"
"17960";"Royalty";"AUTH-1102";"AFT-2023-002";"978-87-4928-506-3";"Eksport";"Pocket";"C";"84391";"17-10-2018";"423";"273.92";"0.2145";"24853.72";"DKK";"0.00";"9432"
"17961";"Salg";"AUTH-1102";"AFT-2023-002";"978-87-3226-577-5";"Lydbog";"Pocket";"A";"80936";"27-08-2018";"1925";"543.42";"0.2421";"253256.82";"DKK";"0.00";"9432"
"17962";"Diverse";"AUTH-1102";"AFT-2023-002";"978-87-7334-929-8";"E-bog";"Special";"C";"69475";"05-10-2018";"198";"438.59";"0.2348";"20390.22";"DKK";"0.00";"9432"
"17963";"Salg";"AUTH-1102";"AFT-2023-002";"978-87-8702-686-4";"Lydbog";"Klassiker";"C";"52610";"27-09-2018";"1625";"401.37";"0.1185";"77288.81";"DKK";"0.00";"9432"
"17964";"Salg";"AUTH-1102";"AFT-2023-002";"978-87-6140-450-3";"Eksport";"Indbundet";"A";"79865";"14-09-2018";"1851";"171.28";"0.1408";"44639.13";"DKK";"0.00";"9432"
