"TRANSNR";"TRANSTYPE";"KONTO";"AFTALE";"ARTNR";"KANAL";"PRISGRUPPE";"VILKAR";"BILAGSNR";"BILAGSDATO";"ANTAL";"STKPRIS";"STKAFREGNSATS";"BELOEB";"VALUTA";"SKAT";"AFREGNBATCH"
"17669";"Salg";"AUTH-1102";"AFT-2024-066";"978-87-8346-964-1";"Online";"Klassiker";"B";"55736";"29.07.2023";"1149";"481.51";"0.2165";"119779.71";"DKK";"0.00";"9947"
"17670";"Salg";"AUTH-1102";"AFT-2024-066";"978-87-2728-602-0";"Lydbog";"Pocket";"A";"71055";"09.07.2023";"945";"518.49";"0.149";"73005.98";"DKK";"0.00";"9947"
"17671";"Salg";"AUTH-1102";"AFT-2024-066";"978-87-9891-619-2";"Eksport";"Lydbog";"B";"57966";"08.08.2023";"1388";"454.17";"0.0599";"37760.24";"DKK";"0.00";"9947"
"17672";"Salg";"AUTH-1102";"AFT-2024-066";"978-87-9743-010-1";"Online";"Pocket";"D";"89835";"28.08.2023";"513";"156.95";"0.1521";"12246.38";"DKK";"0.00";"9947"
"17673";"ForskudMod";"AUTH-1102";"AFT-2024-066";"978-87-0883-759-3";"Boghandel";"Lydbog";"A";"92197";"31.07.2023";"1857";"292.59";"0.0848";"79882.38";"DKK";"0.00";"9947"
"17674";"Salg";"AUTH-1102";"AFT-2024-066";"978-87-5013-963-8";"Eksport";"Digital";"A";"67459";"14.07.2023";"1349";"310.79";"0.1984";"83180.33";"DKK";"0.00";"9947"
"17675";"Retur";"AUTH-1102";"AFT-2024-066";"";"Boghandel";"Lydbog";"D";"66548";"26.08.2023";"-658";"114.44";"0.2186";"-16460.91";"DKK";"0.00";"9947"
"17676";"Salg";"AUTH-1102";"AFT-2024-066";"978-87-1699-515-5";"E-bog";"Klassiker";"B";"70401";"10.08.2023";"474";"226.35";"0.0945";"10138.90";"DKK";"0.00";"9947"
"17677";"Forskud";"AUTH-1102";"AFT-2024-066";"978-87-8417-741-5";"Bibliotek";"Standard";"B";"94400";"17.07.2023";"179";"540.15";"0.2287";"22112.28";"DKK";"0.00";"9947"
"17678";"GarGlobal";"AUTH-1102";"AFT-2024-066";"978-87-8248-775-2";"Subskription";"Special";"D";"53334";"25.08.2023";"420";"566.02";"0.0556";"13217.70";"DKK";"0.00";"9947"
"17679";"Salg";"AUTH-1102";"AFT-2024-066";"978-87-4718-507-5";"Eksport";"Standard";"D";"94787";"14.07.2023";"907";"138.05";"0.1687";"21123.15";"DKK";"0.00";"9947"
"17680";"Retur";"AUTH-1102";"AFT-2024-066";"978-87-3706-854-8";"Boghandel";"Digital";"D";"70182";"04.09.2023";"-43";"219.99";"0.1762";"-1666.78";"DKK";"0.00";"9947"
"17681";"Retur";"AUTH-1102";"AFT-2024-066";"978-87-3322-894-6";"Bibliotek";"Pocket";"D";"98230";"22.08.2023";"-165";"576.47";"0.1733";"-16483.87";"DKK";"0.00";"9947"
"17682";"Forskud";"AUTH-1102";"AFT-2024-066";"978-87-3547-488-4";"E-bog";"Special";"C";"93354";"24.08.2023";"632";"429.51";"0.1925";"52254.19";"DKK";"0.00";"9947"
"17683";"Bonus";"AUTH-1102";"AFT-2024-066";"978-87-2271-581-5";"Online";"Standard";"D";"62145";"23.08.2023";"1359";"72.32";"0.0701";"6889.63";"DKK";"0.00";"9947"
"17684";"Forskud";"AUTH-1102";"AFT-2024-066";"978-87-9571-462-3";"Eksport";"Standard";"A";"55175";"10.07.2023";"1618";"317.19";"0.1824";"93610.13";"DKK";"0.00";"9947"
"17685";"Diverse";"AUTH-1102";"AFT-2024-066";"";"Subskription";"Digital";"D";"94238";"01.08.2023";"132";"55.03";"0.1765";"1282.09";"DKK";"0.00";"9947"
"17686";"Salg";"AUTH-1102";"AFT-2024-066";"978-87-5087-079-1";"Subskription";"Pocket";"A";"70941";"07.08.2023";"1493";"310.03";"0.1116";"51656.83";"DKK";"0.00";"9947"
"17687";"Salg";"AUTH-1102";"AFT-2024-066";"978-87-1707-593-1";"Bibliotek";"Digital";"A";"75179";"16.08.2023";"600";"408.66";"0.1119";"27437.43";"DKK";"0.00";"9947"
"17688";"GarGlobal";"AUTH-1102";"AFT-2024-066";"978-87-1830-793-2";"Eksport";"Special";"C";"94539";"17.07.2023";"776";"228.96";"0.2209";"34749.27";"DKK";"0.00";"9947"
"17689";"Salg";"AUTH-1102";"AFT-2024-066";"978-87-2556-356-7";"Lydbog";"Indbundet";"C";"51381";"19.07.2023";"657";"232.71";"0.0811";"12399.42";"DKK";"0.00";"9947"
"17690";"Retur";"AUTH-1102";"AFT-2024-066";"978-87-6733-733-1";"Online";"Digital";"A";"57150";"11.07.2023";"-1071";"327.44";"0.2075";"-72767.81";"DKK";"0.00";"9947"
"17691";"Salg";"AUTH-1102";"AFT-2024-066";"978-87-1534-444-2";"Bibliotek";"Indbundet";"D";"63058";"28.08.2023";"934";"39.43";"0.2007";"7391.30";"DKK";"0.00";"9947"
"17692";"Salg";"AUTH-1102";"AFT-2024-066";"";"Boghandel";"Indbundet";"B";"93093";"01.08.2023";"682";"44.30";"0.2333";"7048.60";"DKK";"0.00";"9947"
"17693";"Afgift";"AUTH-1102";"AFT-2024-066";"978-87-3282-070-7";"Subskription";"Digital";"B";"53612";"17.08.2023";"812";"295.50";"0.087";"20875.30";"DKK";"0.00";"9947"
"17694";"Salg";"AUTH-1102";"AFT-2024-066";"978-87-1109-483-9";"Eksport";"Klassiker";"A";"70497";"11.08.2023";"961";"36.92";"0.0785";"2785.19";"DKK";"0.00";"9947"
"17695";"GarGlobal";"AUTH-1102";"AFT-2024-066";"978-87-9214-655-7";"Online";"Pocket";"A";"79649";"13.08.2023";"1085";"132.53";"0.1328";"30161.83";"DKK";"0.00";"9947"
"17696";"Salg";"AUTH-1102";"AFT-2024-066";"978-87-8239-240-7";"Online";"Standard";"B";"57499";"22.08.2023";"1203";"471.94";"0.1517";"86126.74";"DKK";"0.00";"9947"
"17697";"Salg";"AUTH-1102";"AFT-2024-066";"978-87-9134-404-6";"Online";"Standard";"D";"96957";"13.07.2023";"1232";"462.65";"0.0894";"50956.64";"DKK";"0.00";"9947"
"17698";"Afgift";"AUTH-1102";"AFT-2024-066";"";"Eksport";"Special";"D";"98072";"03.09.2023";"645";"281.67";"0.1018";"18494.73";"DKK";"0.00";"9947"
"17699";"Salg";"AUTH-1102";"AFT-2024-066";"978-87-1391-590-3";"Bibliotek";"Special";"D";"98688";"30.07.2023";"1465";"395.55";"0.2106";"122038.65";"DKK";"0.00";"9947"
"17700";"Salg";"AUTH-1102";"AFT-2024-066";"978-87-6772-722-4";"Subskription";"Klassiker";"C";"90361";"22.07.2023";"1228";"129.73";"0.1862";"29663.23";"DKK";"0.00";"9947"
"17701";"GarGlobal";"AUTH-1102";"AFT-2024-066";"978-87-0672-090-3";"Eksport";"Klassiker";"B";"62871";"13.07.2023";"146";"77.11";"0.2128";"2395.72";"NOK";"0.00";"9947"
"17702";"Salg";"AUTH-1102";"AFT-2024-066";"978-87-9248-302-7";"Eksport";"Indbundet";"B";"83803";"03.08.2023";"1497";"400.50";"0.0514";"30816.79";"DKK";"0.00";"9947"
"17703";"Salg";"AUTH-1102";"AFT-2024-066";"978-87-8346-964-1";"Online";"Klassiker";"B";"55736";"29.07.2023";"1149";"481.51";"0.2165";"119779.71";"DKK";"0.00";"9947"
"17704";"GarGlobal";"AUTH-1102";"AFT-2024-066";"978-87-8248-775-2";"Subskription";"Special";"D";"53334";"25.08.2023";"420";"566.02";"0.0556";"13217.70";"DKK";"0.00";"9947"
"17705";"Forskud";"AUTH-1102";"AFT-2024-066";"978-87-8417-741-5";"Bibliotek";"Standard";"B";"94400";"17.07.2023";"179";"540.15";"0.2287";"22112.28";"DKK";"0.00";"9947"
"17706";"Salg";"AUTH-1102";"AFT-2024-066";"";"Boghandel";"Indbundet";"B";"93093";"01.08.2023";"682";"44.30";"0.2333";"7048.60";"DKK";"0.00";"9947"
"17707";"Salg";"AUTH-1102";"AFT-2024-066";"";"Boghandel";"Indbundet";"B";"93093";"01.08.2023";"682";"44.30";"0.2333";"7048.60";"DKK";"0.00";"9947"
