"TRANSNR";"TRANSTYPE";"KONTO";"AFTALE";"ARTNR";"KANAL";"PRISGRUPPE";"VILKAR";"BILAGSNR";"BILAGSDATO";"ANTAL";"STKPRIS";"STKAFREGNSATS";"BELOEB";"VALUTA";"SKAT";"AFREGNBATCH"
"13839";"Bonus";"AUTH-0999";"AFT-2021-063";"978-87-4709-973-0";"Boghandel";"Pocket";"A";"51400";"01-02-2022";"525";"498.33";"0.0972";"25429.78";"DKK";"0.00";"4105"
"13840";"Retur";"AUTH-0999";"AFT-2021-063";"978-87-6471-862-1";"Bibliotek";"Lydbog";"A";"95216";"26-01-2022";"-1291";"364.15";"0.0884";"-41558.40";"DKK";"0.00";"4105"
"13841";"Salg";"AUTH-0999";"AFT-2021-063";"978-87-3948-072-0";"Online";"Standard";"C";"84863";"08-02-2022";"1600";"42.78";"0.2154";"14743.70";"DKK";"0.00";"4105"
"13842";"Salg";"AUTH-0999";"AFT-2021-063";"978-87-4022-277-7";"E-bog";"Indbundet";"C";"53563";"26-01-2022";"776";"420.28";"0.0759";"24753.82";"DKK";"0.00";"4105"
"13843";"Korrektion";"AUTH-0999";"AFT-2021-063";"978-87-2793-444-0";"Subskription";"Special";"D";"88584";"11-02-2022";"719";"535.74";"0.0746";"28735.70";"DKK";"0.00";"4105"
"13844";"Salg";"AUTH-0999";"AFT-2021-063";"978-87-2108-306-9";"Eksport";"Special";"D";"97594";"13-02-2022";"428";"441.82";"0.1091";"20630.70";"DKK";"0.00";"4105"
"13845";"Forskud";"AUTH-0999";"AFT-2021-063";"978-87-7542-373-6";"Boghandel";"Standard";"C";"79901";"14-02-2022";"692";"149.88";"0.1016";"10537.64";"DKK";"0.00";"4105"
"13846";"Salg";"AUTH-0999";"AFT-2021-063";"978-87-8322-535-3";"Bibliotek";"Klassiker";"D";"79225";"19-01-2022";"54";"134.79";"0.2447";"1781.09";"DKK";"0.00";"4105"
"13847";"Salg";"AUTH-0999";"AFT-2021-063";"978-87-8471-370-5";"E-bog";"Special";"A";"96677";"03-02-2022";"696";"330.33";"0.1488";"34210.56";"DKK";"0.00";"4105"
"13848";"Forskud";"AUTH-0999";"AFT-2021-063";"978-87-1200-402-8";"E-bog";"Indbundet";"B";"53095";"19-02-2022";"440";"406.51";"0.1062";"18995.40";"DKK";"0.00";"4105"
"13849";"Salg";"AUTH-0999";"AFT-2021-063";"978-87-8453-500-0";"Online";"Lydbog";"D";"65721";"17-01-2022";"257";"85.13";"0.1827";"3997.19";"DKK";"0.00";"4105"
"13850";"Bonus";"AUTH-0999";"AFT-2021-063";"978-87-4365-869-6";"Online";"Special";"D";"81433";"27-01-2022";"1885";"203.05";"0.0642";"24572.50";"DKK";"0.00";"4105"
"13851";"Bonus";"AUTH-0999";"AFT-2021-063";"978-87-4455-329-7";"E-bog";"Indbundet";"A";"70660";"14-02-2022";"799";"313.34";"0.088";"22031.56";"DKK";"0.00";"4105"
"13852";"Salg";"AUTH-0999";"AFT-2021-063";"978-87-1666-334-4";"Subskription";"Pocket";"B";"55355";"29-01-2022";"379";"481.18";"0.2121";"38680.09";"EUR";"0.00";"4105"
"13853";"Salg";"AUTH-0999";"AFT-2021-063";"978-87-2497-705-1";"Bibliotek";"Indbundet";"A";"54630";"29-12-2021";"1388";"591.26";"0.1834";"150510.67";"DKK";"0.00";"4105"
"13854";"Salg";"AUTH-0999";"AFT-2021-063";"978-87-4765-126-6";"Boghandel";"Digital";"D";"67924";"06-02-2022";"989";"419.34";"0.2106";"87341.56";"DKK";"0.00";"4105"
"13855";"Salg";"AUTH-0999";"AFT-2021-063";"978-87-3834-562-4";"Eksport";"Indbundet";"B";"89360";"02-02-2022";"1683";"351.62";"0.0942";"55745.34";"DKK";"0.00";"4105"
"13856";"Retur";"AUTH-0999";"AFT-2021-063";"978-87-8223-094-5";"Eksport";"Digital";"C";"79325";"18-01-2022";"-998";"258.20";"0.1184";"-30509.74";"DKK";"0.00";"4105"
"13857";"Frieksp";"AUTH-0999";"AFT-2021-063";"978-87-6124-983-8";"E-bog";"Digital";"C";"70464";"28-12-2021";"472";"470.23";"0.1097";"24347.76";"DKK";"0.00";"4105"
"13858";"Retur";"AUTH-0999";"AFT-2021-063";"978-87-3892-529-1";"Eksport";"Digital";"D";"81027";"05-01-2022";"-207";"489.42";"0.1785";"-18083.82";"DKK";"0.00";"4105"
"13859";"Salg";"AUTH-0999";"AFT-2021-063";"978-87-8311-686-6";"Subskription";"Indbundet";"B";"79361";"07-01-2022";"917";"422.50";"0.2272";"88024.66";"DKK";"0.00";"4105"
"13860";"GarGlobal";"AUTH-0999";"AFT-2021-063";"978-87-0718-116-1";"Eksport";"Digital";"D";"85951";"02-02-2022";"1264";"174.07";"0.2174";"47833.32";"DKK";"0.00";"4105"
"13861";"Salg";"AUTH-0999";"AFT-2021-063";"978-87-1870-153-2";"Eksport";"Digital";"D";"51373";"08-01-2022";"1475";"355.16";"0.1847";"96757.13";"DKK";"0.00";"4105"
