"TRANSNR";"TRANSTYPE";"KONTO";"AFTALE";"ARTNR";"KANAL";"PRISGRUPPE";"VILKAR";"BILAGSNR";"BILAGSDATO";"ANTAL";"STKPRIS";"STKAFREGNSATS";"BELOEB";"VALUTA";"SKAT";"AFREGNBATCH"
"14675";"Salg";"AUTH-0215";"AFT-2022-015";"978-87-4677-933-6";"E-bog";"Klassiker";"A";"53524";"13/06/2025";"1139";"164.65";"0.1179";"22110.54";"DKK";"0.00";"7112"
"14676";"Salg";"AUTH-0215";"AFT-2022-015";"978-87-2631-413-7";"E-bog";"Special";"D";"89688";"11/06/2025";"650";"452.99";"0.0568";"16724.39";"DKK";"0.00";"7112"
"14677";"Royalty";"AUTH-0215";"AFT-2022-015";"978-87-2011-906-6";"Lydbog";"Digital";"C";"85685";"24/05/2025";"1012";"570.05";"0.096";"55381.50";"DKK";"0.00";"7112"
"14678";"ForskudMod";"AUTH-0215";"AFT-2022-015";"978-87-4761-155-0";"E-bog";"Pocket";"D";"62508";"09/06/2025";"1089";"447.77";"0.1668";"164150.65";"DKK";"0.00";"7112"
"14679";"Salg";"AUTH-0215";"AFT-2022-015";"978-87-1986-645-6";"Boghandel";"Standard";"A";"65956";"22/05/2025";"867";"441.67";"0.1464";"56060.64";"DKK";"0.00";"7112"
"14680";"GarGlobal";"AUTH-0215";"AFT-2022-015";"978-87-0747-603-8";"Online";"Special";"B";"92284";"10/05/2025";"177";"52.71";"0.1387";"1294.03";"DKK";"0.00";"7112"
"14681";"ForskudMod";"AUTH-0215";"AFT-2022-015";"978-87-4412-757-3";"Online";"Klassiker";"D";"99387";"28/04/2025";"1672";"503.63";"0.1572";"76308.86";"DKK";"0.00";"7112"
"14682";"Salg";"AUTH-0215";"AFT-2022-015";"978-87-5120-987-3";"Boghandel";"Klassiker";"B";"76228";"14/06/2025";"1702";"233.85";"0.1124";"44736.63";"DKK";"0.00";"7112"
"14683";"Forskud";"AUTH-0215";"AFT-2022-015";"978-87-5870-128-8";"Subskription";"Lydbog";"A";"67974";"10/05/2025";"40";"590.05";"0.1418";"3346.76";"EUR";"0.00";"7112"
"14684";"Salg";"AUTH-0215";"AFT-2022-015";"978-87-1010-830-8";"Boghandel";"Special";"B";"94197";"26/06/2025";"212";"241.34";"0.1186";"6068.06";"DKK";"0.00";"7112"
"14685";"Salg";"AUTH-0215";"AFT-2022-015";"978-87-0056-088-8";"Subskription";"Digital";"D";"68906";"09/06/2025";"836";"139.61";"0.1616";"18860.98";"DKK";"0.00";"7112"
"14686";"Salg";"AUTH-0215";"AFT-2022-015";"978-87-4194-474-6";"Lydbog";"Special";"B";"87966";"29/05/2025";"797";"382.99";"0.1945";"59369.77";"DKK";"0.00";"7112"
"14687";"Salg";"AUTH-0215";"AFT-2022-015";"";"Online";"Lydbog";"A";"74586";"18/05/2025";"403";"330.90";"0.0964";"12855.20";"DKK";"0.00";"7112"
"14688";"Salg";"AUTH-0215";"AFT-2022-015";"978-87-1786-318-7";"E-bog";"Indbundet";"A";"74904";"31/05/2025";"1332";"361.38";"0.0859";"41348.67";"DKK";"0.00";"7112"
"14689";"Afgift";"AUTH-0215";"AFT-2022-015";"978-87-9673-799-7";"E-bog";"Indbundet";"D";"97883";"30/04/2025";"743";"247.91";"0.1541";"28384.78";"DKK";"0.00";"7112"
"14690";"GarGlobal";"AUTH-0215";"AFT-2022-015";"978-87-2163-487-2";"Bibliotek";"Lydbog";"D";"84167";"15/05/2025";"1132";"593.62";"0.1257";"84467.61";"DKK";"0.00";"7112"
"14691";"Salg";"AUTH-0215";"AFT-2022-015";"978-87-1842-641-1";"Boghandel";"Standard";"C";"53309";"23/06/2025";"1518";"32.68";"0.0793";"3933.93";"DKK";"0.00";"7112"
"14692";"ForskudMod";"AUTH-0215";"AFT-2022-015";"978-87-8808-352-1";"Online";"Indbundet";"C";"93534";"26/05/2025";"771";"517.40";"0.1953";"86645.08";"DKK";"0.00";"7112"
"14693";"GarGlobalMod";"AUTH-0215";"AFT-2022-015";"978-87-0670-625-9";"Online";"Special";"D";"80892";"09/06/2025";"10";"559.17";"0.0661";"369.61";"DKK";"0.00";"7112"
"14694";"Salg";"AUTH-0215";"AFT-2022-015";"978-87-9560-699-7";"Subskription";"Special";"A";"62717";"14/06/2025";"487";"442.37";"0.099";"21327.98";"DKK";"0.00";"7112"
"14695";"ForskudMod";"AUTH-0215";"AFT-2022-015";"978-87-4019-731-0";"E-bog";"Pocket";"D";"80420";"21/06/2025";"143";"81.03";"0.084";"159816.60";"DKK";"0.00";"7112"
"14696";"Salg";"AUTH-0215";"AFT-2022-015";"978-87-1741-993-3";"Online";"Standard";"D";"64675";"13/05/2025";"1122";"353.56";"0.182";"72198.37";"DKK";"0.00";"7112"
"14697";"Salg";"AUTH-0215";"AFT-2022-015";"978-87-3546-923-1";"Subskription";"Standard";"C";"78139";"22/06/2025";"1602";"109.25";"0.2062";"36088.81";"DKK";"0.00";"7112"
"14698";"Salg";"AUTH-0215";"AFT-2022-015";"978-87-6390-742-2";"Bibliotek";"Pocket";"D";"91151";"30/05/2025";"1356";"249.15";"0.0907";"30642.76";"DKK";"0.00";"7112"
"14699";"Salg";"AUTH-0215";"AFT-2022-015";"978-87-7060-931-9";"Online";"Pocket";"A";"66312";"11/06/2025";"586";"67.71";"0.1839";"7296.80";"SEK";"0.00";"7112"
