"TRANSNR";"TRANSTYPE";"KONTO";"AFTALE";"ARTNR";"KANAL";"PRISGRUPPE";"VILKAR";"BILAGSNR";"BILAGSDATO";"ANTAL";"STKPRIS";"STKAFREGNSATS";"BELOEB";"VALUTA";"SKAT";"AFREGNBATCH"
"10890";"Salg";"AUTH-1809";"AFT-2025-008";"978-87-4207-683-5";"Online";"Indbundet";"A";"76594";"14/04/2022";"824";"101.10";"0.1753";"14603.61";"DKK";"0.00";"5627"
"10891";"Korrektion";"AUTH-1809";"AFT-2025-008";"978-87-6755-562-9";"Eksport";"Special";"D";"62515";"16/05/2022";"1482";"331.51";"0.0992";"48736.74";"DKK";"0.00";"5627"
"10892";"Diverse";"AUTH-1809";"AFT-2025-008";"978-87-8654-362-1";"Online";"Digital";"C";"90867";"20/04/2022";"964";"91.78";"0.1804";"15961.06";"DKK";"0.00";"5627"
"10893";"Frieksp";"AUTH-1809";"AFT-2025-008";"978-87-2686-270-6";"Boghandel";"Pocket";"B";"67912";"12/04/2022";"1422";"147.43";"0.1635";"34277.03";"DKK";"0.00";"5627"
"10894";"Diverse";"AUTH-1809";"AFT-2025-008";"978-87-3265-732-7";"Subskription";"Pocket";"D";"90129";"30/05/2022";"1562";"559.88";"0.1132";"98997.09";"DKK";"0.00";"5627"
"10895";"GarGlobal";"AUTH-1809";"AFT-2025-008";"978-87-1100-051-9";"E-bog";"Lydbog";"A";"59869";"18/05/2022";"642";"560.06";"0.1213";"43614.45";"DKK";"0.00";"5627"
"10896";"Salg";"AUTH-1809";"AFT-2025-008";"978-87-5977-524-0";"Bibliotek";"Digital";"A";"59962";"28/05/2022";"622";"87.71";"0.1624";"8859.83";"DKK";"0.00";"5627"
"10897";"Salg";"AUTH-1809";"AFT-2025-008";"978-87-8743-127-9";"Eksport";"Standard";"D";"80986";"25/04/2022";"199";"459.97";"0.0771";"7057.27";"DKK";"0.00";"5627"
"10898";"Retur";"AUTH-1809";"AFT-2025-008";"978-87-5799-270-0";"Eksport";"Pocket";"A";"72267";"23/04/2022";"-1988";"309.79";"0.1844";"-113565.05";"DKK";"0.00";"5627"
"10899";"Placeholder";"AUTH-1809";"AFT-2025-008";"978-87-6213-541-3";"Boghandel";"Pocket";"B";"88687";"02/04/2022";"-727";"372.98";"0.2099";"-56915.74";"DKK";"0.00";"5627"
"10900";"Korrektion";"AUTH-1809";"AFT-2025-008";"978-87-4807-520-7";"Online";"Indbundet";"C";"78373";"29/04/2022";"1330";"165.84";"0.1113";"24549.13";"DKK";"0.00";"5627"
"10901";"MISC";"AUTH-1809";"AFT-2025-008";"978-87-5802-909-2";"Bibliotek";"Lydbog";"D";"75453";"01/05/2022";"40";"202.21";"0.0899";"727.15";"DKK";"0.00";"5627"
"10902";"Salg";"AUTH-1809";"AFT-2025-008";"978-87-5586-652-2";"E-bog";"Lydbog";"C";"82035";"13/04/2022";"1932";"226.98";"0.1023";"44861.14";"DKK";"0.00";"5627"
"10903";"Salg";"AUTH-1809";"AFT-2025-008";"978-87-1581-021-3";"Bibliotek";"Standard";"D";"87480";"10/04/2022";"498";"72.30";"0.1247";"4489.87";"DKK";"0.00";"5627"
"10904";"FooBar";"AUTH-1809";"AFT-2025-008";"978-87-5912-975-3";"Subskription";"Standard";"A";"63075";"04/04/2022";"1610";"408.33";"0.1725";"113403.45";"DKK";"0.00";"5627"
"10905";"Salg";"AUTH-1809";"AFT-2025-008";"978-87-3016-583-1";"Online";"Standard";"A";"89679";"02/05/2022";"975";"495.18";"0.1916";"92504.58";"SEK";"0.00";"5627"
"10906";"Salg";"AUTH-1809";"AFT-2025-008";"978-87-8012-342-3";"Eksport";"Indbundet";"A";"58127";"15/05/2022";"1799";"338.37";"0.2445";"148833.91";"DKK";"0.00";"5627"
"10907";"Salg";"AUTH-1809";"AFT-2025-008";"978-87-3269-496-4";"Online";"Pocket";"C";"72594";"17/04/2022";"1038";"394.48";"0.0937";"38367.36";"DKK";"0.00";"5627"
"10908";"MISC";"AUTH-1809";"AFT-2025-008";"978-87-2101-750-7";"Boghandel";"Lydbog";"C";"50786";"14/05/2022";"1270";"459.95";"0.136";"79442.56";"DKK";"0.00";"5627"
"10909";"MISC";"AUTH-1809";"AFT-2025-008";"978-87-9194-575-5";"Lydbog";"Digital";"C";"70543";"20/04/2022";"-1521";"491.43";"0.1241";"-92760.41";"DKK";"0.00";"5627"
"10910";"Bonus";"AUTH-1809";"AFT-2025-008";"978-87-0567-756-7";"E-bog";"Pocket";"B";"59311";"10/04/2022";"950";"524.27";"0.1429";"71172.27";"DKK";"0.00";"5627"
"10911";"Retur";"AUTH-1809";"AFT-2025-008";"978-87-6265-062-6";"Eksport";"Standard";"B";"51074";"07/04/2022";"-310";"367.36";"0.0868";"-9884.92";"DKK";"0.00";"5627"
"10912";"Frieksp";"AUTH-1809";"AFT-2025-008";"978-87-0762-484-2";"Eksport";"Pocket";"C";"78367";"02/05/2022";"467";"138.04";"0.1714";"11049.25";"DKK";"0.00";"5627"
"10913";"MISC";"AUTH-1809";"AFT-2025-008";"978-87-1157-942-8";"Eksport";"Lydbog";"A";"82145";"14/04/2022";"482";"325.15";"0.1488";"23320.28";"DKK";"0.00";"5627"
"10914";"FooBar";"AUTH-1809";"AFT-2025-008";"978-87-9691-928-7";"E-bog";"Pocket";"C";"74219";"15/05/2022";"578";"224.05";"0.1247";"16148.76";"DKK";"0.00";"5627"
"10915";"Diverse";"AUTH-1809";"AFT-2025-008";"978-87-6335-357-1";"Eksport";"Standard";"A";"71696";"21/05/2022";"1612";"189.59";"0.1182";"36124.18";"DKK";"0.00";"5627"
"10916";"Salg";"AUTH-1809";"AFT-2025-008";"978-87-9337-970-1";"Online";"Indbundet";"B";"59722";"19/05/2022";"642";"320.71";"0.0691";"14227.40";"DKK";"0.00";"5627"
"10917";"Retur";"AUTH-1809";"AFT-2025-008";"978-87-4176-342-2";"Boghandel";"Klassiker";"D";"64636";"16/04/2022";"-746";"512.38";"0.0618";"-23622.15";"DKK";"0.00";"5627"
"10918";"Salg";"AUTH-1809";"AFT-2025-008";"978-87-4575-983-4";"Bibliotek";"Indbundet";"D";"89163";"30/05/2022";"1688";"491.30";"0.0876";"72647.94";"DKK";"0.00";"5627"
"10919";"MISC";"AUTH-1809";"AFT-2025-008";"978-87-8436-604-8";"E-bog";"Standard";"B";"55158";"02/04/2022";"535";"146.17";"0.1092";"8539.54";"DKK";"0.00";"5627"
"10920";"UnknownType";"AUTH-1809";"AFT-2025-008";"978-87-8297-514-3";"Subskription";"Pocket";"D";"60675";"30/04/2022";"934";"186.98";"0.1913";"33408.50";"DKK";"0.00";"5627"
"10921";"Salg";"AUTH-1809";"AFT-2025-008";"978-87-8752-568-8";"Bibliotek";"Standard";"A";"61665";"26/04/2022";"53";"387.82";"0.1793";"3685.41";"NOK";"0.00";"5627"
"10922";"FooBar";"AUTH-1809";"AFT-2025-008";"978-87-9080-271-4";"E-bog";"Indbundet";"C";"96783";"04/05/2022";"1899";"68.59";"0.0803";"10459.27";"DKK";"0.00";"5627"
"10923";"Salg";"AUTH-1809";"AFT-2025-008";"978-87-5165-176-4";"Boghandel";"Digital";"C";"75951";"21/05/2022";"1117";"65.32";"0.1333";"9725.89";"DKK";"0.00";"5627"
"10924";"XYZ123";"AUTH-1809";"AFT-2025-008";"978-87-1433-080-4";"Subskription";"Standard";"B";"52764";"01/05/2022";"108";"395.79";"0.1895";"8100.24";"DKK";"0.00";"5627"
"10925";"Salg";"AUTH-1809";"AFT-2025-008";"978-87-2855-660-3";"Subskription";"Pocket";"B";"96841";"13/05/2022";"1045";"465.58";"0.1484";"72201.22";"DKK";"0.00";"5627"
"10926";"Korrektion";"AUTH-1809";"AFT-2025-008";"978-87-0339-705-4";"Lydbog";"Standard";"A";"60759";"03/05/2022";"1438";"75.83";"0.2263";"24676.55";"DKK";"0.00";"5627"
"10927";"Frieksp";"AUTH-1809";"AFT-2025-008";"978-87-9448-586-9";"Online";"Pocket";"A";"71920";"17/04/2022";"328";"505.01";"0.2008";"33261.17";"DKK";"0.00";"5627"
"10928";"Salg";"AUTH-1809";"AFT-2025-008";"978-87-4707-986-2";"Bibliotek";"Indbundet";"D";"56994";"22/05/2022";"420";"135.13";"0.0583";"3308.79";"DKK";"0.00";"5627"
"10929";"Salg";"AUTH-1809";"AFT-2025-008";"978-87-3945-703-6";"Online";"Digital";"C";"83495";"14/04/2022";"1161";"536.52";"0.2187";"136228.17";"DKK";"0.00";"5627"
"10930";"Placeholder";"AUTH-1809";"AFT-2025-008";"978-87-3765-769-8";"Boghandel";"Pocket";"B";"68700";"06/05/2022";"1544";"123.99";"0.1483";"28390.64";"DKK";"0.00";"5627"
"10931";"Salg";"AUTH-1809";"AFT-2025-008";"978-87-0900-404-8";"Boghandel";"Klassiker";"A";"56372";"11/04/2022";"912";"247.00";"0.1636";"36853.19";"DKK";"0.00";"5627"
"10932";"Salg";"AUTH-1809";"AFT-2025-008";"978-87-5146-040-3";"Bibliotek";"Pocket";"B";"63412";"30/04/2022";"1841";"98.28";"0.0784";"14185.18";"DKK";"0.00";"5627"
"10933";"Salg";"AUTH-1809";"AFT-2025-008";"978-87-7201-137-0";"E-bog";"Lydbog";"A";"67699";"18/04/2022";"1782";"534.38";"0.189";"179978.12";"DKK";"0.00";"5627"
"10934";"XYZ123";"AUTH-1809";"AFT-2025-008";"978-87-6600-767-9";"Eksport";"Standard";"B";"93031";"28/05/2022";"845";"129.55";"0.0527";"5769.06";"DKK";"0.00";"5627"
"10935";"Salg";"AUTH-1809";"AFT-2025-008";"978-87-3404-337-1";"Subskription";"Indbundet";"C";"86910";"26/05/2022";"1660";"31.06";"0.18";"9280.73";"DKK";"0.00";"5627"
"10936";"UnknownType";"AUTH-1809";"AFT-2025-008";"978-87-0451-957-8";"E-bog";"Special";"B";"97592";"13/05/2022";"1681";"298.81";"0.0828";"41590.41";"DKK";"0.00";"5627"
"10937";"Bonus";"AUTH-1809";"AFT-2025-008";"978-87-5629-657-1";"Lydbog";"Pocket";"C";"99260";"14/05/2022";"712";"466.59";"0.0795";"26410.86";"DKK";"0.00";"5627"
"10938";"Forskud";"AUTH-1809";"AFT-2025-008";"978-87-6194-255-5";"E-bog";"Klassiker";"D";"94586";"26/05/2022";"1322";"295.44";"0.2007";"78387.74";"DKK";"0.00";"5627"
"10939";"Salg";"AUTH-1809";"AFT-2025-008";"978-87-8292-361-8";"Boghandel";"Indbundet";"B";"85651";"03/05/2022";"1687";"268.37";"0.0724";"32778.39";"DKK";"0.00";"5627"
"10940";"Salg";"AUTH-1809";"AFT-2025-008";"978-87-8235-715-4";"Lydbog";"Standard";"A";"75884";"30/05/2022";"1499";"505.94";"0.1247";"94572.99";"DKK";"0.00";"5627"
"10941";"GarGlobal";"AUTH-1809";"AFT-2025-008";"978-87-5613-723-2";"E-bog";"Digital";"D";"57064";"03/05/2022";"1467";"30.29";"0.2087";"9273.67";"DKK";"0.00";"5627"
"10942";"Forskud";"AUTH-1809";"AFT-2025-008";"978-87-6438-130-6";"Online";"Standard";"C";"94596";"12/04/2022";"34";"47.65";"0.0742";"120.21";"DKK";"0.00";"5627"
"10943";"Salg";"AUTH-1809";"AFT-2025-008";"978-87-6560-945-4";"Boghandel";"Indbundet";"D";"88645";"10/05/2022";"795";"243.30";"0.1108";"21431.32";"DKK";"0.00";"5627"
"10944";"Forskud";"AUTH-1809";"AFT-2025-008";"978-87-0755-047-9";"E-bog";"Klassiker";"A";"56422";"20/05/2022";"1764";"483.96";"0.2006";"171253.31";"DKK";"0.00";"5627"
"10945";"Korrektion";"AUTH-1809";"AFT-2025-008";"978-87-7060-717-9";"E-bog";"Klassiker";"C";"96898";"17/05/2022";"517";"339.36";"0.0666";"11684.91";"DKK";"0.00";"5627"
"10946";"Placeholder";"AUTH-1809";"AFT-2025-008";"978-87-7054-873-1";"Eksport";"Lydbog";"C";"94252";"09/04/2022";"1257";"263.61";"0.0521";"17263.74";"DKK";"0.00";"5627"
"10947";"Salg";"AUTH-1809";"AFT-2025-008";"978-87-7496-804-7";"Lydbog";"Special";"A";"79604";"12/04/2022";"1200";"96.91";"0.1533";"17827.56";"DKK";"0.00";"5627"
"10948";"FooBar";"AUTH-1809";"AFT-2025-008";"978-87-2137-730-4";"Boghandel";"Indbundet";"C";"74688";"28/05/2022";"794";"471.38";"0.2114";"79121.89";"DKK";"0.00";"5627"
"10949";"Salg";"AUTH-1809";"AFT-2025-008";"978-87-9737-112-1";"Bibliotek";"Pocket";"B";"86881";"09/05/2022";"286";"105.06";"0.2458";"7385.59";"DKK";"0.00";"5627"
"10950";"Salg";"AUTH-1809";"AFT-2025-008";"978-87-6085-816-1";"Eksport";"Special";"C";"77672";"15/05/2022";"971";"49.03";"0.1373";"6536.60";"DKK";"0.00";"5627"
"10951";"Placeholder";"AUTH-1809";"AFT-2025-008";"978-87-8321-021-2";"Boghandel";"Indbundet";"C";"74465";"13/05/2022";"1169";"136.24";"0.0893";"14222.33";"DKK";"0.00";"5627"
"10952";"XYZ123";"AUTH-1809";"AFT-2025-008";"978-87-1803-324-4";"Boghandel";"Digital";"B";"83436";"24/04/2022";"273";"454.83";"0.1281";"15906.00";"DKK";"0.00";"5627"
"10953";"Salg";"AUTH-1809";"AFT-2025-008";"978-87-0425-373-1";"Boghandel";"Klassiker";"C";"56491";"14/04/2022";"387";"407.82";"0.1457";"22995.30";"DKK";"0.00";"5627"
"10954";"Salg";"AUTH-1809";"AFT-2025-008";"978-87-2821-781-8";"Eksport";"Klassiker";"A";"91000";"27/04/2022";"1160";"123.69";"0.1754";"25166.46";"DKK";"0.00";"5627"
"10955";"Retur";"AUTH-1809";"AFT-2025-008";"978-87-6056-035-4";"Online";"Digital";"C";"99060";"15/04/2022";"-801";"285.92";"0.2173";"-49766.46";"DKK";"0.00";"5627"
"10956";"Salg";"AUTH-1809";"AFT-2025-008";"978-87-2398-471-5";"Eksport";"Klassiker";"D";"55560";"06/05/2022";"887";"371.28";"0.1335";"43964.94";"DKK";"0.00";"5627"
"10957";"Salg";"AUTH-1809";"AFT-2025-008";"978-87-6475-489-6";"Subskription";"Lydbog";"A";"83517";"01/05/2022";"670";"553.09";"0.2211";"81933.09";"DKK";"0.00";"5627"
"10958";"Forskud";"AUTH-1809";"AFT-2025-008";"978-87-1758-891-2";"Eksport";"Digital";"B";"68936";"26/05/2022";"516";"387.95";"0.2368";"47403.14";"DKK";"0.00";"5627"
