"TRANSNR";"TRANSTYPE";"KONTO";"AFTALE";"ARTNR";"KANAL";"PRISGRUPPE";"VILKAR";"BILAGSNR";"BILAGSDATO";"ANTAL";"STKPRIS";"STKAFREGNSATS";"BELOEB";"VALUTA";"SKAT";"AFREGNBATCH"
"10726";"Salg";"AUTH-0401";"AFT-2018-001";"978-87-2770-707-5";"Boghandel";"Indbundet";"C";"86477";"19-03-2021";"76";"579.59";"0.146";"6431.13";"DKK";"0.00";"5495"
"10727";"Salg";"AUTH-0401";"AFT-2018-001";"978-87-9851-724-5";"Eksport";"Standard";"A";"58337";"24-02-2021";"1569";"477.64";"0.1019";"76365.61";"DKK";"0.00";"5495"
"10728";"Salg";"AUTH-0401";"AFT-2018-001";"";"Online";"Digital";"A";"66977";"10-03-2021";"1134";"438.16";"0.0622";"30905.53";"DKK";"0.00";"5495"
"10729";"Salg";"AUTH-0401";"AFT-2018-001";"978-87-0935-118-0";"Boghandel";"Lydbog";"C";"71350";"06-02-2021";"909";"94.36";"0.0655";"5618.15";"DKK";"0.00";"5495"
"10730";"Retur";"AUTH-0401";"AFT-2018-001";"978-87-4205-955-5";"Subskription";"Digital";"D";"69271";"23-02-2021";"-1998";"262.20";"0.1804";"-94507.16";"EUR";"0.00";"5495"
"10731";"Salg";"AUTH-0401";"AFT-2018-001";"978-87-2901-935-0";"Online";"Indbundet";"A";"88108";"15-03-2021";"1047";"437.26";"0.1984";"90829.75";"DKK";"0.00";"5495"
"10732";"Retur";"AUTH-0401";"AFT-2018-001";"978-87-2611-398-3";"Online";"Special";"A";"98040";"27-02-2021";"-1177";"388.64";"0.1968";"-90022.08";"DKK";"0.00";"5495"
"10733";"Salg";"AUTH-0401";"AFT-2018-001";"978-87-8875-439-1";"Subskription";"Klassiker";"A";"73721";"16-03-2021";"601";"548.39";"0.1157";"38132.68";"DKK";"0.00";"5495"
"10734";"Royalty";"AUTH-0401";"AFT-2018-001";"";"Bibliotek";"Lydbog";"A";"65096";"03-03-2021";"157";"550.42";"0.1807";"15615.36";"DKK";"0.00";"5495"
"10735";"Royalty";"AUTH-0401";"AFT-2018-001";"978-87-2836-929-6";"Subskription";"Special";"B";"55341";"31-01-2021";"534";"482.83";"0.1183";"30501.43";"DKK";"0.00";"5495"
"10736";"Frieksp";"AUTH-0401";"AFT-2018-001";"978-87-3270-216-4";"Eksport";"Klassiker";"B";"98683";"23-02-2021";"540";"465.56";"0.1923";"48344.68";"DKK";"0.00";"5495"
"10737";"Salg";"AUTH-0401";"AFT-2018-001";"978-87-0212-886-4";"Online";"Digital";"A";"86499";"09-03-2021";"1852";"270.29";"0.0755";"37793.57";"DKK";"0.00";"5495"
"10738";"Salg";"AUTH-0401";"AFT-2018-001";"978-87-5999-101-5";"E-bog";"Indbundet";"A";"76796";"23-03-2021";"1513";"553.89";"0.24";"201128.54";"DKK";"0.00";"5495"
"10739";"Royalty";"AUTH-0401";"AFT-2018-001";"978-87-7229-812-2";"E-bog";"Digital";"D";"92559";"08-03-2021";"1835";"34.38";"0.1686";"10636.52";"DKK";"0.00";"5495"
"10740";"Royalty";"AUTH-0401";"AFT-2018-001";"978-87-9413-475-0";"Eksport";"Indbundet";"D";"83307";"02-03-2021";"99";"350.97";"0.2295";"7974.21";"DKK";"0.00";"5495"
"10741";"Korrektion";"AUTH-0401";"AFT-2018-001";"978-87-2203-684-2";"Bibliotek";"Indbundet";"D";"68664";"15-02-2021";"1178";"530.48";"0.1129";"70551.82";"DKK";"0.00";"5495"
"10742";"Salg";"AUTH-0401";"AFT-2018-001";"978-87-3244-913-7";"Boghandel";"Indbundet";"C";"83338";"28-02-2021";"1365";"188.50";"0.0692";"17805.33";"DKK";"0.00";"5495"
"10743";"Salg";"AUTH-0401";"AFT-2018-001";"";"Lydbog";"Standard";"B";"96940";"31-01-2021";"259";"502.85";"0.109";"14195.96";"DKK";"0.00";"5495"
"10744";"Royalty";"AUTH-0401";"AFT-2018-001";"";"Eksport";"Special";"C";"98203";"05-03-2021";"321";"318.49";"0.1052";"10755.15";"SEK";"0.00";"5495"
"10745";"ForskudMod";"AUTH-0401";"AFT-2018-001";"978-87-5061-853-9";"E-bog";"Digital";"A";"52335";"05-03-2021";"1724";"347.58";"0.2175";"130332.07";"DKK";"0.00";"5495"
"10746";"Salg";"AUTH-0401";"AFT-2018-001";"";"Online";"Klassiker";"D";"55813";"05-03-2021";"1503";"312.61";"0.0764";"35896.76";"DKK";"0.00";"5495"
"10747";"Salg";"AUTH-0401";"AFT-2018-001";"";"Eksport";"Standard";"D";"84764";"23-02-2021";"1293";"362.22";"0.1775";"83132.21";"DKK";"0.00";"5495"
"10748";"Salg";"AUTH-0401";"AFT-2018-001";"978-87-7769-587-2";"Bibliotek";"Digital";"B";"99477";"21-03-2021";"606";"84.88";"0.0725";"3729.20";"DKK";"0.00";"5495"
"10749";"Korrektion";"AUTH-0401";"AFT-2018-001";"";"Eksport";"Indbundet";"B";"82058";"18-03-2021";"1444";"102.82";"0.2264";"33614.08";"DKK";"0.00";"5495"
"10750";"Salg";"AUTH-0401";"AFT-2018-001";"";"Boghandel";"Indbundet";"C";"53580";"09-02-2021";"802";"490.33";"0.135";"53088.03";"DKK";"0.00";"5495"
"10751";"Forskud";"AUTH-0401";"AFT-2018-001";"";"E-bog";"Pocket";"C";"90193";"25-03-2021";"1098";"147.29";"0.1751";"28317.95";"DKK";"0.00";"5495"
"10752";"Retur";"AUTH-0401";"AFT-2018-001";"978-87-0615-581-1";"Online";"Klassiker";"A";"63004";"27-02-2021";"-1342";"57.96";"0.0921";"-7163.75";"DKK";"0.00";"5495"
"10753";"Salg";"AUTH-0401";"AFT-2018-001";"978-87-3425-563-7";"Subskription";"Klassiker";"D";"51312";"26-01-2021";"1133";"447.25";"0.238";"120602.75";"DKK";"0.00";"5495"
"10754";"ForskudMod";"AUTH-0401";"AFT-2018-001";"";"Eksport";"Digital";"D";"98531";"01-02-2021";"1666";"476.12";"0.1811";"143651.40";"NOK";"0.00";"5495"
"10755";"Salg";"AUTH-0401";"AFT-2018-001";"978-87-0089-219-4";"Subskription";"Standard";"A";"70459";"19-03-2021";"1624";"252.52";"0.2163";"88703.00";"EUR";"0.00";"5495"
"10756";"Retur";"AUTH-0401";"AFT-2018-001";"978-87-7314-976-8";"Eksport";"Klassiker";"A";"86765";"19-02-2021";"-597";"274.38";"0.0945";"-15479.56";"DKK";"0.00";"5495"
