"TRANSNR";"TRANSTYPE";"KONTO";"AFTALE";"ARTNR";"KANAL";"PRISGRUPPE";"VILKAR";"BILAGSNR";"BILAGSDATO";"ANTAL";"STKPRIS";"STKAFREGNSATS";"BELOEB";"VALUTA";"SKAT";"AFREGNBATCH"
"17596";"Royalty";"AUTH-0999";"AFT-2020-099";"978-87-9059-690-3";"Lydbog";"Indbundet";"A";"63896";"24.06.2024";"452";"480.91";"0.1787";"38844.25";"DKK";"0.00";"9363"
"17597";"ForskudMod";"AUTH-0999";"AFT-2020-099";"978-87-1236-111-4";"Eksport";"Klassiker";"B";"86763";"20.07.2024";"1676";"149.71";"0.1726";"135908.70";"DKK";"0.00";"9363"
"17598";"ForskudMod";"AUTH-0999";"AFT-2020-099";"978-87-5256-498-8";"E-bog";"Standard";"A";"83693";"09.07.2024";"1533";"520.62";"0.1371";"163119.97";"NOK";"0.00";"9363"
"17599";"ForskudMod";"AUTH-0999";"AFT-2020-099";"978-87-1317-058-6";"Bibliotek";"Indbundet";"C";"69796";"07.08.2024";"1196";"230.16";"0.1273";"35042.04";"DKK";"0.00";"9363"
"17600";"Retur";"AUTH-0999";"AFT-2020-099";"978-87-3050-305-3";"Eksport";"Special";"D";"52753";"06.08.2024";"-1665";"594.32";"0.0607";"-60065.25";"DKK";"0.00";"9363"
"17601";"Salg";"AUTH-0999";"AFT-2020-099";"978-87-2581-396-9";"Boghandel";"Lydbog";"B";"80771";"26.06.2024";"1713";"140.60";"0.1864";"44894.03";"DKK";"0.00";"9363"
"17602";"ForskudMod";"AUTH-0999";"AFT-2020-099";"978-87-1468-388-7";"Online";"Pocket";"A";"97578";"12.07.2024";"189";"357.27";"0.0769";"93330.89";"EUR";"0.00";"9363"
"17603";"Bonus";"AUTH-0999";"AFT-2020-099";"978-87-1739-223-6";"Online";"Standard";"D";"80019";"20.07.2024";"78";"276.28";"0.1242";"2676.49";"DKK";"0.00";"9363"
"17604";"Diverse";"AUTH-0999";"AFT-2020-099";"978-87-3848-681-5";"Online";"Indbundet";"A";"87831";"07.08.2024";"994";"176.82";"0.2071";"36399.71";"DKK";"0.00";"9363"
"17605";"ForskudMod";"AUTH-0999";"AFT-2020-099";"978-87-0319-341-0";"Bibliotek";"Pocket";"C";"84762";"23.07.2024";"1667";"506.65";"0.1203";"67304.70";"DKK";"0.00";"9363"
