"TRANSNR";"TRANSTYPE";"KONTO";"AFTALE";"ARTNR";"KANAL";"PRISGRUPPE";"VILKAR";"BILAGSNR";"BILAGSDATO";"ANTAL";"STKPRIS";"STKAFREGNSATS";"BELOEB";"VALUTA";"SKAT";"AFREGNBATCH"
"15147";"Salg";"AUTH-0042";"AFT-2021-028";"978-87-6509-603-2";"Bibliotek";"Lydbog";"B";"95498";"14-05-2022";"76";"288.61";"0.2169";"4757.56";"DKK";"0.00";"9277"
"15148";"ForskudMod";"AUTH-0042";"AFT-2021-028";"978-87-9632-299-5";"Bibliotek";"Special";"B";"91579";"04-05-2022";"1973";"99.80";"0.1019";"20064.66";"DKK";"0.00";"9277"
"15149";"Retur";"AUTH-0042";"AFT-2021-028";"978-87-4339-971-1";"E-bog";"Special";"D";"78590";"21-03-2022";"-357";"169.20";"0.0941";"-5684.05";"DKK";"0.00";"9277"
"15150";"Salg";"AUTH-0042";"AFT-2021-028";"978-87-7061-987-5";"Lydbog";"Pocket";"D";"55273";"29-04-2022";"1782";"334.29";"0.0595";"35444.43";"DKK";"0.00";"9277"
"15151";"Bonus";"AUTH-0042";"AFT-2021-028";"978-87-6993-410-1";"Eksport";"Digital";"A";"94368";"19-04-2022";"676";"515.05";"0.1181";"41119.33";"DKK";"0.00";"9277"
"15152";"Salg";"AUTH-0042";"AFT-2021-028";"978-87-2078-427-1";"Bibliotek";"Pocket";"D";"62591";"23-03-2022";"243";"463.49";"0.2363";"26614.01";"DKK";"0.00";"9277"
"15153";"Royalty";"AUTH-0042";"AFT-2021-028";"978-87-8671-436-6";"Subskription";"Indbundet";"D";"74588";"02-04-2022";"567";"560.42";"0.1649";"52398.32";"DKK";"0.00";"9277"
"15154";"Salg";"AUTH-0042";"AFT-2021-028";"978-87-8700-251-6";"Eksport";"Indbundet";"A";"57271";"23-04-2022";"1896";"330.35";"0.2358";"147691.82";"DKK";"0.00";"9277"
"15155";"Frieksp";"AUTH-0042";"AFT-2021-028";"978-87-3441-102-6";"Boghandel";"Pocket";"C";"54680";"27-03-2022";"358";"48.93";"0.0948";"1660.61";"DKK";"0.00";"9277"
"15156";"Frieksp";"AUTH-0042";"AFT-2021-028";"978-87-8937-099-6";"Boghandel";"Lydbog";"B";"66037";"14-04-2022";"1786";"307.06";"0.0848";"46505.10";"DKK";"0.00";"9277"
