"TRANSNR","TRANSTYPE","KONTO","AFTALE","ARTNR","KANAL","PRISGRUPPE","VILKAR","BILAGSNR","BILAGSDATO","ANTAL","STKPRIS","STKAFREGNSATS","BELOEB","VALUTA","SKAT","AFREGNBATCH"
"12921","Retur","AUTH-0999","AFT-2022-007","978-87-0290-695-0","Lydbog","Indbundet","C","66664","2020-06-08","-625","297.67","0.2448","-45543.51","DKK","0.00","2055"
"12922","Salg","AUTH-0999","AFT-2022-007","978-87-3610-909-9","Subskription","Special","B","92269","2020-05-15","1067","565.09","0.1022","61621.60","DKK","0.00","2055"
"12923","GarGlobal","AUTH-0999","AFT-2022-007","978-87-7023-607-2","Boghandel","Indbundet","D","50835","2020-06-08","606","93.88","0.0618","3515.88","DKK","0.00","2055"
"12924","Salg","AUTH-0999","AFT-2022-007","978-87-3134-176-0","Online","Indbundet","B","87748","2020-07-09","382","595.56","0.1592","36218.62","DKK","0.00","2055"
"12925","Retur","AUTH-0999","AFT-2022-007","978-87-0163-790-9","Bibliotek","Standard","D","86287","2020-05-22","-719","468.89","0.1036","-34926.87","DKK","0.00","2055"
"12926","Salg","AUTH-0999","AFT-2022-007","978-87-9691-082-6","Eksport","Pocket","B","78447","2020-06-03","1642","362.87","0.1803","107428.61","DKK","0.00","2055"
"12927","Salg","AUTH-0999","AFT-2022-007","978-87-6464-676-4","Online","Digital","A","61113","2020-06-05","532","293.73","0.2133","33331.19","DKK","0.00","2055"
"12928","Retur","AUTH-0999","AFT-2022-007","978-87-0143-999-2","Boghandel","Klassiker","C","88018","2020-07-07","-318","232.64","0.2266","-16763.76","DKK","0.00","2055"
"12929","Salg","AUTH-0999","AFT-2022-007","978-87-5143-825-9","Lydbog","Special","A","94078","2020-05-23","1400","219.76","0.0522","16060.06","NOK","0.00","2055"
"12930","Bonus","AUTH-0999","AFT-2022-007","978-87-1819-805-9","Subskription","Special","C","52798","2020-06-19","381","331.59","0.091","11496.56","DKK","0.00","2055"
"12931","Retur","AUTH-0999","AFT-2022-007","978-87-0830-388-3","Online","Standard","D","81113","2020-06-21","-593","40.51","0.1975","-4744.43","DKK","0.00","2055"
"12932","Royalty","AUTH-0999","AFT-2022-007","978-87-1910-507-0","Subskription","Special","B","73199","2020-06-19","1805","87.74","0.1416","22425.29","DKK","0.00","2055"
"12933","Forskud","AUTH-0999","AFT-2022-007","978-87-4069-143-6","Bibliotek","Digital","C","86195","2020-05-25","1045","288.64","0.1368","41262.82","DKK","0.00","2055"
"12934","Salg","AUTH-0999","AFT-2022-007","978-87-5676-959-4","Online","Standard","C","61800","2020-06-05","1874","292.76","0.0827","45371.89","DKK","0.00","2055"
