"TRANSNR";"TRANSTYPE";"KONTO";"AFTALE";"ARTNR";"KANAL";"PRISGRUPPE";"VILKAR";"BILAGSNR";"BILAGSDATO";"ANTAL";"STKPRIS";"STKAFREGNSATS";"BELOEB";"VALUTA";"SKAT";"AFREGNBATCH"
"16607";"Salg";"AUTH-0042";"AFT-2022-081";"978-87-7631-310-4";"Subskription";"Klassiker";"B";"70405";"2024-09-16";"1111";"240.26";"0.12";"32031.46";"DKK";"0.00";"3774"
"16608";"Salg";"AUTH-0042";"AFT-2022-081";"978-87-9417-775-7";"Eksport";"Special";"C";"85039";"2024-10-05";"1102";"109.23";"0.0703";"8462.11";"DKK";"0.00";"3774"
"16609";"Korrektion";"AUTH-0042";"AFT-2022-081";"978-87-6016-804-8";"Bibliotek";"Special";"A";"92082";"2024-10-21";"974";"484.29";"0.0898";"42358.52";"DKK";"0.00";"3774"
"16610";"Salg";"AUTH-0042";"AFT-2022-081";"978-87-0546-354-2";"Subskription";"Lydbog";"D";"62488";"2024-10-04";"1604";"78.62";"0.099";"12484.54";"DKK";"0.00";"3774"
"16611";"GarGlobal";"AUTH-0042";"AFT-2022-081";"978-87-5392-914-4";"Eksport";"Pocket";"D";"55078";"2024-10-06";"891";"514.30";"0.1351";"61908.40";"DKK";"0.00";"3774"
"16612";"Salg";"AUTH-0042";"AFT-2022-081";"978-87-0869-438-7";"Subskription";"Special";"D";"73875";"2024-09-24";"396";"307.25";"0.0583";"7093.42";"DKK";"0.00";"3774"
"16613";"ForskudMod";"AUTH-0042";"AFT-2022-081";"978-87-0353-244-8";"Subskription";"Digital";"C";"66225";"2024-11-12";"656";"279.60";"0.1501";"161711.75";"DKK";"0.00";"3774"
"16614";"ForskudMod";"AUTH-0042";"AFT-2022-081";"978-87-3866-737-5";"Boghandel";"Special";"D";"96201";"2024-10-29";"-1050";"333.46";"0.2237";"155710.51";"EUR";"0.00";"3774"
"16615";"Retur";"AUTH-0042";"AFT-2022-081";"978-87-3209-232-6";"Eksport";"Standard";"D";"81039";"2024-11-06";"-1938";"595.39";"0.1324";"-152771.83";"DKK";"0.00";"3774"
"16616";"ForskudMod";"AUTH-0042";"AFT-2022-081";"978-87-2323-290-8";"Eksport";"Lydbog";"D";"86861";"2024-10-17";"945";"221.89";"0.1967";"67545.90";"DKK";"0.00";"3774"
"16617";"Salg";"AUTH-0042";"AFT-2022-081";"978-87-7447-696-2";"Lydbog";"Indbundet";"C";"89859";"2024-10-10";"207";"452.69";"0.0576";"5397.51";"DKK";"0.00";"3774"
"16618";"Salg";"AUTH-0042";"AFT-2022-081";"978-87-8309-245-0";"Subskription";"Standard";"A";"84869";"2024-10-09";"96";"554.63";"0.1116";"5942.08";"DKK";"0.00";"3774"
"16619";"Forskud";"AUTH-0042";"AFT-2022-081";"978-87-3616-222-3";"Subskription";"Lydbog";"A";"61641";"2024-10-31";"920";"524.94";"0.0607";"29314.75";"DKK";"0.00";"3774"
"16620";"Frieksp";"AUTH-0042";"AFT-2022-081";"978-87-3432-950-5";"Boghandel";"Special";"D";"51908";"2024-09-15";"1469";"251.52";"0.1019";"37650.31";"DKK";"0.00";"3774"
"16621";"ForskudMod";"AUTH-0042";"AFT-2022-081";"978-87-0728-986-7";"Subskription";"Indbundet";"A";"64681";"2024-10-21";"-667";"322.23";"0.0957";"127213.24";"DKK";"0.00";"3774"
"16622";"ForskudMod";"AUTH-0042";"AFT-2022-081";"978-87-5076-567-7";"E-bog";"Indbundet";"A";"54276";"2024-10-06";"1786";"165.86";"0.2423";"118717.67";"DKK";"0.00";"3774"
"16623";"Royalty";"AUTH-0042";"AFT-2022-081";"978-87-4149-109-7";"Boghandel";"Indbundet";"C";"87571";"2024-09-27";"1609";"42.20";"0.1147";"7788.11";"DKK";"0.00";"3774"
